id,last_scraped,neighbourhood_group_cleansed,latitude,longitude,room_type,price
1591,2018/12/16,Victoria,48.42107763,-123.3388978,Private room,219.00 
12125,2018/12/16,Southern Gulf Islands,48.77165826,-123.2952487,Entire home/apt,50.00 
14560,2018/12/16,Colwood,48.40850326,-123.5087792,Entire home/apt,128.00 
16776,2018/12/16,Sidney,48.65056228,-123.3948549,Private room,843.00 
47421,2018/12/16,Victoria,48.42106484,-123.3633995,Entire home/apt,100.00 
54423,2018/12/16,Victoria,48.42099911,-123.3632507,Entire home/apt,110.00 
83515,2018/12/16,Salt Spring Island,48.85917581,-123.4939589,Entire home/apt,165.00 
121235,2018/12/16,Central Saanich,48.58017823,-123.4664542,Entire home/apt,400.00 
138163,2018/12/16,Southern Gulf Islands,48.91177258,-123.377354,Entire home/apt,161.00 
171904,2018/12/16,Victoria,48.4173193,-123.3680054,Private room,60.00 
179318,2018/12/16,Victoria,48.42859328,-123.3702598,Entire home/apt,124.00 
185732,2018/12/16,Highlands,48.50616811,-123.4639917,Private room,199.00 
193366,2018/12/16,Victoria,48.42524622,-123.3368641,Entire home/apt,165.00 
200672,2018/12/16,Victoria,48.42934721,-123.3783422,Entire home/apt,141.00 
201427,2018/12/16,Highlands,48.50467428,-123.4625025,Private room,70.00 
201441,2018/12/16,Highlands,48.50644342,-123.4642306,Private room,139.00 
203416,2018/12/16,Southern Gulf Islands,48.86711097,-123.3502729,Entire home/apt,110.00 
210677,2018/12/16,Victoria,48.41534867,-123.3703703,Entire home/apt,368.00 
212267,2018/12/16,Victoria,48.41741144,-123.3693929,Entire home/apt,119.00 
225431,2018/12/16,Victoria,48.41073677,-123.3529354,Entire home/apt,75.00 
226028,2018/12/16,Victoria,48.42882237,-123.3505512,Entire home/apt,170.00 
226030,2018/12/16,Victoria,48.42683914,-123.3508227,Entire home/apt,250.00 
237053,2018/12/16,Victoria,48.4127621,-123.3694384,Private room,54.00 
239129,2018/12/16,Victoria,48.42967128,-123.3623678,Entire home/apt,107.00 
250576,2018/12/16,Victoria,48.44189991,-123.3566144,Private room,46.00 
259984,2018/12/16,Victoria,48.41794649,-123.3522266,Entire home/apt,99.00 
306192,2018/12/16,Sooke,48.38374642,-123.7069175,Entire home/apt,150.00 
326869,2018/12/16,Langford,48.41591153,-123.5170306,Entire home/apt,108.00 
330264,2018/12/16,Saanich,48.4529128,-123.3969314,Private room,66.00 
330706,2018/12/16,Victoria,48.42749425,-123.3636127,Entire home/apt,99.00 
348606,2018/12/16,Victoria,48.40890638,-123.3357348,Entire home/apt,150.00 
394086,2018/12/16,Victoria,48.43170039,-123.3250811,Private room,110.00 
401073,2018/12/16,Victoria,48.41106502,-123.3767454,Entire home/apt,149.00 
405558,2018/12/16,Victoria,48.41263285,-123.3770215,Entire home/apt,119.00 
408315,2018/12/16,Sidney,48.66178224,-123.4036574,Entire home/apt,348.00 
410541,2018/12/16,Victoria,48.42610989,-123.3404666,Entire home/apt,108.00 
410542,2018/12/16,Victoria,48.42490447,-123.339285,Entire home/apt,119.00 
410918,2018/12/16,Victoria,48.43065928,-123.378435,Entire home/apt,0.00 
416786,2018/12/16,Victoria,48.42641356,-123.3464812,Entire home/apt,169.00 
417778,2018/12/16,Victoria,48.43182961,-123.3266877,Private room,120.00 
449236,2018/12/16,Salt Spring Island,48.92753149,-123.5729494,Private room,175.00 
455929,2018/12/16,North Saanich,48.67278377,-123.4660411,Entire home/apt,950.00 
461498,2018/12/16,Victoria,48.42415535,-123.3406246,Entire home/apt,119.00 
461499,2018/12/16,Victoria,48.4259799,-123.3398182,Entire home/apt,130.00 
463027,2018/12/16,Victoria,48.41292144,-123.3777374,Entire home/apt,128.00 
472025,2018/12/16,Salt Spring Island,48.92730485,-123.5743101,Private room,195.00 
479450,2018/12/16,Victoria,48.43936003,-123.3484187,Entire home/apt,115.00 
499119,2018/12/16,Victoria,48.42641195,-123.3692155,Entire home/apt,115.00 
512926,2018/12/16,Metchosin,48.35166303,-123.5537387,Entire home/apt,199.00 
514811,2018/12/16,Saanich,48.45214501,-123.4178062,Entire home/apt,75.00 
515418,2018/12/16,Victoria,48.42618826,-123.3398575,Entire home/apt,149.00 
523926,2018/12/16,Victoria,48.44101201,-123.3533859,Private room,70.00 
528492,2018/12/16,Victoria,48.43018874,-123.3686185,Entire home/apt,205.00 
532854,2018/12/16,Esquimalt,48.43874612,-123.394955,Private room,52.00 
537710,2018/12/16,Salt Spring Island,48.87769007,-123.5683941,Entire home/apt,225.00 
539214,2018/12/16,Salt Spring Island,48.87961103,-123.5698382,Entire home/apt,199.00 
555737,2018/12/16,Victoria,48.43492351,-123.3406415,Entire home/apt,104.00 
559726,2018/12/16,Victoria,48.42624182,-123.3401891,Entire home/apt,108.00 
561477,2018/12/16,Southern Gulf Islands,48.99370703,-123.5791527,Entire home/apt,124.00 
571258,2018/12/16,Sooke,48.38672339,-123.7240822,Entire home/apt,80.00 
594158,2018/12/16,Salt Spring Island,48.76703252,-123.458162,Private room,128.00 
611059,2018/12/16,Salt Spring Island,48.84301079,-123.5005802,Entire home/apt,150.00 
624238,2018/12/16,Oak Bay,48.40630103,-123.3203369,Entire home/apt,649.00 
644821,2018/12/16,Saanich,48.46887659,-123.3961651,Private room,51.00 
660733,2018/12/16,Victoria,48.4259005,-123.3402233,Entire home/apt,119.00 
665727,2018/12/16,Victoria,48.41537063,-123.3587331,Entire home/apt,225.00 
666592,2018/12/16,Victoria,48.41173914,-123.3764088,Entire home/apt,119.00 
668372,2018/12/16,View Royal,48.45847718,-123.42771,Entire home/apt,110.00 
683666,2018/12/16,Southern Gulf Islands,48.8599021,-123.3549603,Entire home/apt,110.00 
687407,2018/12/16,Southern Gulf Islands,48.79780228,-123.3092823,Entire home/apt,150.00 
702671,2018/12/16,Oak Bay,48.42758968,-123.3212253,Entire home/apt,325.00 
704843,2018/12/16,Esquimalt,48.43059368,-123.4142177,Entire home/apt,265.00 
734855,2018/12/16,Oak Bay,48.42031376,-123.3105737,Entire home/apt,185.00 
739975,2018/12/16,Saanich,48.51641365,-123.3671256,Entire home/apt,124.00 
746413,2018/12/16,Oak Bay,48.41497342,-123.3111634,Entire home/apt,161.00 
757490,2018/12/16,Southern Gulf Islands,48.84812619,-123.2895179,Entire home/apt,280.00 
765246,2018/12/16,Salt Spring Island,48.81277171,-123.466226,Entire home/apt,199.00 
773339,2018/12/16,Colwood,48.40637534,-123.5095383,Entire home/apt,80.00 
774824,2018/12/16,Victoria,48.42093144,-123.3811071,Entire home/apt,99.00 
775220,2018/12/16,Juan de Fuca,48.38136358,-123.8977681,Entire home/apt,250.00 
775418,2018/12/16,Esquimalt,48.43235993,-123.4140987,Entire home/apt,100.00 
784093,2018/12/16,Victoria,48.41510401,-123.3683535,Private room,80.00 
811395,2018/12/16,Saanich,48.47011279,-123.4066605,Entire home/apt,233.00 
823111,2018/12/16,Colwood,48.41910584,-123.4782618,Entire home/apt,70.00 
863030,2018/12/16,Salt Spring Island,48.76367592,-123.4568105,Entire home/apt,150.00 
870864,2018/12/16,Esquimalt,48.42739394,-123.4017612,Entire home/apt,62.00 
873616,2018/12/16,Sidney,48.63567724,-123.405121,Entire home/apt,189.00 
873876,2018/12/16,Victoria,48.41553963,-123.344128,Entire home/apt,278.00 
876406,2018/12/16,Victoria,48.41450156,-123.3775321,Entire home/apt,165.00 
892692,2018/12/16,Victoria,48.4450611,-123.3561884,Entire home/apt,189.00 
908514,2018/12/16,Langford,48.44064265,-123.5264113,Entire home/apt,225.00 
910427,2018/12/16,Southern Gulf Islands,48.88462142,-123.3313464,Entire home/apt,88.00 
920656,2018/12/16,Juan de Fuca,48.39360281,-123.9806694,Entire home/apt,100.00 
936367,2018/12/16,Victoria,48.41501374,-123.3489346,Entire home/apt,86.00 
939467,2018/12/16,Southern Gulf Islands,48.86648715,-123.3508953,Private room,700.00 
945706,2018/12/16,Esquimalt,48.43069671,-123.4135413,Entire home/apt,289.00 
955575,2018/12/16,Southern Gulf Islands,48.89011479,-123.3624358,Entire home/apt,150.00 
966412,2018/12/16,Victoria,48.41879527,-123.3809445,Entire home/apt,349.00 
973849,2018/12/16,Victoria,48.42535194,-123.342159,Entire home/apt,119.00 
978194,2018/12/16,Victoria,48.42320194,-123.3511835,Entire home/apt,104.00 
978212,2018/12/16,Victoria,48.42349614,-123.3528655,Entire home/apt,75.00 
978213,2018/12/16,Victoria,48.42349545,-123.3527336,Entire home/apt,103.00 
978771,2018/12/16,Victoria,48.41303634,-123.3698256,Private room,70.00 
985260,2018/12/16,Metchosin,48.39644094,-123.4934294,Entire home/apt,179.00 
990566,2018/12/16,Juan de Fuca,48.44218134,-124.0723862,Entire home/apt,100.00 
1015996,2018/12/16,Oak Bay,48.4214114,-123.3172252,Entire home/apt,335.00 
1021978,2018/12/16,Victoria,48.41070937,-123.3714521,Private room,141.00 
1024999,2018/12/16,View Royal,48.46712243,-123.4270065,Entire home/apt,141.00 
1038822,2018/12/16,Victoria,48.41176499,-123.376628,Entire home/apt,119.00 
1055500,2018/12/16,Victoria,48.41494679,-123.3685145,Entire home/apt,135.00 
1079545,2018/12/16,Victoria,48.43062556,-123.3390953,Entire home/apt,110.00 
1080149,2018/12/16,Salt Spring Island,48.82409014,-123.5302388,Entire home/apt,150.00 
1080266,2018/12/16,Salt Spring Island,48.82412277,-123.53071,Entire home/apt,225.00 
1080594,2018/12/16,Victoria,48.4164954,-123.3701114,Private room,115.00 
1091391,2018/12/16,Victoria,48.41947904,-123.3756635,Entire home/apt,70.00 
1114544,2018/12/16,Salt Spring Island,48.89496349,-123.5332261,Private room,150.00 
1114575,2018/12/16,Salt Spring Island,48.895051,-123.5339188,Private room,185.00 
1156460,2018/12/16,Oak Bay,48.40878526,-123.3214356,Entire home/apt,340.00 
1164613,2018/12/16,Colwood,48.43092454,-123.5113432,Private room,199.00 
1174303,2018/12/16,Southern Gulf Islands,48.80459159,-123.3181157,Entire home/apt,199.00 
1175299,2018/12/16,Saanich,48.44964128,-123.3627178,Private room,60.00 
1186607,2018/12/16,North Saanich,48.67690741,-123.4837941,Entire home/apt,175.00 
1193251,2018/12/16,Victoria,48.4249427,-123.3657188,Entire home/apt,115.00 
1194953,2018/12/16,Saanich,48.45459061,-123.3830574,Entire home/apt,60.00 
1216960,2018/12/16,Salt Spring Island,48.75897996,-123.4140654,Entire home/apt,100.00 
1226283,2018/12/16,Saanich,48.45204268,-123.4223881,Entire home/apt,115.00 
1237030,2018/12/16,Southern Gulf Islands,48.86791064,-123.2840771,Entire home/apt,100.00 
1244138,2018/12/16,Saanich,48.45098877,-123.3628505,Private room,71.00 
1288741,2018/12/16,Oak Bay,48.40997416,-123.3227565,Private room,80.00 
1295158,2018/12/16,Southern Gulf Islands,48.87845662,-123.3237821,Entire home/apt,199.00 
1298140,2018/12/16,Victoria,48.42884145,-123.3701647,Entire home/apt,70.00 
1301515,2018/12/16,Victoria,48.43583051,-123.3538382,Private room,43.00 
1313697,2018/12/16,Victoria,48.41647271,-123.345541,Entire home/apt,130.00 
1345737,2018/12/16,Victoria,48.40669105,-123.351219,Entire home/apt,135.00 
1345746,2018/12/16,Victoria,48.41521458,-123.3685591,Entire home/apt,100.00 
1352283,2018/12/16,Victoria,48.41616716,-123.3598703,Private room,62.00 
1352981,2018/12/16,Southern Gulf Islands,48.8977476,-123.397648,Entire home/apt,240.00 
1375505,2018/12/16,Saanich,48.45642683,-123.3868928,Private room,55.00 
1393334,2018/12/16,Victoria,48.4173285,-123.3694063,Entire home/apt,128.00 
1414651,2018/12/16,Salt Spring Island,48.85706217,-123.4793206,Entire home/apt,120.00 
1429004,2018/12/16,Salt Spring Island,48.87042445,-123.5471816,Entire home/apt,258.00 
1431103,2018/12/16,Juan de Fuca,48.40680787,-123.3548739,Private room,88.00 
1437207,2018/12/16,Victoria,48.44446232,-123.3756745,Entire home/apt,100.00 
1438200,2018/12/16,Southern Gulf Islands,48.75387615,-123.2700259,Entire home/apt,501.00 
1446069,2018/12/16,Salt Spring Island,48.80826632,-123.4297579,Private room,60.00 
1460894,2018/12/16,North Saanich,48.6956524,-123.4601128,Entire home/apt,110.00 
1471669,2018/12/16,Victoria,48.42652932,-123.3685898,Entire home/apt,115.00 
1535322,2018/12/16,Sooke,48.39252063,-123.6175176,Entire home/apt,128.00 
1538085,2018/12/16,Victoria,48.44943198,-123.3537864,Entire home/apt,90.00 
1567449,2018/12/16,Saanich,48.50248009,-123.3887436,Entire home/apt,189.00 
1615147,2018/12/16,Victoria,48.42285072,-123.3415104,Entire home/apt,100.00 
1625194,2018/12/16,Victoria,48.42899481,-123.3631039,Entire home/apt,108.00 
1636029,2018/12/16,Southern Gulf Islands,48.84490946,-123.2777612,Entire home/apt,124.00 
1656504,2018/12/16,Salt Spring Island,48.8390263,-123.4987216,Entire home/apt,145.00 
1672595,2018/12/16,Victoria,48.42172386,-123.3805638,Entire home/apt,178.00 
1672677,2018/12/16,Victoria,48.42171707,-123.3806264,Entire home/apt,199.00 
1672868,2018/12/16,Salt Spring Island,48.83310282,-123.5002743,Entire home/apt,124.00 
1683153,2018/12/16,Juan de Fuca,48.37641141,-123.8395478,Entire home/apt,124.00 
1717474,2018/12/16,Victoria,48.41848882,-123.383423,Private room,78.00 
1720832,2018/12/16,Southern Gulf Islands,48.83108658,-123.2607103,Entire home/apt,161.00 
1738396,2018/12/16,Victoria,48.43078666,-123.3663378,Entire home/apt,205.00 
1766713,2018/12/16,Victoria,48.43813613,-123.3492591,Entire home/apt,256.00 
1769556,2018/12/16,Victoria,48.41306135,-123.3450098,Private room,58.00 
1781080,2018/12/16,Victoria,48.42157389,-123.3768137,Entire home/apt,127.00 
1807413,2018/12/16,Sooke,48.36718394,-123.7347489,Entire home/apt,128.00 
1807550,2018/12/16,Southern Gulf Islands,48.87581081,-123.3234629,Entire home/apt,124.00 
1825544,2018/12/16,Sidney,48.66661401,-123.4076494,Entire home/apt,185.00 
1826554,2018/12/16,Sidney,48.66378897,-123.4114833,Entire home/apt,99.00 
1892593,2018/12/16,Saanich,48.45873459,-123.3661005,Entire home/apt,95.00 
1897071,2018/12/16,Victoria,48.42039799,-123.3641517,Entire home/apt,199.00 
1897266,2018/12/16,Saanich,48.52213807,-123.3717078,Entire home/apt,111.00 
1902524,2018/12/16,Salt Spring Island,48.85271841,-123.5236541,Entire home/apt,25.00 
1904895,2018/12/16,North Saanich,48.62791792,-123.4119651,Private room,161.00 
1913546,2018/12/16,Salt Spring Island,48.76945068,-123.4300579,Entire home/apt,450.00 
1929683,2018/12/16,Victoria,48.42267143,-123.3849941,Private room,100.00 
1948248,2018/12/16,Victoria,48.42059382,-123.3829811,Entire home/apt,88.00 
1979822,2018/12/16,Victoria,48.42109231,-123.3767156,Private room,25.00 
1983751,2018/12/16,Saanich,48.4902067,-123.3085302,Entire home/apt,150.00 
1993822,2018/12/16,Victoria,48.41694881,-123.3670962,Entire home/apt,86.00 
2008430,2018/12/16,Victoria,48.40951387,-123.3540711,Private room,40.00 
2015937,2018/12/16,Southern Gulf Islands,48.84098534,-123.2547514,Entire home/apt,199.00 
2027067,2018/12/16,Salt Spring Island,48.90041804,-123.5501697,Entire home/apt,100.00 
2027370,2018/12/16,Victoria,48.44073271,-123.3533101,Entire home/apt,76.00 
2033520,2018/12/16,Langford,48.46028229,-123.48647,Entire home/apt,66.00 
2039230,2018/12/16,Victoria,48.41888559,-123.3546091,Private room,50.00 
2060849,2018/12/16,Langford,48.47683481,-123.5273206,Entire home/apt,175.00 
2076029,2018/12/16,Victoria,48.41687056,-123.3520539,Entire home/apt,119.00 
2128603,2018/12/16,Oak Bay,48.43862151,-123.3141873,Entire home/apt,60.00 
2128631,2018/12/16,Esquimalt,48.41649776,-123.4039196,Entire home/apt,108.00 
2131218,2018/12/16,Sooke,48.39394226,-123.6205312,Private room,119.00 
2138626,2018/12/16,Victoria,48.42159875,-123.361492,Entire home/apt,253.00 
2138926,2018/12/16,Oak Bay,48.43977073,-123.3068052,Private room,95.00 
2140264,2018/12/16,Victoria,48.42520672,-123.3291304,Entire home/apt,88.00 
2140350,2018/12/16,Victoria,48.44453296,-123.3412123,Entire home/apt,75.00 
2149566,2018/12/16,Juan de Fuca,48.37638355,-123.8416789,Entire home/apt,175.00 
2182972,2018/12/16,Saanich,48.45241528,-123.3417122,Entire home/apt,150.00 
2188717,2018/12/16,Victoria,48.4266627,-123.3705988,Entire home/apt,120.00 
2189148,2018/12/16,Salt Spring Island,48.79039388,-123.43772,Entire home/apt,150.00 
2192873,2018/12/16,Salt Spring Island,48.77030187,-123.4485924,Entire home/apt,100.00 
2198199,2018/12/16,Juan de Fuca,48.36178618,-123.8132885,Entire home/apt,124.00 
2198443,2018/12/16,Victoria,48.42597207,-123.3690654,Entire home/apt,120.00 
2202285,2018/12/16,Salt Spring Island,48.77057213,-123.4482365,Entire home/apt,260.00 
2211266,2018/12/16,Victoria,48.44945042,-123.355661,Entire home/apt,250.00 
2229129,2018/12/16,Saanich,48.4552087,-123.3889828,Entire home/apt,70.00 
2237438,2018/12/16,Victoria,48.43527287,-123.336097,Entire home/apt,179.00 
2242653,2018/12/16,Saanich,48.46256907,-123.3236036,Entire home/apt,175.00 
2279375,2018/12/16,North Saanich,48.68690176,-123.4443829,Entire home/apt,157.00 
2333312,2018/12/16,Victoria,48.41493206,-123.3528754,Entire home/apt,150.00 
2337536,2018/12/16,Salt Spring Island,48.7701877,-123.4495153,Private room,124.00 
2342154,2018/12/16,Victoria,48.42571833,-123.3238394,Entire home/apt,112.00 
2361342,2018/12/16,Langford,48.44777269,-123.5227633,Entire home/apt,175.00 
2386131,2018/12/16,Sooke,48.36471185,-123.7304413,Entire home/apt,199.00 
2390408,2018/12/16,Juan de Fuca,48.36746154,-123.7839273,Private room,145.00 
2390415,2018/12/16,Juan de Fuca,48.36610344,-123.7854654,Private room,145.00 
2424158,2018/12/16,Victoria,48.43082024,-123.3447836,Entire home/apt,150.00 
2488004,2018/12/16,Southern Gulf Islands,48.73781614,-123.2021584,Entire home/apt,130.00 
2496433,2018/12/16,Victoria,48.41077377,-123.3542923,Entire home/apt,90.00 
2516390,2018/12/16,Saanich,48.45492824,-123.3236433,Private room,67.00 
2526015,2018/12/16,Salt Spring Island,48.87579765,-123.5441165,Private room,48.00 
2526207,2018/12/16,Salt Spring Island,48.88053396,-123.5442112,Entire home/apt,78.00 
2544515,2018/12/16,Sidney,48.64614195,-123.3997629,Entire home/apt,278.00 
2560212,2018/12/16,Sidney,48.64482781,-123.3981444,Entire home/apt,149.00 
2600175,2018/12/16,Saanich,48.46410071,-123.4148401,Entire home/apt,210.00 
2610713,2018/12/16,Salt Spring Island,48.8466999,-123.4977209,Entire home/apt,501.00 
2620161,2018/12/16,Victoria,48.42285091,-123.357351,Private room,128.00 
2620751,2018/12/16,Salt Spring Island,48.76061085,-123.4111027,Entire home/apt,98.00 
2671849,2018/12/16,Victoria,48.42742763,-123.3762478,Entire home/apt,249.00 
2676866,2018/12/16,Victoria,48.41946327,-123.3848371,Entire home/apt,99.00 
2682515,2018/12/16,Saanich,48.44394658,-123.3227691,Entire home/apt,86.00 
2684251,2018/12/16,Salt Spring Island,48.73334211,-123.480757,Entire home/apt,219.00 
2685512,2018/12/16,Salt Spring Island,48.9094904,-123.5645768,Entire home/apt,749.00 
2695286,2018/12/16,Victoria,48.42303333,-123.3667071,Entire home/apt,100.00 
2709790,2018/12/16,Esquimalt,48.43604634,-123.4066208,Entire home/apt,55.00 
2751941,2018/12/16,Southern Gulf Islands,48.8390043,-123.329199,Entire home/apt,83.00 
2756438,2018/12/16,Salt Spring Island,48.78156755,-123.431339,Entire home/apt,380.00 
2770659,2018/12/16,Colwood,48.42342722,-123.4721546,Entire home/apt,191.00 
2777765,2018/12/16,Colwood,48.42367164,-123.4738083,Entire home/apt,187.00 
2786165,2018/12/16,Saanich,48.48227019,-123.312988,Private room,39.00 
2791284,2018/12/16,Sidney,48.66869728,-123.4025213,Entire home/apt,142.00 
2818153,2018/12/16,Salt Spring Island,48.86111467,-123.4995556,Entire home/apt,135.00 
2834626,2018/12/16,Victoria,48.42879417,-123.3700528,Entire home/apt,99.00 
2839203,2018/12/16,Victoria,48.42587601,-123.3443933,Entire home/apt,99.00 
2856912,2018/12/16,Victoria,48.42152172,-123.3819779,Entire home/apt,145.00 
2858425,2018/12/16,Victoria,48.42861691,-123.3259627,Private room,46.00 
2874927,2018/12/16,Colwood,48.42403402,-123.4726607,Entire home/apt,197.00 
2883153,2018/12/16,Juan de Fuca,48.55579784,-124.4053996,Entire home/apt,426.00 
2943065,2018/12/16,Langford,48.42878862,-123.5374665,Entire home/apt,95.00 
2950089,2018/12/16,Victoria,48.41100717,-123.3729253,Private room,141.00 
2966739,2018/12/16,Salt Spring Island,48.83767256,-123.4926655,Private room,124.00 
2967844,2018/12/16,Salt Spring Island,48.83977666,-123.4937031,Private room,124.00 
2970506,2018/12/16,Colwood,48.41723995,-123.4808111,Private room,88.00 
2970733,2018/12/16,Colwood,48.41734057,-123.4815713,Private room,159.00 
2980014,2018/12/16,Victoria,48.41314611,-123.3300326,Entire home/apt,141.00 
2997001,2018/12/16,Langford,48.41631684,-123.5137735,Private room,100.00 
2998484,2018/12/16,Saanich,48.48550307,-123.4209889,Private room,66.00 
3012472,2018/12/16,Southern Gulf Islands,48.97288425,-123.5598391,Entire home/apt,170.00 
3022235,2018/12/16,Salt Spring Island,48.85465309,-123.5130072,Entire home/apt,165.00 
3027057,2018/12/16,Southern Gulf Islands,48.91315479,-123.3947313,Entire home/apt,294.00 
3080917,2018/12/16,Salt Spring Island,48.91224801,-123.5652588,Entire home/apt,135.00 
3083934,2018/12/16,Victoria,48.42750544,-123.3702757,Entire home/apt,150.00 
3084861,2018/12/16,Juan de Fuca,48.36212278,-123.800375,Entire home/apt,141.00 
3115397,2018/12/16,Juan de Fuca,48.41291812,-124.0084461,Entire home/apt,600.00 
3123582,2018/12/16,Colwood,48.42015933,-123.4907492,Private room,66.00 
3129805,2018/12/16,Saanich,48.47568896,-123.3313187,Private room,46.00 
3131505,2018/12/16,Victoria,48.42846972,-123.3506425,Entire home/apt,175.00 
3133074,2018/12/16,Oak Bay,48.41349552,-123.3105737,Entire home/apt,88.00 
3175704,2018/12/16,Victoria,48.41159306,-123.3337195,Entire home/apt,349.00 
3182206,2018/12/16,Victoria,48.43185037,-123.3490777,Entire home/apt,100.00 
3186167,2018/12/16,Southern Gulf Islands,48.77019402,-123.2856092,Entire home/apt,80.00 
3209352,2018/12/16,Victoria,48.43760801,-123.3376628,Entire home/apt,80.00 
3219266,2018/12/16,Victoria,48.412368,-123.3729072,Entire home/apt,2700.00 
3230462,2018/12/16,Salt Spring Island,48.86061264,-123.5534042,Entire home/apt,141.00 
3240638,2018/12/16,Salt Spring Island,48.85985978,-123.5551855,Entire home/apt,225.00 
3255820,2018/12/16,Saanich,48.50500865,-123.3551327,Entire home/apt,175.00 
3257553,2018/12/16,Salt Spring Island,48.85782895,-123.5101798,Private room,161.00 
3261951,2018/12/16,View Royal,48.45843428,-123.4271084,Entire home/apt,150.00 
3265394,2018/12/16,Saanich,48.46329441,-123.2980818,Entire home/apt,90.00 
3294156,2018/12/16,Saanich,48.46186765,-123.2980518,Private room,60.00 
3334799,2018/12/16,North Saanich,48.61398983,-123.406865,Entire home/apt,80.00 
3361483,2018/12/16,Saanich,48.46820306,-123.4416561,Entire home/apt,205.00 
3380702,2018/12/16,Sooke,48.37872841,-123.7328058,Private room,79.00 
3386725,2018/12/16,Southern Gulf Islands,48.87957801,-123.3191306,Entire home/apt,199.00 
3402265,2018/12/16,Salt Spring Island,48.85036363,-123.4464435,Entire home/apt,205.00 
3415390,2018/12/16,Juan de Fuca,48.43856525,-124.0736752,Entire home/apt,294.00 
3440301,2018/12/16,Langford,48.44334644,-123.5324828,Entire home/apt,90.00 
3464301,2018/12/16,Colwood,48.40720013,-123.4934084,Entire home/apt,80.00 
3486035,2018/12/16,Southern Gulf Islands,48.74920607,-123.217906,Entire home/apt,175.00 
3487196,2018/12/16,Sidney,48.65637257,-123.4121308,Entire home/apt,80.00 
3490212,2018/12/16,Oak Bay,48.42483912,-123.3157323,Entire home/apt,300.00 
3512430,2018/12/16,Saanich,48.46303987,-123.2995131,Private room,60.00 
3518169,2018/12/16,Victoria,48.4364621,-123.3898754,Entire home/apt,100.00 
3542278,2018/12/16,Victoria,48.44184408,-123.3504253,Entire home/apt,104.00 
3559698,2018/12/16,Esquimalt,48.44108502,-123.3979698,Entire home/apt,71.00 
3563531,2018/12/16,Salt Spring Island,48.86246363,-123.491412,Entire home/apt,123.00 
3569698,2018/12/16,Salt Spring Island,48.84453182,-123.5010473,Entire home/apt,124.00 
3577740,2018/12/16,Salt Spring Island,48.84300761,-123.4995529,Entire home/apt,90.00 
3609621,2018/12/16,Victoria,48.41162071,-123.3515668,Private room,59.00 
3617367,2018/12/16,Victoria,48.42138698,-123.3446451,Entire home/apt,150.00 
3651435,2018/12/16,Saanich,48.47393955,-123.3904305,Private room,35.00 
3654194,2018/12/16,Saanich,48.46184956,-123.3693564,Private room,60.00 
3655817,2018/12/16,Saanich,48.52544983,-123.3710707,Private room,80.00 
3676068,2018/12/16,Victoria,48.41282608,-123.3359474,Entire home/apt,95.00 
3689272,2018/12/16,Victoria,48.41051739,-123.3357345,Entire home/apt,175.00 
3689834,2018/12/16,Langford,48.45529536,-123.488058,Private room,43.00 
3719262,2018/12/16,Saanich,48.46501728,-123.3416784,Entire home/apt,95.00 
3759754,2018/12/16,Salt Spring Island,48.81130352,-123.4922032,Entire home/apt,115.00 
3760976,2018/12/16,Southern Gulf Islands,48.82968534,-123.2842425,Entire home/apt,90.00 
3766520,2018/12/16,Victoria,48.42936461,-123.3694038,Entire home/apt,88.00 
3772122,2018/12/16,Victoria,48.42862742,-123.370384,Entire home/apt,141.00 
3808375,2018/12/16,Oak Bay,48.44274579,-123.3084638,Private room,66.00 
3810887,2018/12/16,Victoria,48.41485671,-123.3615778,Entire home/apt,135.00 
3850211,2018/12/16,Southern Gulf Islands,48.74481784,-123.2541209,Entire home/apt,155.00 
3851163,2018/12/16,Victoria,48.41197389,-123.3551469,Entire home/apt,190.00 
3875655,2018/12/16,Juan de Fuca,48.43339859,-124.0695659,Entire home/apt,124.00 
3898775,2018/12/16,Victoria,48.41805043,-123.3368096,Entire home/apt,298.00 
3913497,2018/12/16,Salt Spring Island,48.84918765,-123.5004319,Entire home/apt,525.00 
3935877,2018/12/16,Saanich,48.46759187,-123.4116535,Entire home/apt,99.00 
3972032,2018/12/16,Southern Gulf Islands,48.74025189,-123.2177013,Entire home/apt,175.00 
3978639,2018/12/16,Southern Gulf Islands,48.84057549,-123.2536088,Entire home/apt,115.00 
3984230,2018/12/16,Victoria,48.4215992,-123.3822162,Private room,70.00 
4000182,2018/12/16,Victoria,48.43428575,-123.383249,Entire home/apt,75.00 
4022719,2018/12/16,Juan de Fuca,48.39072502,-123.9340592,Entire home/apt,124.00 
4025632,2018/12/16,North Saanich,48.61652236,-123.4045166,Entire home/apt,250.00 
4025668,2018/12/16,Langford,48.46727027,-123.5064012,Private room,29.00 
4026248,2018/12/16,Victoria,48.42126199,-123.3805058,Private room,315.00 
4050671,2018/12/16,Southern Gulf Islands,48.85145242,-123.3017099,Entire home/apt,137.00 
4137885,2018/12/16,Metchosin,48.39086852,-123.5010257,Entire home/apt,70.00 
4169620,2018/12/16,Langford,48.48812603,-123.5455146,Entire home/apt,124.00 
4183313,2018/12/16,Victoria,48.42128644,-123.3636058,Entire home/apt,187.00 
4190759,2018/12/16,Victoria,48.42179106,-123.3850831,Private room,99.00 
4235029,2018/12/16,Southern Gulf Islands,48.8796105,-123.3240318,Entire home/apt,250.00 
