"","neighbourhood_group_cleansed","latitude","longitude","room_type","bathrooms","bedrooms","price"
"878","Victoria",48.4309791024965,-123.365706965051,"Entire home/apt",2,2,"$95.00"
"879","Victoria",48.4219063119284,-123.353331485532,"Entire home/apt",1,1,"$61.00"
"880","Saanich",48.452549454868,-123.409956375768,"Entire home/apt",1,1,"$140.00"
"881","Langford",48.4602660192027,-123.488057398289,"Entire home/apt",1,1,"$65.00"
"882","Oak Bay",48.4386760135967,-123.309435843062,"Entire home/apt",1,2,"$119.00"
"883","Juan de Fuca",48.3750236676003,-123.854307675822,"Private room",1,1,"$229.00"
"884","Victoria",48.4153967611066,-123.343172225839,"Entire home/apt",2,3,"$175.00"
"885","Central Saanich",48.6102045049373,-123.474772292054,"Entire home/apt",1,0,"$80.00"
"886","Victoria",48.4248747464731,-123.359141905091,"Entire home/apt",1,1,"$86.00"
"887","Saanich",48.4702449426735,-123.379269017624,"Entire home/apt",2,3,"$219.00"
"888","Victoria",48.4277276259204,-123.352598385574,"Entire home/apt",1,1,"$101.00"
"889","Victoria",48.4191578148863,-123.378925049209,"Private room",1,1,"$115.00"
"890","Victoria",48.4197137844221,-123.37874722241,"Private room",0.5,1,"$105.00"
"891","Victoria",48.4206224555026,-123.378402946991,"Private room",0.5,1,"$125.00"
"892","Victoria",48.4213580715352,-123.380367288149,"Entire home/apt",2,2,"$209.00"
"893","Victoria",48.4219347083132,-123.382054911967,"Entire home/apt",2,2,"$209.00"
"894","Victoria",48.4211492881381,-123.379881430864,"Entire home/apt",2,3,"$341.00"
"895","Victoria",48.4268084580861,-123.349011796671,"Entire home/apt",1.5,2,"$134.00"
"896","Victoria",48.415596852083,-123.379712738132,"Entire home/apt",1,1,"$105.00"
"897","Victoria",48.4152204523662,-123.340219445635,"Entire home/apt",2,4,"$275.00"
"898","Victoria",48.4377003256228,-123.34451679848,"Entire home/apt",1,1,"$140.00"
"899","Salt Spring Island",48.9260887390179,-123.573639648878,"Entire home/apt",1,2,"$200.00"
"900","Central Saanich",48.5803138939013,-123.465717841586,"Private room",1,1,"$100.00"
"901","Saanich",48.4734450265169,-123.331854968174,"Entire home/apt",1,1,"$90.00"
"902","Saanich",48.5002896644032,-123.372584992307,"Private room",1,1,"$120.00"
"903","Victoria",48.4249007866957,-123.359969138937,"Entire home/apt",1,2,"$90.00"
"904","Saanich",48.4849873803575,-123.316119844586,"Entire home/apt",1,1,"$90.00"
"905","Sidney",48.6651273034023,-123.406293294016,"Private room",1,1,"$68.00"
"906","Victoria",48.4219497680507,-123.385592512338,"Entire home/apt",1,2,"$115.00"
"907","Saanich",48.4559086759932,-123.359838168348,"Entire home/apt",1,2,"$100.00"
"908","Saanich",48.4571911233766,-123.358841098193,"Entire home/apt",1,0,"$72.00"
"909","Langford",48.4771307702473,-123.526235544172,"Private room",1,1,"$59.00"
"910","Victoria",48.4211297868161,-123.38018214396,"Entire home/apt",2,2,"$198.00"
"911","Salt Spring Island",48.8561139175257,-123.510906023762,"Entire home/apt",1,1,"$149.00"
"912","Juan de Fuca",48.361751338195,-123.808890777902,"Entire home/apt",2,3,"$295.00"
"913","Victoria",48.4215636569973,-123.375615092544,"Entire home/apt",1.5,2,"$100.00"
"914","Langford",48.4530129417094,-123.541648547336,"Entire home/apt",1,2,"$49.00"
"915","Victoria",48.412489106413,-123.372360702619,"Private room",1,1,"$111.00"
"916","Southern Gulf Islands",48.8084578554392,-123.193958298565,"Entire home/apt",3.5,3,"$450.00"
"917","Saanich",48.4776537882701,-123.362073458227,"Private room",1,1,"$40.00"
"918","Oak Bay",48.4455644351449,-123.317029805968,"Entire home/apt",1,0,"$75.00"
"919","Southern Gulf Islands",48.998639755669,-123.565530376732,"Entire home/apt",1,0,"$86.00"
"920","Victoria",48.4248394444042,-123.347398681287,"Entire home/apt",1,2,"$125.00"
"921","Salt Spring Island",48.8578986910668,-123.509283214302,"Private room",1,1,"$159.00"
"922","Victoria",48.4304969326807,-123.331680880799,"Entire home/apt",1,2,"$105.00"
"923","Victoria",48.4107499185934,-123.370378726425,"Entire home/apt",1,1,"$88.00"
"924","Langford",48.4651392039198,-123.510872055873,"Entire home/apt",3,4,"$279.00"
"925","Victoria",48.4253085829717,-123.363215035881,"Entire home/apt",1,1,"$149.00"
"926","Saanich",48.4532444072332,-123.328147130036,"Private room",1,1,"$70.00"
"927","Victoria",48.4250520830447,-123.356829133272,"Entire home/apt",1,0,"$76.00"
"928","Juan de Fuca",48.381009970286,-123.903076451166,"Entire home/apt",1,1,"$180.00"
"929","Esquimalt",48.4407805824789,-123.39688046483,"Entire home/apt",1,0,"$61.00"
"930","Southern Gulf Islands",48.8932546859135,-123.338171868265,"Entire home/apt",1,2,"$115.00"
"931","Juan de Fuca",48.3762013991785,-123.840282308779,"Entire home/apt",1,1,"$150.00"
"932","Salt Spring Island",48.7779591321378,-123.496993825486,"Entire home/apt",1,1,"$119.00"
"933","Saanich",48.4547838403699,-123.328364989251,"Private room",3,2,"$220.00"
"934","Victoria",48.4246989920584,-123.366960228704,"Entire home/apt",2,2,"$196.00"
"935","Saanich",48.450060692153,-123.365721167988,"Entire home/apt",1.5,2,"$150.00"
"936","Langford",48.4539507191471,-123.487447224881,"Entire home/apt",3,3,"$67.00"
"937","Juan de Fuca",48.526829058747,-123.544331814043,"Entire home/apt",2,4,"$300.00"
"938","Salt Spring Island",48.7769532937518,-123.409244215462,"Entire home/apt",3.5,3,"$250.00"
"939","Victoria",48.4274240927755,-123.369757015816,"Entire home/apt",1,1,"$99.00"
"940","Victoria",48.4286192443275,-123.362004393163,"Entire home/apt",1,2,"$175.00"
"941","Southern Gulf Islands",48.7451277952668,-123.177755472035,"Entire home/apt",2,3,"$250.00"
"942","Saanich",48.5211227672134,-123.366311568667,"Entire home/apt",1,1,"$125.00"
"943","Victoria",48.4284168439445,-123.335868557589,"Entire home/apt",1,2,"$65.00"
"944","Langford",48.4658159674577,-123.498851737334,"Private room",1,1,"$40.00"
"945","Langford",48.4759405507419,-123.533175686485,"Entire home/apt",1,1,"$103.00"
"946","Esquimalt",48.445562197746,-123.411880201395,"Entire home/apt",2,3,"$180.00"
"947","Langford",48.4660980247711,-123.498696768986,"Private room",1,1,"$43.00"
"948","Langford",48.4661552270157,-123.498901870427,"Private room",1,1,"$29.00"
"949","Victoria",48.4410672652954,-123.332693028368,"Entire home/apt",1,1,"$86.00"
"950","Victoria",48.4324253607941,-123.342130243383,"Entire home/apt",2,4,"$225.00"
"951","Saanich",48.4539826296402,-123.326549144744,"Private room",1,1,"$50.00"
"952","Langford",48.4289544024711,-123.530643266924,"Entire home/apt",2.5,4,"$551.00"
"953","Highlands",48.5178524764766,-123.486016431477,"Entire home/apt",1,1,"$150.00"
"954","Victoria",48.4236715309875,-123.353638998933,"Entire home/apt",1,1,"$86.00"
"955","Saanich",48.4778676589241,-123.36327248469,"Private room",1,1,"$40.00"
"956","Sooke",48.3739740987054,-123.727985763085,"Private room",2,2,"$45.00"
"957","Victoria",48.4293194785036,-123.363260647594,"Entire home/apt",2,2,"$91.00"
"958","Victoria",48.4384582155229,-123.390587345524,"Entire home/apt",1,1,"$140.00"
"959","Victoria",48.426037541755,-123.362424199442,"Entire home/apt",1,1,"$99.00"
"960","Salt Spring Island",48.859239907718,-123.515094045202,"Entire home/apt",1,1,"$99.00"
"961","Saanich",48.4502867588243,-123.409938949283,"Entire home/apt",1,2,"$115.00"
"962","Juan de Fuca",48.3813395481707,-123.907812504939,"Entire home/apt",2,3,"$345.00"
"963","Victoria",48.4208491531195,-123.37764676617,"Entire home/apt",1,1,"$97.00"
"964","Langford",48.4700932743559,-123.486866993586,"Entire home/apt",1,2,"$125.00"
"965","Victoria",48.4409962011857,-123.373751272668,"Entire home/apt",1,1,"$80.00"
"966","Salt Spring Island",48.8344646220724,-123.474373628198,"Entire home/apt",1,1,"$199.00"
"967","Saanich",48.4692728000051,-123.344904955051,"Private room",1,1,"$149.00"
"968","Colwood",48.4232846408932,-123.496132658979,"Entire home/apt",1,3,"$125.00"
"969","Victoria",48.4128878497297,-123.373891367997,"Entire home/apt",1,0,"$101.00"
"970","Central Saanich",48.5860688782958,-123.420368111698,"Entire home/apt",1,3,"$195.00"
"971","Sooke",48.3755165359181,-123.720171877032,"Entire home/apt",1,0,"$120.00"
"972","Southern Gulf Islands",48.9396699749001,-123.492806218541,"Entire home/apt",1,1,"$150.00"
"973","Victoria",48.4339326896044,-123.388994933098,"Private room",1,1,"$40.00"
"974","Victoria",48.4219489385713,-123.364917354984,"Entire home/apt",1,1,"$190.00"
"975","Victoria",48.4083845544324,-123.353110205633,"Entire home/apt",1,2,"$169.00"
"976","Victoria",48.4122137225396,-123.375701556835,"Entire home/apt",1,2,"$50.00"
"977","Langford",48.4593071242157,-123.51103204783,"Entire home/apt",1.5,3,"$250.00"
"978","Victoria",48.4171651086183,-123.368807489667,"Entire home/apt",1,2,"$75.00"
"979","North Saanich",48.630399557496,-123.413506068909,"Private room",1,1,"$88.00"
"980","Salt Spring Island",48.8718546538687,-123.55568218808,"Entire home/apt",1,1,"$88.00"
"981","Salt Spring Island",48.8417885178628,-123.506216285131,"Entire home/apt",1,1,"$115.00"
"982","Victoria",48.4112988770927,-123.355619724039,"Entire home/apt",1,1,"$115.00"
"983","Victoria",48.4281335686408,-123.368053698291,"Entire home/apt",1,1,"$180.00"
"984","North Saanich",48.6230699741433,-123.417963557771,"Entire home/apt",1,2,"$84.00"
"985","Victoria",48.4167765890588,-123.368145202877,"Entire home/apt",1,1,"$78.00"
"986","Victoria",48.4323734066447,-123.348767669286,"Private room",2.5,1,"$84.00"
"987","Victoria",48.414170614833,-123.373922213052,"Private room",1,1,"$125.00"
"988","Victoria",48.4418909443404,-123.356319862845,"Entire home/apt",1.5,3,"$195.00"
"989","Salt Spring Island",48.7648805877974,-123.455184293807,"Private room",1,1,"$50.00"
"990","Saanich",48.4501080928383,-123.389173549724,"Private room",1,1,"$36.00"
"991","Oak Bay",48.4431593577986,-123.320933804728,"Private room",1,1,"$65.00"
"992","Victoria",48.4373333160272,-123.355145647435,"Private room",1,1,"$43.00"
"993","Juan de Fuca",48.4028319435982,-123.988238209172,"Entire home/apt",1,2,"$200.00"
"994","Victoria",48.4276319834208,-123.364635179676,"Entire home/apt",1,1,"$86.00"
"995","Salt Spring Island",48.8886091394457,-123.502792049636,"Private room",1,1,"$111.00"
"996","Salt Spring Island",48.824567136166,-123.492958302484,"Entire home/apt",1,2,"$90.00"
"997","Salt Spring Island",48.7957892365052,-123.455388823063,"Entire home/apt",2,2,"$245.00"
"998","Victoria",48.4365113592065,-123.348046294862,"Entire home/apt",1,2,"$109.00"
"999","Oak Bay",48.4297239156293,-123.320046000352,"Entire home/apt",1,2,"$107.00"
"1000","Salt Spring Island",48.8082637281633,-123.451699297964,"Private room",0.5,1,"$49.00"
"1001","North Saanich",48.6791544132219,-123.454739339368,"Entire home/apt",2,1,"$165.00"
"1002","Victoria",48.4273877734766,-123.367482234306,"Entire home/apt",1,1,"$88.00"
"1003","Victoria",48.43002854885,-123.377340781286,"Entire home/apt",2,2,"$150.00"
"1004","Victoria",48.4266138918296,-123.361289617836,"Entire home/apt",1,1,"$149.00"
"1005","Saanich",48.5276681136229,-123.438821825505,"Entire home/apt",1,1,"$65.00"
"1006","Saanich",48.4644719222356,-123.345803559028,"Entire home/apt",1,1,"$111.00"
"1007","Saanich",48.4661773180288,-123.326806082786,"Entire home/apt",1,1,"$75.00"
"1008","Southern Gulf Islands",48.8355206234631,-123.317480972294,"Entire home/apt",1,2,"$180.00"
"1009","Colwood",48.416908605258,-123.481387532877,"Private room",1,1,"$61.00"
"1010","Langford",48.4277386515282,-123.532222445259,"Entire home/apt",2.5,2,"$86.00"
"1011","Saanich",48.4545596958076,-123.418513107377,"Entire home/apt",1,1,"$79.00"
"1012","Esquimalt",48.4360725485082,-123.404986431362,"Entire home/apt",1,1,"$120.00"
"1013","Central Saanich",48.5758274520822,-123.408902471808,"Entire home/apt",1,2,"$55.00"
"1014","Salt Spring Island",48.7684663064028,-123.392378875271,"Entire home/apt",1,2,"$190.00"
"1015","Salt Spring Island",48.7740670225563,-123.450190410785,"Entire home/apt",2.5,3,"$279.00"
"1016","Victoria",48.4473281924335,-123.364923579253,"Entire home/apt",1,0,"$65.00"
"1017","Saanich",48.4685528032673,-123.304203522284,"Private room",1,1,"$49.00"
"1018","Victoria",48.4447120995477,-123.35926399355,"Entire home/apt",1,0,"$51.00"
"1019","Victoria",48.4222902604718,-123.37627189272,"Entire home/apt",2,2,"$132.00"
"1020","Victoria",48.4282225678647,-123.369150933876,"Entire home/apt",1,0,"$140.00"
"1021","Southern Gulf Islands",48.8421104071429,-123.321792963124,"Private room",1,1,"$220.00"
"1022","Salt Spring Island",48.7995828586739,-123.399900517507,"Entire home/apt",1,1,"$159.00"
"1023","Langford",48.4542044671476,-123.476418357316,"Entire home/apt",1,2,"$120.00"
"1024","Victoria",48.4184485940486,-123.382963898972,"Entire home/apt",1,1,"$90.00"
"1025","Victoria",48.434034143453,-123.332070309932,"Entire home/apt",2,4,"$258.00"
"1026","Victoria",48.4421753711656,-123.332806031657,"Entire home/apt",1,1,"$90.00"
"1027","Esquimalt",48.4248671224727,-123.408435255347,"Private room",1,1,"$90.00"
"1028","Esquimalt",48.4282924994471,-123.400786658032,"Entire home/apt",1,1,"$50.00"
"1029","Saanich",48.5342310423359,-123.378222044158,"Entire home/apt",1,3,"$179.00"
"1030","Saanich",48.4532383542166,-123.267260970979,"Entire home/apt",1,1,"$70.00"
"1031","Victoria",48.4283690507433,-123.366980426278,"Entire home/apt",1,1,"$90.00"
"1032","Juan de Fuca",48.3658566706559,-123.674588439382,"Entire home/apt",3.5,5,"$257.00"
"1033","Juan de Fuca",48.5555428510056,-124.417113854529,"Entire home/apt",2,3,"$295.00"
"1034","Victoria",48.433050540366,-123.353069818676,"Entire home/apt",2,2,"$116.00"
"1035","Saanich",48.4679385280726,-123.365828077263,"Entire home/apt",1,2,"$65.00"
"1036","Victoria",48.4099194339037,-123.354666033295,"Entire home/apt",1,1,"$90.00"
"1037","Saanich",48.4634902300395,-123.29870557668,"Entire home/apt",1,1,"$90.00"
"1038","Victoria",48.4139957135234,-123.351357520656,"Entire home/apt",1,1,"$111.00"
"1039","Salt Spring Island",48.9430406689172,-123.589470448805,"Private room",1,1,"$150.00"
"1040","Salt Spring Island",48.7717227844738,-123.448158389947,"Entire home/apt",1,4,"$290.00"
"1041","View Royal",48.4498855451048,-123.435367998034,"Entire home/apt",1,1,"$119.00"
"1042","Esquimalt",48.430407635883,-123.419572499869,"Entire home/apt",1.5,3,"$134.00"
"1043","Salt Spring Island",48.8946223685202,-123.585164471311,"Private room",1,0,"$86.00"
"1044","Saanich",48.4730853986487,-123.307582602769,"Entire home/apt",3,5,"$320.00"
"1045","Salt Spring Island",48.8549635808563,-123.513230080957,"Entire home/apt",1,1,"$115.00"
"1046","Saanich",48.4669780240095,-123.305752241603,"Entire home/apt",1,1,"$70.00"
"1047","Salt Spring Island",48.828941347691,-123.4801531061,"Entire home/apt",1,1,"$120.00"
"1048","Victoria",48.4185988851903,-123.35272718079,"Entire home/apt",1,1,"$90.00"
"1049","Victoria",48.4357138952098,-123.331106090465,"Private room",1,1,"$68.00"
"1050","Central Saanich",48.5552010289134,-123.435207219267,"Entire home/apt",2,3,"$350.00"
"1051","Sooke",48.3906817081111,-123.637469338311,"Entire home/apt",1,2,"$68.00"
"1052","Juan de Fuca",48.3975316224141,-123.957767035204,"Entire home/apt",1,2,"$125.00"
"1053","Southern Gulf Islands",48.8039621614057,-123.277404969293,"Private room",1,1,"$134.00"
"1054","Victoria",48.4360750235795,-123.349898909987,"Entire home/apt",1,1,"$90.00"
"1055","Salt Spring Island",48.860576441984,-123.499618173064,"Entire home/apt",1,1,"$134.00"
"1056","Saanich",48.4421257499751,-123.323016101985,"Private room",1,1,"$100.00"
"1057","Juan de Fuca",48.3814762191171,-123.929782212482,"Entire home/apt",1,2,"$225.00"
"1058","Salt Spring Island",48.8838649015543,-123.576771792048,"Private room",1.5,1,"$68.00"
"1059","Victoria",48.4213484327966,-123.376537246426,"Entire home/apt",2,2,"$190.00"
"1060","Saanich",48.4664684515994,-123.322624619896,"Entire home/apt",1,2,"$70.00"
"1061","Victoria",48.4210783172626,-123.345750589925,"Private room",1,1,"$150.00"
"1062","Southern Gulf Islands",48.7759090372245,-123.318393986813,"Entire home/apt",3,4,"$311.00"
"1063","Victoria",48.4312774563459,-123.393473520288,"Entire home/apt",1,1,"$79.00"
"1064","Victoria",48.4276653619639,-123.365023158058,"Entire home/apt",1,1,"$195.00"
"1065","Victoria",48.4176388643333,-123.377808474459,"Entire home/apt",1,1,"$61.00"
"1066","Saanich",48.4502803430609,-123.410583341654,"Entire home/apt",1,1,"$68.00"
"1067","Southern Gulf Islands",48.8394245912518,-123.321246892781,"Entire home/apt",1,1,"$111.00"
"1068","Victoria",48.4220828124907,-123.377259079734,"Entire home/apt",2,2,"$100.00"
"1069","Salt Spring Island",48.8603486772493,-123.532954868984,"Entire home/apt",1,2,"$47.00"
"1070","Southern Gulf Islands",48.8416606451043,-123.322893711913,"Private room",1,1,"$200.00"
"1071","Victoria",48.4216456351069,-123.356810942993,"Entire home/apt",1,1,"$99.00"
"1072","Victoria",48.4163119890929,-123.376959635948,"Entire home/apt",1.5,3,"$250.00"
"1073","Saanich",48.4562545091787,-123.299441039523,"Entire home/apt",1,1,"$133.00"
"1074","Esquimalt",48.428315228685,-123.424487286266,"Entire home/apt",1,1,"$86.00"
"1075","Victoria",48.4164428394965,-123.352578217214,"Entire home/apt",1,2,"$195.00"
"1076","Victoria",48.4249702075811,-123.337962898912,"Entire home/apt",1.5,1,"$90.00"
"1077","Victoria",48.4268907579646,-123.362801454926,"Entire home/apt",1,1,"$95.00"
"1078","Victoria",48.4247781992189,-123.356492786194,"Entire home/apt",1,1,"$75.00"
"1079","Victoria",48.4440294530259,-123.341987985045,"Entire home/apt",1,1,"$86.00"
"1080","Victoria",48.4239680337529,-123.324484836012,"Entire home/apt",1,2,"$51.00"
"1081","Salt Spring Island",48.8902567892833,-123.574363182556,"Private room",1.5,1,"$68.00"
"1082","Salt Spring Island",48.886863108736,-123.576038627855,"Private room",1.5,2,"$141.00"
"1083","Salt Spring Island",48.8853898999239,-123.532831866273,"Entire home/apt",2,6,"$288.00"
"1084","Salt Spring Island",48.9192599761723,-123.54854754575,"Entire home/apt",1,2,"$300.00"
"1085","Victoria",48.4134538407386,-123.372006012597,"Private room",1,1,"$59.00"
"1086","Victoria",48.429525120081,-123.3605447901,"Entire home/apt",1,1,"$120.00"
"1087","Esquimalt",48.4441731524905,-123.40218992225,"Private room",1,1,"$70.00"
"1088","Victoria",48.4263305432266,-123.369505229706,"Entire home/apt",1,1,"$119.00"
"1089","Salt Spring Island",48.7983570849717,-123.478577912429,"Entire home/apt",1,1,"$79.00"
"1090","Saanich",48.5043481975187,-123.35564646338,"Entire home/apt",1,2,"$175.00"
"1091","Southern Gulf Islands",48.8021073619806,-123.311379128157,"Entire home/apt",2,2,"$100.00"
"1092","Salt Spring Island",48.8449337626304,-123.503162011868,"Entire home/apt",1.5,2,"$175.00"
"1093","Saanich",48.5186707109664,-123.380766376612,"Entire home/apt",1,1,"$61.00"
"1094","Salt Spring Island",48.8722985351448,-123.499173014013,"Entire home/apt",1,0,"$159.00"
"1095","Victoria",48.4106939269137,-123.350056596287,"Entire home/apt",1,1,"$120.00"
"1096","Victoria",48.4127550400595,-123.356033642001,"Entire home/apt",1,2,"$101.00"
"1097","Southern Gulf Islands",48.7489742944695,-123.217515668854,"Entire home/apt",3,3,"$300.00"
"1098","Saanich",48.4761314545779,-123.314623263346,"Entire home/apt",1,2,"$100.00"
"1099","Southern Gulf Islands",48.891436832976,-123.384090898881,"Entire home/apt",1,2,"$125.00"
"1100","Langford",48.4491805602537,-123.515873057275,"Entire home/apt",1,1,"$70.00"
"1101","Victoria",48.4288043111501,-123.359573879496,"Entire home/apt",1,1,"$100.00"
"1102","Victoria",48.4298286144589,-123.367203144695,"Entire home/apt",1,1,"$112.00"
"1103","Esquimalt",48.4250698362094,-123.404183625523,"Entire home/apt",1,2,"$99.00"
"1104","Saanich",48.4952698619086,-123.381619265635,"Entire home/apt",1,1,"$108.00"
"1105","Victoria",48.4357900208883,-123.390938561796,"Private room",1,1,"$80.00"
"1106","Saanich",48.4653759675553,-123.291150172274,"Entire home/apt",2,2,"$155.00"
"1107","Victoria",48.4207500733984,-123.364649621371,"Entire home/apt",1,1,"$170.00"
"1108","Salt Spring Island",48.8921998742685,-123.562602532266,"Entire home/apt",1,2,"$130.00"
"1109","Saanich",48.4831453272809,-123.334720165703,"Private room",1,1,"$122.00"
"1110","Victoria",48.4299359842571,-123.367966653429,"Entire home/apt",1,1,"$173.00"
"1111","Salt Spring Island",48.8913612763155,-123.528313674304,"Entire home/apt",1.5,2,"$179.00"
"1112","Victoria",48.4289619041402,-123.328525962747,"Entire home/apt",2,3,"$250.00"
"1113","Saanich",48.4554938651891,-123.358535491226,"Entire home/apt",1,3,"$76.00"
"1114","Victoria",48.4171694687846,-123.360859315954,"Entire home/apt",1,2,"$200.00"
"1115","Langford",48.4763590221159,-123.526792933561,"Entire home/apt",3.5,6,"$400.00"
"1116","Saanich",48.4684857455858,-123.377887434206,"Entire home/apt",1,0,"$49.00"
"1117","Southern Gulf Islands",48.8776117437026,-123.321123337168,"Entire home/apt",1,1,"$134.00"
"1118","Victoria",48.4113914344658,-123.372051095698,"Entire home/apt",1.5,2,"$400.00"
"1119","Saanich",48.4667364372591,-123.327758360917,"Entire home/apt",1,3,"$90.00"
"1120","Victoria",48.4283364172127,-123.359332169201,"Entire home/apt",1,1,"$95.00"
"1121","Victoria",48.4188520243168,-123.37695900756,"Entire home/apt",1,1,"$150.00"
"1122","Victoria",48.4115177803904,-123.372550129001,"Entire home/apt",1,2,"$400.00"
"1123","Juan de Fuca",48.5526951942295,-124.416906097021,"Entire home/apt",3,4,"$294.00"
"1124","Saanich",48.4736403024137,-123.39703931157,"Private room",1,1,"$42.00"
"1125","Victoria",48.4198357157745,-123.382206740962,"Entire home/apt",1,2,"$128.00"
"1126","Southern Gulf Islands",48.8565102584974,-123.279452988347,"Entire home/apt",1,1,"$140.00"
"1127","Colwood",48.4238754860535,-123.505415351196,"Entire home/apt",1,1,"$105.00"
"1128","Victoria",48.4111611144324,-123.35544918953,"Entire home/apt",2,2,"$119.00"
"1129","Sooke",48.3898263986375,-123.681190670985,"Entire home/apt",2,3,"$171.00"
"1130","Salt Spring Island",48.797457980322,-123.398161749481,"Entire home/apt",1.5,1,"$100.00"
"1131","Saanich",48.4626370187724,-123.292263536959,"Entire home/apt",1,1,"$90.00"
"1132","Victoria",48.4075723023282,-123.355901486667,"Entire home/apt",1,2,"$125.00"
"1133","Juan de Fuca",48.3771663847964,-123.806288067278,"Entire home/apt",1,1,"$120.00"
"1134","Juan de Fuca",48.4070175626141,-123.354912713604,"Entire home/apt",1,1,"$120.00"
"1135","Victoria",48.4087508127298,-123.352041821685,"Entire home/apt",2,3,"$300.00"
"1136","Oak Bay",48.4126691346358,-123.322716078844,"Private room",1,1,"$70.00"
"1137","Saanich",48.478927485086,-123.348784029669,"Entire home/apt",1,1,"$111.00"
"1138","Southern Gulf Islands",48.8040228437718,-123.319506290741,"Entire home/apt",1,1,"$190.00"
"1139","View Royal",48.4579227265051,-123.441035968731,"Private room",1,1,"$49.00"
"1140","Southern Gulf Islands",48.8336766872519,-123.248397727784,"Entire home/apt",1,1,"$125.00"
"1141","Victoria",48.4306067919827,-123.369777325134,"Entire home/apt",1,1,"$86.00"
"1142","Victoria",48.4284550352944,-123.332711228982,"Entire home/apt",1,0,"$65.00"
"1143","Victoria",48.4202143624914,-123.364936320108,"Entire home/apt",2,2,"$220.00"
"1144","Salt Spring Island",48.8622843678742,-123.534017067688,"Entire home/apt",1,2,"$119.00"
"1145","Sidney",48.6596103566991,-123.398557276689,"Entire home/apt",1,0,"$75.00"
"1146","Salt Spring Island",48.7708337859379,-123.449341962535,"Entire home/apt",1,1,"$119.00"
"1147","Victoria",48.4280908057494,-123.361458311368,"Entire home/apt",1,1,"$180.00"
"1148","Victoria",48.4153723009882,-123.368903780515,"Entire home/apt",1,2,"$90.00"
"1149","Southern Gulf Islands",48.8038155113097,-123.322242505823,"Entire home/apt",1,1,"$190.00"
"1150","Langford",48.471909626085,-123.518137410433,"Entire home/apt",1,1,"$150.00"
"1151","North Saanich",48.6851800968033,-123.405346701709,"Entire home/apt",2,4,"$195.00"
"1152","Esquimalt",48.4276637733909,-123.406002019459,"Entire home/apt",1,1,"$111.00"
"1153","Victoria",48.4276205467792,-123.363958305969,"Entire home/apt",1,2,"$99.00"
"1154","Southern Gulf Islands",48.766615255449,-123.253703213448,"Entire home/apt",1,1,"$209.00"
"1155","Victoria",48.4159463190005,-123.330694173034,"Entire home/apt",1,2,"$145.00"
"1156","Victoria",48.4116320621919,-123.344376692545,"Entire home/apt",1,1,"$174.00"
"1157","Victoria",48.4107068983713,-123.356303578939,"Private room",1,2,"$97.00"
"1158","Saanich",48.4835615132445,-123.335278221229,"Private room",1,1,"$40.00"
"1159","Victoria",48.4343235507025,-123.335981276392,"Entire home/apt",1,3,"$200.00"
"1160","Victoria",48.4298180073462,-123.370541959504,"Entire home/apt",1,1,"$105.00"
"1161","Victoria",48.4297802336486,-123.362988074844,"Entire home/apt",1,2,"$119.00"
"1162","Victoria",48.4272923183483,-123.368316602606,"Entire home/apt",1,1,"$75.00"
"1163","Esquimalt",48.4251423666678,-123.419861326492,"Private room",1,1,"$79.00"
"1164","Juan de Fuca",48.3611549587492,-123.661561512448,"Entire home/apt",2.5,4,"$230.00"
"1165","Salt Spring Island",48.9326793272695,-123.59333832505,"Entire home/apt",1,1,"$300.00"
"1166","Saanich",48.4745507421619,-123.315688294592,"Entire home/apt",1,3,"$150.00"
"1167","Oak Bay",48.4341367535484,-123.313364147021,"Entire home/apt",1,1,"$75.00"
"1168","Victoria",48.4214905863138,-123.380676811633,"Entire home/apt",2,2,"$323.00"
"1169","Juan de Fuca",48.5591812297662,-124.404176966808,"Entire home/apt",1,1,"$225.00"
"1170","Salt Spring Island",48.8400792249342,-123.490449705181,"Private room",1,1,"$65.00"
"1171","North Saanich",48.6352130617477,-123.462928444585,"Entire home/apt",1,2,"$140.00"
"1172","Salt Spring Island",48.8340771967492,-123.473830752104,"Entire home/apt",2,3,"$395.00"
"1173","Victoria",48.4069860824371,-123.353843037823,"Entire home/apt",1,1,"$200.00"
"1174","Victoria",48.4327663805528,-123.360705108545,"Entire home/apt",1,1,"$99.00"
"1175","Victoria",48.4338542270104,-123.353476184386,"Entire home/apt",1,1,"$75.00"
"1176","Sooke",48.3897956310244,-123.632864810775,"Entire home/apt",1,1,"$242.00"
"1177","Sooke",48.3901180631808,-123.634191592163,"Private room",1,1,"$187.00"
"1178","Sooke",48.3881763621301,-123.634411190209,"Entire home/apt",1,1,"$282.00"
"1179","Langford",48.4654225506763,-123.513284130533,"Entire home/apt",1,1,"$61.00"
"1180","Oak Bay",48.4325484313756,-123.307699464793,"Entire home/apt",2,2,"$245.00"
"1181","Juan de Fuca",48.3388898959578,-123.637766551756,"Entire home/apt",1.5,3,"$195.00"
"1182","Esquimalt",48.4230003358803,-123.408353521967,"Entire home/apt",1,0,"$80.00"
"1183","Saanich",48.5016890153114,-123.372222797949,"Private room",1,1,"$150.00"
"1184","Saanich",48.5052424426902,-123.368043903947,"Entire home/apt",1,1,"$42.00"
"1185","Victoria",48.4172191509196,-123.350423017882,"Entire home/apt",2,2,"$250.00"
