"","neighbourhood_group_cleansed","latitude","longitude","room_type","bathrooms","bedrooms","price"
"65","Victoria",48.4259005037342,-123.340223271588,"Entire home/apt",1,0,"$119.00"
"66","Victoria",48.4153706273362,-123.358733078709,"Entire home/apt",1,3,"$225.00"
"67","Victoria",48.4117391371128,-123.376408799778,"Entire home/apt",1,0,"$119.00"
"68","View Royal",48.4584771787087,-123.427709992838,"Entire home/apt",1,1,"$110.00"
"69","Southern Gulf Islands",48.8599020977608,-123.35496034408,"Entire home/apt",0.5,1,"$110.00"
"70","Southern Gulf Islands",48.7978022789182,-123.309282258661,"Entire home/apt",1,1,"$150.00"
"71","Oak Bay",48.4275896765682,-123.321225348161,"Entire home/apt",2,3,"$325.00"
"72","Esquimalt",48.4305936782161,-123.414217722638,"Entire home/apt",1,2,"$265.00"
"73","Oak Bay",48.4203137644789,-123.3105737353,"Entire home/apt",3,4,"$185.00"
"74","Saanich",48.5164136505044,-123.367125606666,"Entire home/apt",1,2,"$124.00"
"75","Oak Bay",48.4149734227002,-123.311163363187,"Entire home/apt",3,3,"$161.00"
"76","Southern Gulf Islands",48.8481261903281,-123.28951787894,"Entire home/apt",2,3,"$280.00"
"77","Salt Spring Island",48.8127717066983,-123.466226031605,"Entire home/apt",1,3,"$199.00"
"78","Colwood",48.4063753430026,-123.509538328655,"Entire home/apt",1,1,"$80.00"
"79","Victoria",48.4209314399299,-123.38110705123,"Entire home/apt",1,1,"$99.00"
"80","Juan de Fuca",48.3813635772901,-123.897768101522,"Entire home/apt",2,3,"$250.00"
"81","Esquimalt",48.4323599295142,-123.414098678608,"Entire home/apt",1,1,"$100.00"
"82","Victoria",48.4151040054744,-123.368353516882,"Private room",1,1,"$80.00"
"83","Saanich",48.4701127926706,-123.406660480379,"Entire home/apt",3,4,"$233.00"
"84","Colwood",48.4191058409097,-123.478261781444,"Entire home/apt",1,1,"$70.00"
"85","Salt Spring Island",48.7636759173618,-123.456810529194,"Entire home/apt",1,2,"$150.00"
"86","Esquimalt",48.4273939403707,-123.401761172063,"Entire home/apt",1,1,"$62.00"
"87","Sidney",48.6356772385283,-123.405121024996,"Entire home/apt",1,1,"$189.00"
"88","Victoria",48.4155396326891,-123.344128028717,"Entire home/apt",1,3,"$278.00"
"89","Victoria",48.4145015634732,-123.377532086077,"Entire home/apt",1,2,"$165.00"
"90","Victoria",48.4450610953296,-123.356188355317,"Entire home/apt",1,2,"$189.00"
"91","Langford",48.440642646934,-123.526411256628,"Entire home/apt",1,2,"$225.00"
"92","Southern Gulf Islands",48.8846214202496,-123.331346443365,"Entire home/apt",1,2,"$88.00"
"93","Juan de Fuca",48.3936028120673,-123.980669399246,"Entire home/apt",1,1,"$100.00"
"94","Victoria",48.4150137355826,-123.348934626528,"Entire home/apt",1,0,"$86.00"
"95","Southern Gulf Islands",48.8664871539241,-123.350895287275,"Private room",2.5,3,"$700.00"
"96","Esquimalt",48.4306967074819,-123.413541329751,"Entire home/apt",2,4,"$289.00"
"97","Southern Gulf Islands",48.8901147862517,-123.362435839099,"Entire home/apt",1,1,"$150.00"
"98","Victoria",48.4187952690569,-123.380944547417,"Entire home/apt",2,5,"$349.00"
"99","Victoria",48.4253519427349,-123.342158950174,"Entire home/apt",1,1,"$119.00"
"100","Victoria",48.4232019358911,-123.351183547963,"Entire home/apt",1,1,"$104.00"
"101","Victoria",48.4234961431466,-123.352865471148,"Entire home/apt",1,1,"$75.00"
"102","Victoria",48.4234954526873,-123.352733644105,"Entire home/apt",1,1,"$103.00"
"103","Victoria",48.4130363358449,-123.369825623737,"Private room",1,1,"$70.00"
"104","Metchosin",48.3964409409309,-123.493429357625,"Entire home/apt",1,1,"$179.00"
"105","Juan de Fuca",48.4421813404084,-124.072386211741,"Entire home/apt",1,1,"$100.00"
"106","Oak Bay",48.4214113998172,-123.317225227565,"Entire home/apt",2,3,"$335.00"
"107","Victoria",48.4107093704909,-123.371452060446,"Private room",1,1,"$141.00"
"108","View Royal",48.4671224343029,-123.427006537483,"Entire home/apt",1,1,"$141.00"
"109","Victoria",48.4117649870404,-123.376627952135,"Entire home/apt",1,0,"$119.00"
"110","Victoria",48.4149467860726,-123.368514500411,"Entire home/apt",1,0,"$135.00"
"111","Victoria",48.4306255643194,-123.339095339108,"Entire home/apt",1,1,"$110.00"
"112","Salt Spring Island",48.8240901449002,-123.530238844522,"Entire home/apt",1,1,"$150.00"
"113","Salt Spring Island",48.8241227698895,-123.530709963506,"Entire home/apt",1,2,"$225.00"
"114","Victoria",48.4164954040779,-123.370111369649,"Private room",1,1,"$115.00"
"115","Victoria",48.4194790422729,-123.3756635343,"Entire home/apt",1,1,"$70.00"
"116","Salt Spring Island",48.8949634875161,-123.533226076822,"Private room",1,1,"$150.00"
"117","Salt Spring Island",48.8950509965029,-123.533918775983,"Private room",1,1,"$185.00"
"118","Oak Bay",48.4087852580172,-123.321435621826,"Entire home/apt",2,3,"$340.00"
"119","Colwood",48.4309245356885,-123.511343159739,"Private room",1,1,"$199.00"
"120","Southern Gulf Islands",48.8045915903585,-123.318115707503,"Entire home/apt",1,2,"$199.00"
"121","Saanich",48.4496412825899,-123.362717815905,"Private room",1,1,"$60.00"
"122","North Saanich",48.6769074069598,-123.483794073513,"Entire home/apt",1,1,"$175.00"
"123","Victoria",48.4249427000928,-123.365718802249,"Entire home/apt",1,1,"$115.00"
"124","Saanich",48.4545906139015,-123.383057381216,"Entire home/apt",1,1,"$60.00"
"125","Salt Spring Island",48.7589799598775,-123.414065409675,"Entire home/apt",1,1,"$100.00"
"126","Saanich",48.4520426824348,-123.422388085464,"Entire home/apt",1,2,"$115.00"
"127","Southern Gulf Islands",48.8679106420585,-123.284077086767,"Entire home/apt",1,1,"$100.00"
"128","Saanich",48.4509887702197,-123.362850498375,"Private room",0,1,"$71.00"
"129","Oak Bay",48.4099741572081,-123.322756516039,"Private room",1,1,"$80.00"
"130","Southern Gulf Islands",48.8784566237814,-123.323782095159,"Entire home/apt",1,2,"$199.00"
"131","Victoria",48.4288414484629,-123.370164711466,"Entire home/apt",1,1,"$70.00"
"132","Victoria",48.4358305093398,-123.35383823376,"Private room",1,1,"$43.00"
"133","Victoria",48.4164727147191,-123.345541049834,"Entire home/apt",1,2,"$130.00"
"134","Victoria",48.4066910541625,-123.351219031423,"Entire home/apt",1,2,"$135.00"
"135","Victoria",48.4152145756701,-123.368559097837,"Entire home/apt",1,1,"$100.00"
"136","Victoria",48.4161671567151,-123.359870264571,"Private room",1,1,"$62.00"
"137","Southern Gulf Islands",48.8977475995934,-123.397648010046,"Entire home/apt",2,3,"$240.00"
"138","Saanich",48.4564268279521,-123.386892806311,"Private room",1,1,"$55.00"
"139","Victoria",48.4173284987781,-123.369406271747,"Entire home/apt",1,1,"$128.00"
"140","Salt Spring Island",48.8570621662139,-123.479320612587,"Entire home/apt",1,1,"$120.00"
"141","Salt Spring Island",48.8704244497551,-123.547181594643,"Entire home/apt",2,3,"$258.00"
"142","Juan de Fuca",48.4068078718882,-123.354873932255,"Private room",1,1,"$88.00"
"143","Victoria",48.444462320133,-123.375674453835,"Entire home/apt",1,2,"$100.00"
"144","Southern Gulf Islands",48.7538761534961,-123.270025867833,"Entire home/apt",2.5,6,"$501.00"
"145","Salt Spring Island",48.8082663208259,-123.4297578705,"Private room",1,1,"$60.00"
"146","North Saanich",48.6956523964756,-123.460112847724,"Entire home/apt",1,2,"$110.00"
"147","Victoria",48.4265293199034,-123.368589845714,"Entire home/apt",1,0,"$115.00"
"148","Sooke",48.3925206279886,-123.6175175668,"Entire home/apt",1,1,"$128.00"
"149","Victoria",48.4494319776742,-123.353786380933,"Entire home/apt",1,1,"$90.00"
"150","Saanich",48.5024800893127,-123.388743646158,"Entire home/apt",2,2,"$189.00"
"151","Victoria",48.4228507212059,-123.341510369577,"Entire home/apt",2,1,"$100.00"
"152","Victoria",48.4289948128854,-123.363103945979,"Entire home/apt",1,1,"$108.00"
"153","Southern Gulf Islands",48.8449094633016,-123.277761160996,"Entire home/apt",1,1,"$124.00"
"154","Salt Spring Island",48.839026304081,-123.498721596414,"Entire home/apt",1,2,"$145.00"
"155","Victoria",48.4217238554447,-123.380563807513,"Entire home/apt",2,2,"$178.00"
"156","Victoria",48.4217170681092,-123.380626373506,"Entire home/apt",3,3,"$199.00"
"157","Salt Spring Island",48.8331028226477,-123.50027433536,"Entire home/apt",1,0,"$124.00"
"158","Juan de Fuca",48.376411412277,-123.839547771965,"Entire home/apt",1,1,"$124.00"
"159","Victoria",48.418488819099,-123.383423046887,"Private room",1,1,"$78.00"
"160","Southern Gulf Islands",48.8310865790765,-123.260710251626,"Entire home/apt",1,1,"$161.00"
"161","Victoria",48.4307866627121,-123.366337844221,"Entire home/apt",2,1,"$205.00"
"162","Victoria",48.438136131869,-123.349259097153,"Entire home/apt",1,2,"$256.00"
"163","Victoria",48.4130613477343,-123.345009801511,"Private room",1,1,"$58.00"
"164","Victoria",48.4215738944348,-123.376813658677,"Entire home/apt",1,1,"$127.00"
"165","Sooke",48.3671839425217,-123.734748857384,"Entire home/apt",2,1,"$128.00"
"166","Southern Gulf Islands",48.8758108098702,-123.323462924452,"Entire home/apt",1,1,"$124.00"
"167","Sidney",48.6666140059789,-123.40764943016,"Entire home/apt",0.5,1,"$185.00"
"168","Sidney",48.6637889693288,-123.411483333525,"Entire home/apt",1,2,"$99.00"
"169","Saanich",48.4587345898095,-123.366100516753,"Entire home/apt",1.5,2,"$95.00"
"170","Victoria",48.4203979948368,-123.364151716114,"Entire home/apt",2,2,"$199.00"
"171","Saanich",48.5221380656747,-123.371707807023,"Entire home/apt",2,1,"$111.00"
"172","Salt Spring Island",48.8527184051665,-123.523654067391,"Entire home/apt",0.5,0,"$25.00"
"173","North Saanich",48.6279179152944,-123.411965145609,"Private room",1,1,"$161.00"
"174","Salt Spring Island",48.7694506849401,-123.430057936818,"Entire home/apt",2.5,4,"$450.00"
"175","Victoria",48.4226714281032,-123.384994128385,"Private room",1,1,"$100.00"
"176","Victoria",48.4205938169474,-123.38298107464,"Entire home/apt",1,1,"$88.00"
"177","Victoria",48.4210923103644,-123.376715574399,"Private room",1,1,"$25.00"
"178","Saanich",48.4902067010456,-123.308530194975,"Entire home/apt",1,1,"$150.00"
"179","Victoria",48.416948813264,-123.367096215772,"Entire home/apt",1,2,"$86.00"
"180","Victoria",48.4095138661473,-123.354071057759,"Private room",1,1,"$40.00"
"181","Southern Gulf Islands",48.8409853384485,-123.25475139859,"Entire home/apt",1,2,"$199.00"
"182","Salt Spring Island",48.9004180384843,-123.550169744023,"Entire home/apt",1,0,"$100.00"
"183","Victoria",48.4407327119461,-123.353310104843,"Entire home/apt",1,1,"$76.00"
"184","Langford",48.4602822894278,-123.486470014055,"Entire home/apt",1,1,"$66.00"
"185","Victoria",48.4188855856558,-123.354609119449,"Private room",1,1,"$50.00"
"186","Langford",48.4768348124764,-123.527320623802,"Entire home/apt",2,2,"$175.00"
"187","Victoria",48.4168705588034,-123.352053937971,"Entire home/apt",1,1,"$119.00"
"188","Oak Bay",48.4386215053628,-123.314187256926,"Entire home/apt",1,1,"$60.00"
"189","Esquimalt",48.4164977599218,-123.403919627846,"Entire home/apt",1,0,"$108.00"
"190","Sooke",48.3939422626612,-123.620531192396,"Private room",1,1,"$119.00"
"191","Victoria",48.4215987537722,-123.361491953084,"Entire home/apt",2,2,"$253.00"
"192","Oak Bay",48.4397707298452,-123.306805181947,"Private room",1,3,"$95.00"
"193","Victoria",48.4252067153751,-123.329130372885,"Entire home/apt",1,1,"$88.00"
"194","Victoria",48.4445329583775,-123.341212306165,"Entire home/apt",0.5,1,"$75.00"
"195","Juan de Fuca",48.3763835548027,-123.841678866414,"Entire home/apt",1.5,2,"$175.00"
"196","Saanich",48.4524152769202,-123.341712239112,"Entire home/apt",2,3,"$150.00"
"197","Victoria",48.426662696231,-123.370598841617,"Entire home/apt",1,1,"$120.00"
"198","Salt Spring Island",48.7903938782682,-123.437720017533,"Entire home/apt",1,1,"$150.00"
"199","Salt Spring Island",48.7703018665524,-123.448592437965,"Entire home/apt",1,0,"$100.00"
"200","Juan de Fuca",48.361786181156,-123.813288531076,"Entire home/apt",2.5,3,"$124.00"
"201","Victoria",48.4259720680733,-123.369065429152,"Entire home/apt",1,1,"$120.00"
"202","Salt Spring Island",48.7705721296413,-123.448236547267,"Entire home/apt",2,2,"$260.00"
"203","Victoria",48.4494504235133,-123.355661029214,"Entire home/apt",2.5,4,"$250.00"
"204","Saanich",48.455208701958,-123.388982767734,"Entire home/apt",1,1,"$70.00"
"205","Victoria",48.4352728716538,-123.336097029026,"Entire home/apt",1,2,"$179.00"
"206","Saanich",48.4625690652015,-123.323603564418,"Entire home/apt",4,3,"$175.00"
"207","North Saanich",48.6869017621351,-123.444382878463,"Entire home/apt",2,1,"$157.00"
"208","Victoria",48.4149320609335,-123.352875387895,"Entire home/apt",2,2,"$150.00"
"209","Salt Spring Island",48.7701876968722,-123.449515335885,"Private room",1,1,"$124.00"
"210","Victoria",48.4257183319667,-123.323839418554,"Entire home/apt",2,2,"$112.00"
"211","Langford",48.4477726932941,-123.522763309099,"Entire home/apt",2,3,"$175.00"
"212","Sooke",48.3647118545532,-123.730441324429,"Entire home/apt",2,2,"$199.00"
"213","Juan de Fuca",48.3674615353025,-123.783927286456,"Private room",1,1,"$145.00"
"214","Juan de Fuca",48.3661034418917,-123.785465370594,"Private room",1,1,"$145.00"
"215","Victoria",48.4308202405082,-123.344783576036,"Entire home/apt",2,3,"$150.00"
"216","Southern Gulf Islands",48.7378161379725,-123.202158424027,"Entire home/apt",1,2,"$130.00"
"217","Victoria",48.4107737658368,-123.354292324676,"Entire home/apt",1,0,"$90.00"
"218","Saanich",48.454928243464,-123.323643323362,"Private room",1.5,1,"$67.00"
"219","Salt Spring Island",48.875797646119,-123.544116527153,"Private room",0.5,1,"$48.00"
"220","Salt Spring Island",48.8805339551377,-123.544211221746,"Entire home/apt",1,1,"$78.00"
"221","Sidney",48.6461419525239,-123.399762886011,"Entire home/apt",1,2,"$278.00"
"222","Sidney",48.6448278108595,-123.398144413218,"Entire home/apt",1,0,"$149.00"
"223","Saanich",48.4641007107918,-123.414840056675,"Entire home/apt",2,2,"$210.00"
"224","Salt Spring Island",48.8466998980836,-123.497720927119,"Entire home/apt",3,3,"$501.00"
"225","Victoria",48.4228509057672,-123.357350983168,"Private room",1,1,"$128.00"
"226","Salt Spring Island",48.7606108512441,-123.411102716603,"Entire home/apt",1,1,"$98.00"
"227","Victoria",48.4274276266414,-123.376247767697,"Entire home/apt",2.5,3,"$249.00"
"228","Victoria",48.4194632674822,-123.384837102696,"Entire home/apt",1,1,"$99.00"
"229","Saanich",48.4439465789206,-123.322769086139,"Entire home/apt",1,1,"$86.00"
"230","Salt Spring Island",48.7333421105478,-123.480756993815,"Entire home/apt",1,1,"$219.00"
"231","Salt Spring Island",48.9094904047122,-123.564576790113,"Entire home/apt",3,5,"$749.00"
"232","Victoria",48.4230333283933,-123.366707084535,"Entire home/apt",1,1,"$100.00"
"233","Esquimalt",48.4360463374735,-123.406620760603,"Entire home/apt",1,1,"$55.00"
"234","Southern Gulf Islands",48.8390042972283,-123.329199044407,"Entire home/apt",1,2,"$83.00"
"235","Salt Spring Island",48.7815675547548,-123.431339035549,"Entire home/apt",4,5,"$380.00"
"236","Colwood",48.4234272189819,-123.472154573627,"Entire home/apt",1,1,"$191.00"
"237","Colwood",48.4236716380902,-123.473808288716,"Entire home/apt",1,1,"$187.00"
"238","Saanich",48.4822701878786,-123.312988029424,"Private room",1,1,"$39.00"
"239","Sidney",48.6686972784502,-123.40252131611,"Entire home/apt",1,1,"$142.00"
"240","Salt Spring Island",48.8611146669523,-123.499555640222,"Entire home/apt",1,1,"$135.00"
"241","Victoria",48.4287941653921,-123.370052773884,"Entire home/apt",1,1,"$99.00"
"242","Victoria",48.4258760060338,-123.344393315267,"Entire home/apt",1,0,"$99.00"
"243","Victoria",48.4215217164395,-123.381977927676,"Entire home/apt",1.5,2,"$145.00"
"244","Victoria",48.4286169051776,-123.325962656069,"Private room",1,1,"$46.00"
"245","Colwood",48.4240340175249,-123.472660731501,"Entire home/apt",1,1,"$197.00"
"246","Juan de Fuca",48.5557978396542,-124.405399562662,"Entire home/apt",2,4,"$426.00"
"247","Langford",48.4287886173612,-123.537466522483,"Entire home/apt",1,1,"$95.00"
"248","Victoria",48.4110071745556,-123.372925319152,"Private room",1,1,"$141.00"
"249","Salt Spring Island",48.8376725621449,-123.492665489993,"Private room",1,1,"$124.00"
"250","Salt Spring Island",48.8397766610288,-123.493703139748,"Private room",1,1,"$124.00"
"251","Colwood",48.4172399456996,-123.480811099142,"Private room",0,1,"$88.00"
"252","Colwood",48.4173405743355,-123.481571322546,"Private room",0,1,"$159.00"
"253","Victoria",48.4131461147945,-123.330032627237,"Entire home/apt",1,2,"$141.00"
"254","Langford",48.4163168420909,-123.513773542963,"Private room",1,1,"$100.00"
"255","Saanich",48.485503070863,-123.420988877247,"Private room",1,1,"$66.00"
"256","Southern Gulf Islands",48.9728842537507,-123.559839051149,"Entire home/apt",1,1,"$170.00"
"257","Salt Spring Island",48.8546530891411,-123.513007241307,"Entire home/apt",1,2,"$165.00"
"258","Southern Gulf Islands",48.9131547937229,-123.39473132602,"Entire home/apt",2,4,"$294.00"
"259","Salt Spring Island",48.9122480108162,-123.565258808868,"Entire home/apt",1,1,"$135.00"
"260","Victoria",48.4275054374994,-123.370275656858,"Entire home/apt",1,1,"$150.00"
"261","Juan de Fuca",48.3621227764886,-123.800374973379,"Entire home/apt",1,2,"$141.00"
"262","Juan de Fuca",48.4129181161823,-124.008446083529,"Entire home/apt",3,4,"$600.00"
"263","Colwood",48.4201593349476,-123.49074915966,"Private room",1,1,"$66.00"
"264","Saanich",48.4756889550107,-123.331318695946,"Private room",1,1,"$46.00"
"265","Victoria",48.4284697161823,-123.350642534517,"Entire home/apt",1,3,"$175.00"
"266","Oak Bay",48.4134955159,-123.310573677476,"Entire home/apt",1,0,"$88.00"
"267","Victoria",48.4115930641379,-123.333719497278,"Entire home/apt",3,7,"$349.00"
"268","Victoria",48.4318503745435,-123.349077747904,"Entire home/apt",1.5,3,"$100.00"
"269","Southern Gulf Islands",48.7701940239044,-123.28560924824,"Entire home/apt",1,0,"$80.00"
"270","Victoria",48.4376080064251,-123.337662750052,"Entire home/apt",1,2,"$80.00"
"271","Victoria",48.4123680028599,-123.372907152669,"Entire home/apt",1,2,"$2,700.00"
"272","Salt Spring Island",48.8606126441946,-123.553404227889,"Entire home/apt",1,0,"$141.00"
"273","Salt Spring Island",48.8598597809644,-123.555185518944,"Entire home/apt",1,3,"$225.00"
"274","Saanich",48.5050086535574,-123.355132744264,"Entire home/apt",1,2,"$175.00"
"275","Salt Spring Island",48.8578289491232,-123.510179792418,"Private room",1,1,"$161.00"
"276","View Royal",48.4584342768469,-123.427108357851,"Entire home/apt",1,1,"$150.00"
"277","Saanich",48.4632944127214,-123.298081811914,"Entire home/apt",1,1,"$90.00"
"278","Saanich",48.4618676499458,-123.298051784286,"Private room",1,1,"$60.00"
"279","North Saanich",48.6139898285541,-123.406864980835,"Entire home/apt",1,2,"$80.00"
"280","Saanich",48.4682030610043,-123.441656084817,"Entire home/apt",2.5,3,"$205.00"
"281","Sooke",48.3787284114837,-123.7328058117,"Private room",1.5,2,"$79.00"
"282","Southern Gulf Islands",48.8795780066993,-123.31913058477,"Entire home/apt",1,1,"$199.00"
"283","Salt Spring Island",48.8503636323316,-123.446443507457,"Entire home/apt",1,2,"$205.00"
"284","Juan de Fuca",48.4385652530531,-124.073675210973,"Entire home/apt",1,3,"$294.00"
"285","Langford",48.4433464395714,-123.532482779288,"Entire home/apt",1.5,2,"$90.00"
"286","Colwood",48.4072001315153,-123.493408384449,"Entire home/apt",1,1,"$80.00"
"287","Southern Gulf Islands",48.7492060733562,-123.217905952173,"Entire home/apt",1,2,"$175.00"
"288","Sidney",48.65637257101,-123.412130796499,"Entire home/apt",1,1,"$80.00"
"289","Oak Bay",48.4248391164376,-123.315732264438,"Entire home/apt",2.5,4,"$300.00"
"290","Saanich",48.4630398708478,-123.299513146998,"Private room",1,1,"$60.00"
"291","Victoria",48.4364621005754,-123.389875436181,"Entire home/apt",1.5,3,"$100.00"
"292","Victoria",48.4418440821347,-123.350425274689,"Entire home/apt",1.5,2,"$104.00"
"293","Esquimalt",48.4410850208655,-123.397969750047,"Entire home/apt",1,1,"$71.00"
"294","Salt Spring Island",48.8624636267574,-123.491412042308,"Entire home/apt",1.5,0,"$123.00"
"295","Salt Spring Island",48.8445318246762,-123.501047292671,"Entire home/apt",1,1,"$124.00"
"296","Salt Spring Island",48.8430076105271,-123.499552911089,"Entire home/apt",1,1,"$90.00"
"297","Victoria",48.411620713061,-123.351566759099,"Private room",1.5,1,"$59.00"
"298","Victoria",48.4213869844057,-123.344645095545,"Entire home/apt",1,2,"$150.00"
"299","Saanich",48.4739395461527,-123.390430478403,"Private room",1,1,"$35.00"
"300","Saanich",48.4618495623573,-123.369356441022,"Private room",1,1,"$60.00"
"301","Saanich",48.525449828662,-123.371070682082,"Private room",1,1,"$80.00"
"302","Victoria",48.4128260795134,-123.335947391753,"Entire home/apt",1,1,"$95.00"
"303","Victoria",48.4105173946221,-123.335734478603,"Entire home/apt",2,2,"$175.00"
"304","Langford",48.4552953582401,-123.488057967614,"Private room",1,1,"$43.00"
"305","Saanich",48.4650172793449,-123.341678384487,"Entire home/apt",1,1,"$95.00"
"306","Salt Spring Island",48.811303519777,-123.492203244053,"Entire home/apt",1,1,"$115.00"
"307","Southern Gulf Islands",48.8296853385124,-123.284242497768,"Entire home/apt",1,1,"$90.00"
"308","Victoria",48.4293646065996,-123.369403782354,"Entire home/apt",1,0,"$88.00"
"309","Victoria",48.4286274217905,-123.370384010918,"Entire home/apt",1,1,"$141.00"
"310","Oak Bay",48.4427457889357,-123.308463827209,"Private room",1,1,"$66.00"
"311","Victoria",48.4148567149456,-123.361577823973,"Entire home/apt",1,1,"$135.00"
