"","neighbourhood_group_cleansed","latitude","longitude","room_type","bathrooms","bedrooms","price"
"23","Victoria",48.4268391422728,-123.350822717706,"Entire home/apt",1,2,"$250.00"
"24","Victoria",48.4127621011133,-123.369438379247,"Private room",1,1,"$89.00"
"25","Victoria",48.4296712849356,-123.362367797837,"Entire home/apt",1,1,"$108.00"
"26","Victoria",48.441899910569,-123.356614373974,"Private room",1,1,"$51.00"
"27","Victoria",48.4179464938992,-123.352226558153,"Entire home/apt",1,1,"$99.00"
"28","Juan de Fuca",48.379694075329,-123.862111615656,"Entire home/apt",1.5,3,"$124.00"
"29","Sooke",48.3837464237561,-123.706917540639,"Entire home/apt",1,1,"$150.00"
"30","Langford",48.4159115258837,-123.51703057368,"Entire home/apt",1,1,"$109.00"
"31","Saanich",48.4529127975586,-123.396931393927,"Private room",1,1,"$64.00"
"32","Victoria",48.4274942481149,-123.363612685752,"Entire home/apt",1,2,"$109.00"
"33","Victoria",48.4089063754568,-123.33573477865,"Entire home/apt",1,2,"$150.00"
"34","Victoria",48.4317003918318,-123.325081123177,"Private room",1,1,"$110.00"
"35","Victoria",48.411065021041,-123.376745395213,"Entire home/apt",1,1,"$149.00"
"36","Victoria",48.4126328481002,-123.377021523119,"Entire home/apt",1,0,"$119.00"
"37","Sidney",48.6617822429462,-123.403657437204,"Entire home/apt",2,3,"$347.00"
"38","Victoria",48.4261098932979,-123.340466604537,"Entire home/apt",1,0,"$109.00"
"39","Victoria",48.4249044685294,-123.339284952482,"Entire home/apt",1,1,"$119.00"
"40","Victoria",48.4306592758714,-123.378434961089,"Entire home/apt",1,1,"$0.00"
"41","Victoria",48.4264135636869,-123.346481189104,"Entire home/apt",1,2,"$168.00"
"42","Victoria",48.4318296121667,-123.326687656082,"Private room",1,1,"$121.00"
"43","Salt Spring Island",48.927531488478,-123.57294938185,"Private room",1,1,"$175.00"
"44","North Saanich",48.6727837696583,-123.466041144463,"Entire home/apt",3,7,"$950.00"
"45","Victoria",48.4241553515781,-123.340624588999,"Entire home/apt",1,1,"$119.00"
"46","Victoria",48.4259799037226,-123.339818195552,"Entire home/apt",1,2,"$130.00"
"47","Victoria",48.4129214370386,-123.377737425959,"Entire home/apt",1,0,"$130.00"
"48","Victoria",48.4222287837911,-123.346359002918,"Entire home/apt",3,5,"$385.00"
"49","Salt Spring Island",48.9273048471699,-123.57431007201,"Private room",1,1,"$196.00"
"50","Victoria",48.4172362302165,-123.385637378789,"Entire home/apt",2.5,3,"$288.00"
"51","Victoria",48.4393600294844,-123.348418724106,"Entire home/apt",1,1,"$115.00"
"52","Victoria",48.4270271614797,-123.347505516492,"Entire home/apt",1,2,"$135.00"
"53","Victoria",48.4264119509636,-123.369215510489,"Entire home/apt",1,0,"$115.00"
"54","Metchosin",48.3516630336511,-123.553738700222,"Entire home/apt",1,2,"$200.00"
"55","Saanich",48.4521450130776,-123.417806197868,"Entire home/apt",1,1,"$75.00"
"56","Victoria",48.4261882623461,-123.339857484588,"Entire home/apt",1,2,"$80.00"
"57","Victoria",48.4410120143878,-123.353385904969,"Private room",1.5,1,"$70.00"
"58","Victoria",48.4301887410218,-123.368618507018,"Entire home/apt",1,1,"$205.00"
"59","Esquimalt",48.4387461188993,-123.394954987352,"Private room",1,1,"$52.00"
"60","Salt Spring Island",48.8776900650064,-123.568394135999,"Entire home/apt",1,1,"$226.00"
"61","Salt Spring Island",48.8796110332529,-123.569838248922,"Entire home/apt",1,1,"$200.00"
"62","Victoria",48.4349235119335,-123.340641508347,"Entire home/apt",1,1,"$104.00"
"63","Victoria",48.426241817042,-123.34018908473,"Entire home/apt",1,0,"$109.00"
"64","Southern Gulf Islands",48.993707029207,-123.579152708322,"Entire home/apt",1,2,"$124.00"
"65","Sooke",48.3867233944782,-123.724082203587,"Entire home/apt",1,1,"$80.00"
"66","Salt Spring Island",48.76703251518,-123.458162012314,"Private room",1,1,"$130.00"
"67","Salt Spring Island",48.8430107875708,-123.500580243284,"Entire home/apt",1,1,"$150.00"
"68","Oak Bay",48.4063010278089,-123.32033693483,"Entire home/apt",3,3,"$649.00"
"69","Saanich",48.4688765943357,-123.396165147372,"Private room",1.5,1,"$51.00"
"70","Victoria",48.4259005037342,-123.340223271588,"Entire home/apt",1,0,"$119.00"
"71","Victoria",48.4153706273362,-123.358733078709,"Entire home/apt",1,2,"$175.00"
"72","Victoria",48.4117391371128,-123.376408799778,"Entire home/apt",1,0,"$119.00"
"73","View Royal",48.4584771787087,-123.427709992838,"Entire home/apt",1,1,"$110.00"
"74","Southern Gulf Islands",48.8599020977608,-123.35496034408,"Entire home/apt",0.5,1,"$110.00"
"75","Southern Gulf Islands",48.7978022789182,-123.309282258661,"Entire home/apt",1,1,"$150.00"
"76","Oak Bay",48.4275896765682,-123.321225348161,"Entire home/apt",2,3,"$325.00"
"77","Esquimalt",48.4305936782161,-123.414217722638,"Entire home/apt",1,2,"$264.00"
"78","Oak Bay",48.4203137644789,-123.3105737353,"Entire home/apt",3,4,"$185.00"
"79","Saanich",48.5164136505044,-123.367125606666,"Entire home/apt",1,2,"$124.00"
"80","Oak Bay",48.4149734227002,-123.311163363187,"Entire home/apt",3,3,"$159.00"
"81","Southern Gulf Islands",48.8481261903281,-123.28951787894,"Entire home/apt",2,3,"$280.00"
"82","Salt Spring Island",48.8127717066983,-123.466226031605,"Entire home/apt",1,3,"$200.00"
"83","Colwood",48.4063753430026,-123.509538328655,"Entire home/apt",1,1,"$80.00"
"84","Victoria",48.4209314399299,-123.38110705123,"Entire home/apt",1,1,"$99.00"
"85","Juan de Fuca",48.3813635772901,-123.897768101522,"Entire home/apt",2,3,"$250.00"
"86","Esquimalt",48.4323599295142,-123.414098678608,"Entire home/apt",1,1,"$100.00"
"87","Victoria",48.4151040054744,-123.368353516882,"Private room",1,1,"$80.00"
"88","Saanich",48.4701127926706,-123.406660480379,"Entire home/apt",3,4,"$233.00"
"89","Saanich",48.4542653450606,-123.338732055504,"Private room",1,1,"$45.00"
"90","Colwood",48.4191058409097,-123.478261781444,"Entire home/apt",1,1,"$69.00"
"91","Salt Spring Island",48.7636759173618,-123.456810529194,"Entire home/apt",1,2,"$150.00"
"92","Esquimalt",48.4273939403707,-123.401761172063,"Entire home/apt",1,1,"$61.00"
"93","Sidney",48.6356772385283,-123.405121024996,"Entire home/apt",1,1,"$189.00"
"94","Victoria",48.4155396326891,-123.344128028717,"Entire home/apt",1,3,"$250.00"
"95","Victoria",48.4145015634732,-123.377532086077,"Entire home/apt",1,2,"$165.00"
"96","Victoria",48.4450610953296,-123.356188355317,"Entire home/apt",1,2,"$189.00"
"97","Langford",48.440642646934,-123.526411256628,"Entire home/apt",1,2,"$175.00"
"98","Southern Gulf Islands",48.8846214202496,-123.331346443365,"Entire home/apt",1,2,"$88.00"
"99","Juan de Fuca",48.3936028120673,-123.980669399246,"Entire home/apt",1,1,"$89.00"
"100","Victoria",48.4150137355826,-123.348934626528,"Entire home/apt",1,0,"$86.00"
"101","Southern Gulf Islands",48.8664871539241,-123.350895287275,"Private room",2.5,3,"$579.00"
"102","Southern Gulf Islands",48.8901147862517,-123.362435839099,"Entire home/apt",1,1,"$150.00"
"103","Juan de Fuca",48.4055001271818,-123.348681769236,"Private room",1,1,"$105.00"
"104","Victoria",48.4187952690569,-123.380944547417,"Entire home/apt",2,5,"$349.00"
"105","Victoria",48.4253519427349,-123.342158950174,"Entire home/apt",1,1,"$119.00"
"106","Victoria",48.4130363358449,-123.369825623737,"Private room",1,1,"$69.00"
"107","Metchosin",48.3964409409309,-123.493429357625,"Entire home/apt",1,1,"$180.00"
"108","Juan de Fuca",48.4421813404084,-124.072386211741,"Entire home/apt",1,1,"$100.00"
"109","Victoria",48.4383715294807,-123.392685717289,"Entire home/apt",1,1,"$121.00"
"110","Oak Bay",48.4214113998172,-123.317225227565,"Entire home/apt",2,3,"$324.00"
"111","Victoria",48.4107093704909,-123.371452060446,"Private room",1,1,"$140.00"
"112","Saanich",48.4638190305363,-123.35930856354,"Entire home/apt",1,2,"$108.00"
"113","Victoria",48.4117649870404,-123.376627952135,"Entire home/apt",1,0,"$119.00"
"114","Victoria",48.4149467860726,-123.368514500411,"Entire home/apt",1,0,"$115.00"
"115","Victoria",48.4306255643194,-123.339095339108,"Entire home/apt",1,1,"$110.00"
"116","Salt Spring Island",48.8240901449002,-123.530238844522,"Entire home/apt",1,1,"$150.00"
"117","Salt Spring Island",48.8241227698895,-123.530709963506,"Entire home/apt",1,2,"$226.00"
"118","Victoria",48.4164954040779,-123.370111369649,"Private room",1,1,"$105.00"
"119","Victoria",48.4194790422729,-123.3756635343,"Entire home/apt",1,1,"$70.00"
"120","Salt Spring Island",48.8949634875161,-123.533226076822,"Private room",1,1,"$150.00"
"121","Salt Spring Island",48.8950509965029,-123.533918775983,"Private room",1,1,"$185.00"
"122","Victoria",48.4278017510302,-123.343442429153,"Entire home/apt",1,3,"$130.00"
"123","Oak Bay",48.4087852580172,-123.321435621826,"Entire home/apt",2,3,"$340.00"
"124","Colwood",48.4309245356885,-123.511343159739,"Private room",1,1,"$200.00"
"125","Southern Gulf Islands",48.8045915903585,-123.318115707503,"Entire home/apt",1,2,"$200.00"
"126","Saanich",48.4496412825899,-123.362717815905,"Private room",1,1,"$60.00"
"127","North Saanich",48.6756324767146,-123.484024397878,"Private room",1,1,"$175.00"
"128","North Saanich",48.6769074069598,-123.483794073513,"Entire home/apt",1,1,"$175.00"
"129","Victoria",48.4249427000928,-123.365718802249,"Entire home/apt",1,1,"$135.00"
"130","Saanich",48.4545906139015,-123.383057381216,"Entire home/apt",1,1,"$60.00"
"131","Saanich",48.4520426824348,-123.422388085464,"Entire home/apt",1,2,"$115.00"
"132","Southern Gulf Islands",48.8679106420585,-123.284077086767,"Entire home/apt",1,1,"$100.00"
"133","Saanich",48.4509887702197,-123.362850498375,"Private room",0,1,"$71.00"
"134","Oak Bay",48.4099741572081,-123.322756516039,"Private room",1,1,"$80.00"
"135","Southern Gulf Islands",48.8784566237814,-123.323782095159,"Entire home/apt",1,2,"$200.00"
"136","Victoria",48.4288414484629,-123.370164711466,"Entire home/apt",1,1,"$70.00"
"137","Victoria",48.4358305093398,-123.35383823376,"Private room",1,1,"$45.00"
"138","Victoria",48.4164727147191,-123.345541049834,"Entire home/apt",1,2,"$130.00"
"139","Victoria",48.4066910541625,-123.351219031423,"Entire home/apt",1,2,"$135.00"
"140","Victoria",48.4152145756701,-123.368559097837,"Entire home/apt",1,1,"$100.00"
"141","Victoria",48.4161671567151,-123.359870264571,"Private room",1,1,"$62.00"
"142","Southern Gulf Islands",48.8977475995934,-123.397648010046,"Entire home/apt",2,3,"$240.00"
"143","Saanich",48.4564268279521,-123.386892806311,"Private room",1,1,"$54.00"
"144","Victoria",48.4173284987781,-123.369406271747,"Entire home/apt",1,1,"$130.00"
"145","Salt Spring Island",48.8570621662139,-123.479320612587,"Entire home/apt",1,1,"$121.00"
"146","Salt Spring Island",48.8704244497551,-123.547181594643,"Entire home/apt",2,3,"$258.00"
"147","Juan de Fuca",48.4068078718882,-123.354873932255,"Private room",1,1,"$89.00"
"148","Victoria",48.444462320133,-123.375674453835,"Entire home/apt",1,2,"$119.00"
"149","Southern Gulf Islands",48.7538761534961,-123.270025867833,"Entire home/apt",2.5,6,"$500.00"
"150","Victoria",48.416061859353,-123.368503884575,"Private room",1,1,"$78.00"
"151","Salt Spring Island",48.8082663208259,-123.4297578705,"Private room",1,1,"$60.00"
"152","North Saanich",48.6956523964756,-123.460112847724,"Entire home/apt",1,2,"$110.00"
"153","Victoria",48.4265293199034,-123.368589845714,"Entire home/apt",1,0,"$115.00"
"154","Sooke",48.3925206279886,-123.6175175668,"Entire home/apt",1,1,"$130.00"
"155","Victoria",48.4494319776742,-123.353786380933,"Entire home/apt",1,1,"$89.00"
"156","Victoria",48.4228507212059,-123.341510369577,"Entire home/apt",2,1,"$100.00"
"157","Victoria",48.4289948128854,-123.363103945979,"Entire home/apt",1,1,"$109.00"
"158","Southern Gulf Islands",48.8449094633016,-123.277761160996,"Entire home/apt",1,1,"$124.00"
"159","Salt Spring Island",48.839026304081,-123.498721596414,"Entire home/apt",1,2,"$145.00"
"160","Victoria",48.4217238554447,-123.380563807513,"Entire home/apt",2,2,"$172.00"
"161","Victoria",48.4217170681092,-123.380626373506,"Entire home/apt",3,3,"$193.00"
"162","Salt Spring Island",48.8331028226477,-123.50027433536,"Entire home/apt",1,0,"$124.00"
"163","Juan de Fuca",48.376411412277,-123.839547771965,"Entire home/apt",1,1,"$124.00"
"164","Victoria",48.418488819099,-123.383423046887,"Private room",1,1,"$76.00"
"165","Southern Gulf Islands",48.8310865790765,-123.260710251626,"Entire home/apt",1,1,"$159.00"
"166","Juan de Fuca",48.437900587667,-124.063017841065,"Entire home/apt",2,3,"$340.00"
"167","Victoria",48.4307866627121,-123.366337844221,"Entire home/apt",2,1,"$205.00"
"168","Victoria",48.438136131869,-123.349259097153,"Entire home/apt",1,2,"$255.00"
"169","Victoria",48.4130613477343,-123.345009801511,"Private room",1,1,"$58.00"
"170","Victoria",48.4215738944348,-123.376813658677,"Entire home/apt",1,1,"$123.00"
"171","Sooke",48.3671839425217,-123.734748857384,"Entire home/apt",2,1,"$130.00"
"172","Southern Gulf Islands",48.8758108098702,-123.323462924452,"Entire home/apt",1,1,"$124.00"
"173","Sidney",48.6666140059789,-123.40764943016,"Entire home/apt",0.5,1,"$185.00"
"174","Sidney",48.6637889693288,-123.411483333525,"Entire home/apt",1,2,"$99.00"
"175","Saanich",48.4587345898095,-123.366100516753,"Entire home/apt",1.5,2,"$95.00"
"176","Victoria",48.4203979948368,-123.364151716114,"Entire home/apt",2,2,"$200.00"
"177","Saanich",48.5221380656747,-123.371707807023,"Entire home/apt",2,1,"$111.00"
"178","North Saanich",48.6279179152944,-123.411965145609,"Private room",1,1,"$159.00"
"179","Salt Spring Island",48.7694506849401,-123.430057936818,"Entire home/apt",2.5,4,"$450.00"
"180","Victoria",48.4226714281032,-123.384994128385,"Private room",1,1,"$100.00"
"181","Victoria",48.4205938169474,-123.38298107464,"Entire home/apt",1,1,"$89.00"
"182","Victoria",48.4210923103644,-123.376715574399,"Private room",1,1,"$25.00"
"183","Saanich",48.4902067010456,-123.308530194975,"Entire home/apt",1,1,"$150.00"
"184","Victoria",48.416948813264,-123.367096215772,"Entire home/apt",1,2,"$86.00"
"185","Victoria",48.4095138661473,-123.354071057759,"Private room",1,1,"$40.00"
"186","Southern Gulf Islands",48.8409853384485,-123.25475139859,"Entire home/apt",1,2,"$200.00"
"187","Salt Spring Island",48.9004180384843,-123.550169744023,"Entire home/apt",1,0,"$100.00"
"188","Victoria",48.4407327119461,-123.353310104843,"Entire home/apt",1,1,"$76.00"
"189","Langford",48.4602822894278,-123.486470014055,"Entire home/apt",1,1,"$65.00"
"190","Victoria",48.4188855856558,-123.354609119449,"Private room",1,1,"$51.00"
"191","Langford",48.4768348124764,-123.527320623802,"Entire home/apt",2,2,"$175.00"
"192","Sooke",48.3741813115833,-123.746754209433,"Private room",1,1,"$49.00"
"193","Victoria",48.4168705588034,-123.352053937971,"Entire home/apt",1,1,"$119.00"
"194","Oak Bay",48.4386215053628,-123.314187256926,"Entire home/apt",1,1,"$60.00"
"195","Esquimalt",48.4164977599218,-123.403919627846,"Entire home/apt",1,0,"$109.00"
"196","Sooke",48.3939422626612,-123.620531192396,"Private room",1,1,"$119.00"
"197","Victoria",48.4215987537722,-123.361491953084,"Entire home/apt",2,2,"$245.00"
"198","Oak Bay",48.4397707298452,-123.306805181947,"Private room",1,3,"$95.00"
"199","Victoria",48.4252067153751,-123.329130372885,"Entire home/apt",1,1,"$88.00"
"200","Victoria",48.4445329583775,-123.341212306165,"Entire home/apt",0.5,1,"$75.00"
"201","Juan de Fuca",48.3763835548027,-123.841678866414,"Entire home/apt",1.5,2,"$175.00"
"202","Saanich",48.4524152769202,-123.341712239112,"Entire home/apt",2,3,"$150.00"
"203","Victoria",48.426662696231,-123.370598841617,"Entire home/apt",1,1,"$121.00"
"204","Salt Spring Island",48.7903938782682,-123.437720017533,"Entire home/apt",1,1,"$150.00"
"205","Salt Spring Island",48.7703018665524,-123.448592437965,"Entire home/apt",1,0,"$105.00"
"206","Juan de Fuca",48.361786181156,-123.813288531076,"Entire home/apt",2.5,3,"$124.00"
"207","Victoria",48.4259720680733,-123.369065429152,"Entire home/apt",1,1,"$121.00"
"208","Salt Spring Island",48.7705721296413,-123.448236547267,"Entire home/apt",2,2,"$270.00"
"209","Victoria",48.4494504235133,-123.355661029214,"Entire home/apt",2.5,4,"$250.00"
"210","Saanich",48.455208701958,-123.388982767734,"Entire home/apt",1,1,"$70.00"
"211","Victoria",48.4352728716538,-123.336097029026,"Entire home/apt",1,2,"$180.00"
"212","Saanich",48.4625690652015,-123.323603564418,"Entire home/apt",4,3,"$175.00"
"213","North Saanich",48.6869017621351,-123.444382878463,"Entire home/apt",2,1,"$157.00"
"214","Victoria",48.4149320609335,-123.352875387895,"Entire home/apt",2,2,"$135.00"
"215","Salt Spring Island",48.7701876968722,-123.449515335885,"Private room",1,1,"$124.00"
"216","Victoria",48.4257183319667,-123.323839418554,"Entire home/apt",2,2,"$111.00"
"217","Langford",48.4477726932941,-123.522763309099,"Entire home/apt",2,3,"$150.00"
"218","Sooke",48.3647118545532,-123.730441324429,"Entire home/apt",2,2,"$200.00"
"219","Juan de Fuca",48.3674615353025,-123.783927286456,"Private room",1,1,"$145.00"
"220","Juan de Fuca",48.3661034418917,-123.785465370594,"Private room",1,1,"$145.00"
"221","Victoria",48.4308202405082,-123.344783576036,"Entire home/apt",2,3,"$165.00"
"222","Southern Gulf Islands",48.7378161379725,-123.202158424027,"Entire home/apt",1,2,"$130.00"
"223","Victoria",48.4107737658368,-123.354292324676,"Entire home/apt",1,0,"$89.00"
"224","Saanich",48.4496663130015,-123.329673708386,"Entire home/apt",3,4,"$400.00"
"225","Saanich",48.454928243464,-123.323643323362,"Private room",1.5,1,"$67.00"
"226","Salt Spring Island",48.875797646119,-123.544116527153,"Private room",0.5,1,"$48.00"
"227","Salt Spring Island",48.8805339551377,-123.544211221746,"Entire home/apt",1,1,"$78.00"
"228","Sidney",48.6461419525239,-123.399762886011,"Entire home/apt",1,2,"$279.00"
"229","Sidney",48.6448278108595,-123.398144413218,"Entire home/apt",1,1,"$149.00"
"230","Victoria",48.4213872684151,-123.38316180929,"Entire home/apt",2.5,2,"$200.00"
"231","Saanich",48.4641007107918,-123.414840056675,"Entire home/apt",2,2,"$210.00"
"232","Salt Spring Island",48.8466998980836,-123.497720927119,"Entire home/apt",3,3,"$500.00"
"233","Victoria",48.4228509057672,-123.357350983168,"Entire home/apt",1,2,"$156.00"
"234","Salt Spring Island",48.7606108512441,-123.411102716603,"Entire home/apt",1,1,"$121.00"
"235","Saanich",48.4838736031374,-123.34971754205,"Private room",1,1,"$64.00"
"236","Saanich",48.4605009128526,-123.29733897399,"Entire home/apt",1,1,"$75.00"
"237","Victoria",48.4274276266414,-123.376247767697,"Entire home/apt",2.5,3,"$249.00"
"238","Victoria",48.4194632674822,-123.384837102696,"Entire home/apt",1,1,"$99.00"
"239","Saanich",48.4439465789206,-123.322769086139,"Entire home/apt",1,1,"$86.00"
"240","Salt Spring Island",48.7333421105478,-123.480756993815,"Entire home/apt",1,1,"$220.00"
"241","Salt Spring Island",48.9094904047122,-123.564576790113,"Entire home/apt",3,5,"$500.00"
"242","Victoria",48.4230333283933,-123.366707084535,"Entire home/apt",1,1,"$100.00"
"243","Esquimalt",48.4360463374735,-123.406620760603,"Entire home/apt",1,1,"$54.00"
"244","Southern Gulf Islands",48.8390042972283,-123.329199044407,"Entire home/apt",1,2,"$83.00"
"245","Salt Spring Island",48.7815675547548,-123.431339035549,"Entire home/apt",4,5,"$380.00"
"246","Colwood",48.4234272189819,-123.472154573627,"Entire home/apt",1,1,"$192.00"
"247","View Royal",48.4521620903434,-123.445044388495,"Entire home/apt",2,3,"$140.00"
"248","Colwood",48.4236716380902,-123.473808288716,"Entire home/apt",1,1,"$187.00"
"249","Saanich",48.4822701878786,-123.312988029424,"Private room",1,1,"$39.00"
"250","Sidney",48.6686972784502,-123.40252131611,"Entire home/apt",1,1,"$143.00"
"251","Salt Spring Island",48.8611146669523,-123.499555640222,"Entire home/apt",1,1,"$135.00"
"252","Victoria",48.4287941653921,-123.370052773884,"Entire home/apt",1,1,"$99.00"
"253","Victoria",48.4258760060338,-123.344393315267,"Entire home/apt",1,0,"$99.00"
"254","Victoria",48.4215217164395,-123.381977927676,"Entire home/apt",1.5,2,"$145.00"
"255","Victoria",48.4286169051776,-123.325962656069,"Private room",1,1,"$45.00"
"256","Colwood",48.4240340175249,-123.472660731501,"Entire home/apt",1,1,"$197.00"
"257","Juan de Fuca",48.5557978396542,-124.405399562662,"Entire home/apt",2,4,"$425.00"
"258","Langford",48.4287886173612,-123.537466522483,"Entire home/apt",1,1,"$95.00"
"259","Victoria",48.4110071745556,-123.372925319152,"Private room",1,1,"$140.00"
"260","Victoria",48.4234254111813,-123.348056889882,"Entire home/apt",1,2,"$150.00"
"261","Salt Spring Island",48.8376725621449,-123.492665489993,"Private room",1,1,"$124.00"
"262","Salt Spring Island",48.8397766610288,-123.493703139748,"Private room",1,1,"$124.00"
"263","Colwood",48.4172399456996,-123.480811099142,"Private room",0,1,"$89.00"
"264","Colwood",48.4173405743355,-123.481571322546,"Private room",0,1,"$159.00"
"265","Langford",48.4163168420909,-123.513773542963,"Private room",1,1,"$100.00"
"266","Saanich",48.485503070863,-123.420988877247,"Private room",1,1,"$65.00"
"267","Southern Gulf Islands",48.9728842537507,-123.559839051149,"Entire home/apt",1,1,"$159.00"
"268","Salt Spring Island",48.8546530891411,-123.513007241307,"Entire home/apt",1,2,"$165.00"
"269","Southern Gulf Islands",48.9131547937229,-123.39473132602,"Entire home/apt",2,4,"$296.00"
"270","Salt Spring Island",48.9122480108162,-123.565258808868,"Entire home/apt",1,1,"$135.00"
"271","Juan de Fuca",48.3621227764886,-123.800374973379,"Entire home/apt",1,2,"$140.00"
"272","Juan de Fuca",48.4129181161823,-124.008446083529,"Entire home/apt",3,4,"$600.00"
"273","Colwood",48.4201593349476,-123.49074915966,"Private room",1,1,"$65.00"
"274","Saanich",48.4756889550107,-123.331318695946,"Private room",1,1,"$45.00"
"275","Victoria",48.4284697161823,-123.350642534517,"Entire home/apt",1,3,"$175.00"
"276","Oak Bay",48.4134955159,-123.310573677476,"Entire home/apt",1,0,"$89.00"
"277","Victoria",48.4115930641379,-123.333719497278,"Entire home/apt",3,7,"$349.00"
"278","Victoria",48.4318503745435,-123.349077747904,"Entire home/apt",1.5,3,"$100.00"
"279","Southern Gulf Islands",48.7701940239044,-123.28560924824,"Entire home/apt",1,0,"$80.00"
"280","Victoria",48.4376080064251,-123.337662750052,"Entire home/apt",1,2,"$114.00"
"281","Victoria",48.4123680028599,-123.372907152669,"Entire home/apt",1,2,"$2,700.00"
"282","Salt Spring Island",48.8606126441946,-123.553404227889,"Entire home/apt",1,0,"$140.00"
"283","Salt Spring Island",48.8598597809644,-123.555185518944,"Entire home/apt",1,3,"$226.00"
"284","Saanich",48.5050086535574,-123.355132744264,"Entire home/apt",1,2,"$175.00"
"285","Salt Spring Island",48.8578289491232,-123.510179792418,"Private room",1,1,"$159.00"
"286","View Royal",48.4584342768469,-123.427108357851,"Entire home/apt",1,1,"$150.00"
"287","Southern Gulf Islands",48.7705029148702,-123.28998898724,"Entire home/apt",1,1,"$140.00"
"288","Victoria",48.4121140664237,-123.331749890206,"Entire home/apt",1,2,"$130.00"
"289","North Saanich",48.6139898285541,-123.406864980835,"Entire home/apt",1,2,"$80.00"
"290","Victoria",48.4279650552831,-123.368630792984,"Entire home/apt",1,1,"$124.00"
"291","Saanich",48.4682030610043,-123.441656084817,"Entire home/apt",2.5,3,"$205.00"
"292","Sooke",48.3787284114837,-123.7328058117,"Private room",1.5,2,"$79.00"
"293","Southern Gulf Islands",48.8795780066993,-123.31913058477,"Entire home/apt",1,1,"$200.00"
"294","Salt Spring Island",48.8503636323316,-123.446443507457,"Entire home/apt",1,2,"$205.00"
"295","Juan de Fuca",48.4385652530531,-124.073675210973,"Entire home/apt",1,3,"$296.00"
"296","Langford",48.4433464395714,-123.532482779288,"Entire home/apt",1.5,2,"$89.00"
"297","Colwood",48.4072001315153,-123.493408384449,"Entire home/apt",1,1,"$80.00"
"298","Southern Gulf Islands",48.7492060733562,-123.217905952173,"Entire home/apt",1,2,"$175.00"
"299","Sidney",48.65637257101,-123.412130796499,"Entire home/apt",1,1,"$80.00"
"300","Oak Bay",48.4248391164376,-123.315732264438,"Entire home/apt",2.5,4,"$299.00"
"301","Victoria",48.4364621005754,-123.389875436181,"Entire home/apt",1.5,3,"$100.00"
"302","Langford",48.4622476378135,-123.482035440396,"Entire home/apt",1,1,"$51.00"
"303","Victoria",48.4418440821347,-123.350425274689,"Entire home/apt",1.5,2,"$105.00"
"304","Saanich",48.4777425427891,-123.319083195919,"Private room",1,1,"$60.00"
"305","Esquimalt",48.4410850208655,-123.397969750047,"Entire home/apt",1,1,"$71.00"
"306","Salt Spring Island",48.8624636267574,-123.491412042308,"Entire home/apt",1.5,0,"$123.00"
"307","Salt Spring Island",48.8445318246762,-123.501047292671,"Entire home/apt",1,1,"$124.00"
"308","Salt Spring Island",48.8430076105271,-123.499552911089,"Entire home/apt",1,1,"$86.00"
"309","Victoria",48.411620713061,-123.351566759099,"Private room",1.5,1,"$60.00"
"310","Victoria",48.4213869844057,-123.344645095545,"Entire home/apt",1,2,"$150.00"
"311","Saanich",48.4739395461527,-123.390430478403,"Private room",1,1,"$35.00"
"312","Saanich",48.4618495623573,-123.369356441022,"Private room",1,1,"$60.00"
