"","neighbourhood_group_cleansed","latitude","longitude","room_type","bathrooms","bedrooms","price"
"65","Victoria",48.41537,-123.35873,"Entire home/apt",1,3,"$250.00"
"66","Victoria",48.41174,-123.37641,"Entire home/apt",1,0,"$106.00"
"67","View Royal",48.45848,-123.42771,"Entire home/apt",1,1,"$110.00"
"68","Southern Gulf Islands",48.8599,-123.35496,"Entire home/apt",0.5,1,"$110.00"
"69","Southern Gulf Islands",48.7978,-123.30928,"Entire home/apt",1,1,"$150.00"
"70","Oak Bay",48.42759,-123.32123,"Entire home/apt",2,3,"$325.00"
"71","Oak Bay",48.42031,-123.31057,"Entire home/apt",3,4,"$185.00"
"72","Saanich",48.51641,-123.36713,"Entire home/apt",1,2,"$125.00"
"73","Oak Bay",48.41497,-123.31116,"Entire home/apt",3,3,"$180.00"
"74","Salt Spring Island",48.81277,-123.46623,"Entire home/apt",1,3,"$199.00"
"75","Colwood",48.40638,-123.50954,"Entire home/apt",1,1,"$80.00"
"76","Victoria",48.42093,-123.38111,"Entire home/apt",1,1,"$98.00"
"77","Juan de Fuca",48.38136,-123.89777,"Entire home/apt",2,3,"$250.00"
"78","Esquimalt",48.43236,-123.4141,"Entire home/apt",1,1,"$100.00"
"79","Victoria",48.4151,-123.36835,"Private room",1,1,"$80.00"
"80","Saanich",48.45587,-123.38733,"Entire home/apt",1,2,"$94.00"
"81","Saanich",48.47011,-123.40666,"Entire home/apt",3,4,"$289.00"
"82","Saanich",48.45427,-123.33873,"Private room",1,1,"$45.00"
"83","Colwood",48.41901,-123.48414,"Entire home/apt",1,1,"$72.00"
"84","Salt Spring Island",48.76368,-123.45681,"Entire home/apt",1,2,"$150.00"
"85","Esquimalt",48.42739,-123.40176,"Entire home/apt",1,1,"$65.00"
"86","Sidney",48.63568,-123.40512,"Entire home/apt",1,1,"$189.00"
"87","Victoria",48.41554,-123.34413,"Entire home/apt",1,3,"$426.00"
"88","Victoria",48.4145,-123.37753,"Entire home/apt",1,2,"$150.00"
"89","Langford",48.44064,-123.52641,"Entire home/apt",1,2,"$225.00"
"90","Southern Gulf Islands",48.88462,-123.33135,"Entire home/apt",1,2,"$85.00"
"91","Juan de Fuca",48.3936,-123.98067,"Entire home/apt",1,1,"$110.00"
"92","Victoria",48.41501,-123.34893,"Entire home/apt",1,0,"$85.00"
"93","Southern Gulf Islands",48.86649,-123.3509,"Private room",2.5,3,"$500.00"
"94","Victoria",48.42535,-123.35866,"Entire home/apt",1.5,2,"$100.00"
"95","Southern Gulf Islands",48.89011,-123.36244,"Entire home/apt",1,1,"$150.00"
"96","Victoria",48.42455,-123.36021,"Entire home/apt",NA,1,"$101.00"
"97","Victoria",48.42535,-123.34216,"Entire home/apt",1,1,"$106.00"
"98","Victoria",48.42642,-123.35921,"Entire home/apt",1,1,"$140.00"
"99","Victoria",48.42284,-123.35292,"Entire home/apt",1,1,"$100.00"
"100","Victoria",48.4232,-123.35118,"Entire home/apt",1,1,"$105.00"
"101","Victoria",48.4235,-123.35287,"Entire home/apt",1,1,"$74.00"
"102","Victoria",48.4235,-123.35273,"Entire home/apt",1,1,"$102.00"
"103","Victoria",48.41304,-123.36983,"Private room",1,1,"$69.00"
"104","Metchosin",48.39644,-123.49343,"Entire home/apt",1,1,"$180.00"
"105","Oak Bay",48.42141,-123.31723,"Entire home/apt",2,3,"$332.00"
"106","Victoria",48.41071,-123.37145,"Private room",1,1,"$140.00"
"107","Saanich",48.46382,-123.35931,"Entire home/apt",1,2,"$86.00"
"108","Victoria",48.41176,-123.37663,"Entire home/apt",1,0,"$94.00"
"109","Salt Spring Island",48.83343,-123.52491,"Private room",1,2,"$190.00"
"110","Victoria",48.41495,-123.36851,"Private room",1,0,"$136.00"
"111","Salt Spring Island",48.82409,-123.53024,"Entire home/apt",1,1,"$176.00"
"112","Salt Spring Island",48.82412,-123.53071,"Entire home/apt",1,2,"$275.00"
"113","Victoria",48.4165,-123.37011,"Private room",1,1,"$114.00"
"114","Victoria",48.41973,-123.37587,"Entire home/apt",1,1,"$70.00"
"115","Salt Spring Island",48.89496,-123.53323,"Private room",1,1,"$150.00"
"116","Salt Spring Island",48.89505,-123.53392,"Private room",1,1,"$150.00"
"117","Oak Bay",48.40879,-123.32144,"Entire home/apt",2,3,"$340.00"
"118","Oak Bay",48.41759,-123.30264,"Entire home/apt",1.5,2,"$108.00"
"119","Southern Gulf Islands",48.80459,-123.31812,"Entire home/apt",1,2,"$196.00"
"120","Saanich",48.44964,-123.36272,"Private room",0,1,"$60.00"
"121","North Saanich",48.67691,-123.48379,"Entire home/apt",1,1,"$176.00"
"122","Victoria",48.42494,-123.36572,"Entire home/apt",1,1,"$114.00"
"123","Saanich",48.45459,-123.38306,"Entire home/apt",1,1,"$70.00"
"124","Victoria",48.41624,-123.36802,"Entire home/apt",1.5,2,"$140.00"
"125","Southern Gulf Islands",48.86791,-123.28408,"Entire home/apt",1,1,"$100.00"
"126","Saanich",48.45099,-123.36285,"Private room",1,1,"$70.00"
"127","Oak Bay",48.40997,-123.32276,"Private room",1,1,"$80.00"
"128","Southern Gulf Islands",48.87846,-123.32378,"Entire home/apt",1,2,"$199.00"
"129","Victoria",48.42884,-123.37016,"Entire home/apt",1,1,"$70.00"
"130","Victoria",48.43583,-123.35384,"Private room",1,1,"$59.00"
"131","Victoria",48.40669,-123.35122,"Entire home/apt",1,2,"$136.00"
"132","Victoria",48.41521,-123.36856,"Entire home/apt",1,1,"$100.00"
"133","Victoria",48.41617,-123.35987,"Private room",1,1,"$63.00"
"134","Southern Gulf Islands",48.89775,-123.39765,"Entire home/apt",2,3,"$239.00"
"135","Saanich",48.45643,-123.38689,"Private room",1,1,"$55.00"
"136","Victoria",48.41733,-123.36941,"Entire home/apt",1,1,"$129.00"
"137","Salt Spring Island",48.85706,-123.47932,"Entire home/apt",1,1,"$120.00"
"138","Salt Spring Island",48.87042,-123.54718,"Entire home/apt",2,3,"$258.00"
"139","Juan de Fuca",48.40681,-123.35487,"Private room",1,1,"$89.00"
"140","Victoria",48.44446,-123.37567,"Entire home/apt",1,2,"$165.00"
"141","Southern Gulf Islands",48.75421,-123.26956,"Entire home/apt",2.5,6,"$500.00"
"142","Victoria",48.41606,-123.3685,"Private room",1,1,"$90.00"
"143","Salt Spring Island",48.80827,-123.42976,"Private room",1,1,"$60.00"
"144","North Saanich",48.69565,-123.46011,"Entire home/apt",1,2,"$110.00"
"145","Victoria",48.42653,-123.36859,"Entire home/apt",1,0,"$114.00"
"146","Sooke",48.39252,-123.61752,"Entire home/apt",1,1,"$129.00"
"147","Victoria",48.44943,-123.35379,"Entire home/apt",1,1,"$90.00"
"148","Victoria",48.42118,-123.35433,"Entire home/apt",1,1,"$136.00"
"149","Victoria",48.42285,-123.34151,"Entire home/apt",2,1,"$125.00"
"150","Victoria",48.42899,-123.3631,"Entire home/apt",1,1,"$109.00"
"151","Southern Gulf Islands",48.84491,-123.27776,"Entire home/apt",1,1,"$130.00"
"152","Salt Spring Island",48.83903,-123.49872,"Entire home/apt",1,2,"$145.00"
"153","Victoria",48.42172,-123.38056,"Entire home/apt",2,2,"$237.00"
"154","Victoria",48.42172,-123.38063,"Entire home/apt",3,3,"$267.00"
"155","Salt Spring Island",48.8331,-123.50027,"Entire home/apt",1,0,"$125.00"
"156","Juan de Fuca",48.37641,-123.83955,"Entire home/apt",1,1,"$125.00"
"157","Victoria",48.41849,-123.38342,"Private room",1,1,"$77.00"
"158","Southern Gulf Islands",48.83109,-123.26071,"Entire home/apt",1,1,"$160.00"
"159","Victoria",48.43079,-123.36634,"Entire home/apt",2,1,"$205.00"
"160","Victoria",48.41306,-123.34501,"Private room",1,1,"$59.00"
"161","Victoria",48.42157,-123.37681,"Entire home/apt",1,1,"$126.00"
"162","Sooke",48.36718,-123.73475,"Entire home/apt",2,1,"$129.00"
"163","Southern Gulf Islands",48.87581,-123.32346,"Entire home/apt",1,1,"$125.00"
"164","Sidney",48.66661,-123.40765,"Entire home/apt",0.5,1,"$156.00"
"165","Sidney",48.66379,-123.41148,"Entire home/apt",1,2,"$129.00"
"166","Saanich",48.45873,-123.3661,"Entire home/apt",1.5,2,"$98.00"
"167","Victoria",48.4204,-123.36415,"Entire home/apt",2,2,"$199.00"
"168","North Saanich",48.62792,-123.41197,"Private room",1,1,"$160.00"
"169","Victoria",48.42232,-123.38358,"Private room",1,1,"$290.00"
"170","Victoria",48.42059,-123.38298,"Entire home/apt",1,1,"$125.00"
"171","Victoria",48.42109,-123.37672,"Private room",1,1,"$25.00"
"172","Saanich",48.49021,-123.30853,"Entire home/apt",1,1,"$199.00"
"173","Victoria",48.41695,-123.3671,"Entire home/apt",1,2,"$110.00"
"174","Southern Gulf Islands",48.84099,-123.25475,"Entire home/apt",1,2,"$199.00"
"175","Salt Spring Island",48.90042,-123.55017,"Entire home/apt",1,0,"$100.00"
"176","Victoria",48.44073,-123.35331,"Entire home/apt",1,1,"$76.00"
"177","Langford",48.46028,-123.48647,"Entire home/apt",1,1,"$65.00"
"178","Victoria",48.41889,-123.35461,"Private room",1,1,"$51.00"
"179","Langford",48.47683,-123.52732,"Entire home/apt",2,2,"$150.00"
"180","Victoria",48.41687,-123.35205,"Entire home/apt",1,1,"$118.00"
"181","Esquimalt",48.4165,-123.40392,"Entire home/apt",1,0,"$109.00"
"182","Sooke",48.39394,-123.62053,"Private room",1,1,"$129.00"
"183","Victoria",48.4216,-123.36149,"Entire home/apt",2,2,"$189.00"
"184","Oak Bay",48.43977,-123.30681,"Private room",1,3,"$94.00"
"185","Victoria",48.42521,-123.32913,"Entire home/apt",1,1,"$88.00"
"186","Victoria",48.44453,-123.34121,"Entire home/apt",0.5,1,"$74.00"
"187","Saanich",48.45242,-123.34171,"Entire home/apt",2,3,"$150.00"
"188","Victoria",48.42666,-123.3706,"Entire home/apt",1,1,"$120.00"
"189","Salt Spring Island",48.79039,-123.43772,"Entire home/apt",1,1,"$160.00"
"190","Salt Spring Island",48.7703,-123.44859,"Entire home/apt",1,0,"$100.00"
"191","Juan de Fuca",48.36179,-123.81329,"Entire home/apt",2.5,3,"$136.00"
"192","Victoria",48.42597,-123.36907,"Entire home/apt",1,1,"$120.00"
"193","Salt Spring Island",48.77057,-123.44824,"Entire home/apt",2,2,"$259.00"
"194","Victoria",48.44945,-123.35566,"Entire home/apt",2.5,4,"$250.00"
"195","Saanich",48.45521,-123.38898,"Entire home/apt",1,1,"$70.00"
"196","Victoria",48.43527,-123.3361,"Entire home/apt",1,2,"$199.00"
"197","North Saanich",48.6869,-123.44438,"Entire home/apt",2,1,"$157.00"
"198","Victoria",48.41493,-123.35288,"Entire home/apt",2,2,"$150.00"
"199","Salt Spring Island",48.77019,-123.44952,"Private room",1,1,"$120.00"
"200","Victoria",48.42572,-123.32384,"Entire home/apt",2,2,"$112.00"
"201","Langford",48.44777,-123.52276,"Entire home/apt",2,3,"$235.00"
"202","Sooke",48.36471,-123.73044,"Entire home/apt",2,2,"$199.00"
"203","Juan de Fuca",48.36746,-123.78393,"Private room",1,1,"$145.00"
"204","Southern Gulf Islands",48.73782,-123.20216,"Entire home/apt",1,2,"$145.00"
"205","Salt Spring Island",48.8758,-123.54412,"Private room",0.5,1,"$48.00"
"206","Salt Spring Island",48.88053,-123.54421,"Entire home/apt",1,1,"$78.00"
"207","Sidney",48.64614,-123.39976,"Entire home/apt",1,2,"$229.00"
"208","Sidney",48.64483,-123.39814,"Entire home/apt",1,0,"$160.00"
"209","Saanich",48.4641,-123.41484,"Entire home/apt",2,2,"$250.00"
"210","Salt Spring Island",48.8467,-123.49772,"Entire home/apt",3,3,"$500.00"
"211","Salt Spring Island",48.76061,-123.4111,"Entire home/apt",1,1,"$120.00"
"212","Victoria",48.41946,-123.38484,"Entire home/apt",1,1,"$98.00"
"213","Saanich",48.44395,-123.32277,"Entire home/apt",1,1,"$85.00"
"214","Salt Spring Island",48.90949,-123.56458,"Entire home/apt",3,5,"$750.00"
"215","Victoria",48.42303,-123.36671,"Entire home/apt",1,1,"$100.00"
"216","Esquimalt",48.43605,-123.40662,"Entire home/apt",1,1,"$55.00"
"217","Southern Gulf Islands",48.839,-123.3292,"Entire home/apt",1,2,"$82.00"
"218","Salt Spring Island",48.78157,-123.43134,"Entire home/apt",4,5,"$380.00"
"219","Colwood",48.42343,-123.47215,"Entire home/apt",1,1,"$192.00"
"220","View Royal",48.45216,-123.44504,"Entire home/apt",2,3,"$150.00"
"221","Colwood",48.42367,-123.47381,"Entire home/apt",1,1,"$188.00"
"222","Sidney",48.6687,-123.40252,"Entire home/apt",1,1,"$142.00"
"223","Salt Spring Island",48.86111,-123.49956,"Entire home/apt",1,1,"$136.00"
"224","Victoria",48.42879,-123.37005,"Entire home/apt",1,1,"$98.00"
"225","Victoria",48.42588,-123.34439,"Entire home/apt",1,0,"$85.00"
"226","Victoria",48.42152,-123.38198,"Entire home/apt",1.5,2,"$145.00"
"227","Victoria",48.42862,-123.32596,"Private room",1,1,"$45.00"
"228","Colwood",48.42403,-123.47266,"Entire home/apt",1,1,"$197.00"
"229","Juan de Fuca",48.5558,-124.4054,"Entire home/apt",2,4,"$426.00"
"230","Victoria",48.41101,-123.37293,"Private room",1,1,"$140.00"
"231","Victoria",48.42343,-123.34806,"Entire home/apt",1,2,"$150.00"
"232","Colwood",48.41724,-123.48081,"Private room",0,1,"$89.00"
"233","Colwood",48.41734,-123.48157,"Private room",0,1,"$160.00"
"234","Victoria",48.41315,-123.33003,"Entire home/apt",1,2,"$140.00"
"235","Langford",48.41632,-123.51377,"Private room",1,1,"$125.00"
"236","Saanich",48.4855,-123.42099,"Private room",1,1,"$65.00"
"237","Southern Gulf Islands",48.97288,-123.55984,"Entire home/apt",1,1,"$170.00"
"238","Salt Spring Island",48.85465,-123.51301,"Entire home/apt",1,2,"$176.00"
"239","Southern Gulf Islands",48.91315,-123.39473,"Entire home/apt",2,4,"$295.00"
"240","Victoria",48.42751,-123.37028,"Entire home/apt",1,1,"$132.00"
"241","Juan de Fuca",48.36212,-123.80037,"Entire home/apt",1,2,"$156.00"
"242","Juan de Fuca",48.41292,-124.00845,"Entire home/apt",3,4,"$600.00"
"243","Colwood",48.42016,-123.49075,"Private room",1,1,"$65.00"
"244","Saanich",48.47569,-123.33132,"Private room",1.5,1,"$45.00"
"245","Oak Bay",48.4135,-123.31057,"Entire home/apt",1,0,"$89.00"
"246","Victoria",48.41159,-123.33372,"Entire home/apt",3,7,"$348.00"
"247","Southern Gulf Islands",48.77019,-123.28561,"Entire home/apt",1,0,"$85.00"
"248","Victoria",48.43761,-123.33766,"Entire home/apt",1,2,"$80.00"
"249","Victoria",48.41237,-123.37291,"Entire home/apt",1,2,"$110.00"
"250","Saanich",48.50501,-123.35513,"Entire home/apt",1,2,"$176.00"
"251","Salt Spring Island",48.85783,-123.51018,"Private room",1,1,"$160.00"
"252","View Royal",48.45843,-123.42711,"Entire home/apt",1,1,"$150.00"
"253","Victoria",48.42054,-123.37688,"Entire home/apt",1,0,"$120.00"
"254","North Saanich",48.61399,-123.40686,"Entire home/apt",1,2,"$80.00"
"255","Victoria",48.42797,-123.36863,"Entire home/apt",1,1,"$125.00"
"256","Saanich",48.4682,-123.44166,"Entire home/apt",2.5,3,"$205.00"
"257","Sooke",48.37873,-123.73281,"Private room",1.5,2,"$69.00"
"258","Salt Spring Island",48.85036,-123.44644,"Entire home/apt",1,2,"$205.00"
"259","Juan de Fuca",48.43857,-124.07368,"Entire home/apt",1,3,"$297.00"
"260","Langford",48.44335,-123.53248,"Entire home/apt",1.5,2,"$150.00"
"261","Colwood",48.4072,-123.49341,"Entire home/apt",1,1,"$80.00"
"262","Southern Gulf Islands",48.74921,-123.21791,"Entire home/apt",1,2,"$176.00"
"263","Sidney",48.65637,-123.41213,"Entire home/apt",1,1,"$90.00"
"264","Oak Bay",48.42484,-123.31573,"Entire home/apt",3,4,"$400.00"
"265","Victoria",48.43646,-123.38988,"Entire home/apt",1.5,3,"$100.00"
"266","Esquimalt",48.44109,-123.39797,"Entire home/apt",1,1,"$70.00"
"267","Salt Spring Island",48.86246,-123.49141,"Entire home/apt",1.5,0,"$122.00"
"268","Salt Spring Island",48.84453,-123.50105,"Entire home/apt",1,1,"$114.00"
"269","Salt Spring Island",48.84301,-123.49955,"Entire home/apt",1,1,"$90.00"
"270","Victoria",48.41162,-123.35157,"Private room",1.5,1,"$59.00"
"271","Victoria",48.42139,-123.34465,"Entire home/apt",1,2,"$150.00"
"272","Saanich",48.47394,-123.39043,"Private room",1,1,"$31.00"
"273","Saanich",48.46185,-123.36936,"Private room",1,1,"$60.00"
"274","Saanich",48.52545,-123.37107,"Private room",1,1,"$80.00"
"275","Southern Gulf Islands",48.90581,-123.36285,"Entire home/apt",1,1,"$85.00"
"276","Victoria",48.41283,-123.33595,"Entire home/apt",1,1,"$94.00"
"277","Sooke",48.37324,-123.74655,"Private room",1,1,"$36.00"
"278","Victoria",48.41052,-123.33573,"Entire home/apt",2,2,"$176.00"
"279","Langford",48.4553,-123.48806,"Private room",1,1,"$43.00"
"280","Saanich",48.46502,-123.34168,"Entire home/apt",1,1,"$94.00"
"281","Salt Spring Island",48.8113,-123.4922,"Entire home/apt",1,1,"$114.00"
"282","Victoria",48.42863,-123.37038,"Entire home/apt",1,1,"$145.00"
"283","Oak Bay",48.44275,-123.30846,"Private room",1,1,"$59.00"
"284","Victoria",48.41486,-123.36158,"Entire home/apt",1,1,"$136.00"
"285","Southern Gulf Islands",48.74482,-123.25412,"Entire home/apt",1,0,"$160.00"
"286","Victoria",48.41197,-123.35515,"Entire home/apt",2,2,"$190.00"
"287","Juan de Fuca",48.4334,-124.06957,"Entire home/apt",1,2,"$150.00"
"288","Esquimalt",48.42904,-123.40738,"Entire home/apt",1,1,"$74.00"
"289","Victoria",48.41805,-123.33681,"Entire home/apt",2.5,3,"$299.00"
"290","Salt Spring Island",48.84919,-123.50043,"Entire home/apt",3,4,"$525.00"
"291","Saanich",48.46759,-123.41165,"Entire home/apt",1,1,"$98.00"
"292","Southern Gulf Islands",48.74025,-123.2177,"Entire home/apt",1,2,"$176.00"
"293","Southern Gulf Islands",48.84058,-123.25361,"Entire home/apt",1,1,"$114.00"
"294","Victoria",48.4216,-123.38222,"Private room",1,1,"$70.00"
"295","Victoria",48.43429,-123.38325,"Entire home/apt",1,1,"$94.00"
"296","Juan de Fuca",48.39073,-123.93406,"Entire home/apt",1,1,"$125.00"
"297","North Saanich",48.61652,-123.40452,"Entire home/apt",3,3,"$250.00"
"298","Langford",48.46727,-123.5064,"Private room",1.5,1,"$35.00"
"299","Victoria",48.42126,-123.38051,"Entire home/apt",2,2,"$392.00"
"300","Sooke",48.39362,-123.61771,"Private room",1,1,"$125.00"
"301","Southern Gulf Islands",48.85145,-123.30171,"Entire home/apt",1,2,"$192.00"
"302","Juan de Fuca",48.57206,-123.49113,"Private room",1,1,"$52.00"
"303","Metchosin",48.39087,-123.50103,"Entire home/apt",1,1,"$74.00"
"304","Langford",48.48813,-123.54551,"Entire home/apt",1,2,"$125.00"
"305","Victoria",48.42129,-123.36361,"Entire home/apt",1,0,"$160.00"
"306","Victoria",48.42167,-123.38402,"Private room",1,1,"$290.00"
"307","Victoria",48.41649,-123.36664,"Entire home/apt",1,1,"$140.00"
"308","Victoria",48.41382,-123.37173,"Entire home/apt",2,2,"$219.00"
"309","Victoria",48.41306,-123.37351,"Entire home/apt",1,1,"$90.00"
"310","Salt Spring Island",48.8553,-123.50691,"Entire home/apt",1,1,"$94.00"
"311","Victoria",48.40721,-123.35582,"Entire home/apt",1,1,"$80.00"
"312","Victoria",48.42298,-123.36472,"Entire home/apt",2,2,"$109.00"
"313","Victoria",48.41646,-123.35832,"Private room",1.5,1,"$48.00"
"314","Esquimalt",48.42171,-123.40837,"Entire home/apt",2,4,"$325.00"
"315","Esquimalt",48.44503,-123.4018,"Entire home/apt",1,2,"$55.00"
"316","Victoria",48.41711,-123.36884,"Entire home/apt",2,1,"$100.00"
"317","Metchosin",48.38788,-123.50183,"Entire home/apt",1,2,"$152.00"
"318","Juan de Fuca",48.5542,-124.41573,"Entire home/apt",1,1,"$130.00"
"319","Saanich",48.45724,-123.35969,"Entire home/apt",1.5,3,"$180.00"
"320","Victoria",48.42615,-123.35503,"Private room",1,1,"$73.00"
"321","North Saanich",48.63313,-123.46216,"Private room",1.5,2,"$105.00"
"322","Victoria",48.4133,-123.33051,"Entire home/apt",3,3,"$180.00"
"323","Victoria",48.42999,-123.37064,"Entire home/apt",1,0,"$114.00"
"324","Langford",48.41631,-123.51884,"Entire home/apt",1,1,"$90.00"
"325","Victoria",48.42388,-123.364,"Entire home/apt",2,2,"$196.00"
"326","Southern Gulf Islands",48.86262,-123.31653,"Entire home/apt",1.5,2,"$315.00"
"327","Saanich",48.53019,-123.417,"Entire home/apt",1,1,"$98.00"
"328","Salt Spring Island",48.77081,-123.44845,"Private room",1,1,"$136.00"
"329","Sooke",48.39691,-123.66042,"Entire home/apt",1,1,"$70.00"
"330","Sooke",48.39531,-123.6594,"Private room",1,1,"$70.00"
"331","Sooke",48.3951,-123.65873,"Entire home/apt",1,1,"$70.00"
"332","Victoria",48.42979,-123.36908,"Entire home/apt",1,1,"$98.00"
"333","Victoria",48.42166,-123.38281,"Entire home/apt",1,1,"$69.00"
"334","Langford",48.45694,-123.50824,"Private room",1,1,"$140.00"
"335","Saanich",48.45585,-123.41311,"Entire home/apt",1,0,"$100.00"
"336","Saanich",48.53596,-123.38616,"Entire home/apt",1.5,2,"$85.00"
"337","Saanich",48.459,-123.34201,"Entire home/apt",1,1,"$86.00"
"338","Victoria",48.42974,-123.36943,"Entire home/apt",1,1,"$136.00"
"339","North Saanich",48.68549,-123.41467,"Entire home/apt",1,1,"$125.00"
"340","North Saanich",48.68341,-123.41399,"Private room",1,1,"$78.00"
"341","North Saanich",48.68446,-123.41366,"Entire home/apt",2,1,"$125.00"
"342","North Saanich",48.68358,-123.41379,"Private room",1,1,"$98.00"
"343","Victoria",48.42453,-123.36168,"Entire home/apt",1,1,"$60.00"
"344","Victoria",48.42683,-123.34525,"Private room",1,1,"$59.00"
"345","Victoria",48.42282,-123.38068,"Entire home/apt",2,2,"$432.00"
"346","Saanich",48.51333,-123.3653,"Entire home/apt",1,1,"$140.00"
"347","Salt Spring Island",48.88662,-123.57393,"Entire home/apt",1,2,"$150.00"
"348","Victoria",48.4101,-123.37271,"Private room",1,1,"$57.00"
"349","Saanich",48.45386,-123.32613,"Entire home/apt",1,1,"$136.00"
"350","Victoria",48.43017,-123.326,"Private room",1,1,"$40.00"
"351","Central Saanich",48.58573,-123.41863,"Entire home/apt",1,1,"$125.00"
"352","Saanich",48.47424,-123.38999,"Private room",1,1,"$31.00"
