"","neighbourhood_group_cleansed","latitude","longitude","room_type","bathrooms","bedrooms","price"
"739","Victoria",48.42712,-123.36628,"Entire home/apt",2,2,"$130.00"
"740","Victoria",48.43,-123.36729,"Entire home/apt",1,1,"$77.00"
"741","Victoria",48.42923,-123.35864,"Entire home/apt",1,1,"$140.00"
"742","Saanich",48.44258,-123.32516,"Private room",1,1,"$138.00"
"743","Victoria",48.41266,-123.35422,"Entire home/apt",1,2,"$110.00"
"744","Victoria",48.43473,-123.35801,"Private room",1,1,"$58.00"
"745","Victoria",48.4197,-123.38316,"Entire home/apt",1,0,"$68.00"
"746","Oak Bay",48.41143,-123.31604,"Private room",2,1,"$68.00"
"747","Victoria",48.4364,-123.35263,"Entire home/apt",1,3,"$150.00"
"748","Victoria",48.43164,-123.35851,"Private room",1,1,"$38.00"
"749","Victoria",48.42273,-123.38065,"Entire home/apt",2,2,"$201.00"
"750","Victoria",48.41885,-123.3447,"Entire home/apt",3.5,5,"$334.00"
"751","Saanich",48.44168,-123.32669,"Private room",1,1,"$132.00"
"752","Juan de Fuca",48.38302,-123.93329,"Entire home/apt",4,3,"$450.00"
"753","Saanich",48.54083,-123.41065,"Private room",1,1,"$67.00"
"754","Victoria",48.408,-123.34822,"Entire home/apt",1,0,"$120.00"
"755","Victoria",48.42911,-123.36786,"Entire home/apt",1,1,"$137.00"
"756","Esquimalt",48.42703,-123.40815,"Entire home/apt",1.5,1,"$67.00"
"757","Saanich",48.44988,-123.40962,"Entire home/apt",1,2,"$185.00"
"758","Southern Gulf Islands",48.83132,-123.25105,"Entire home/apt",3,3,"$424.00"
"759","Metchosin",48.38724,-123.4981,"Entire home/apt",3,3,"$250.00"
"760","Central Saanich",48.57486,-123.3731,"Entire home/apt",1,0,"$75.00"
"761","Southern Gulf Islands",48.96629,-123.5536,"Entire home/apt",1.5,1,"$140.00"
"762","Victoria",48.43623,-123.38777,"Private room",1,1,"$51.00"
"763","Juan de Fuca",48.42541,-124.03952,"Entire home/apt",1,1,"$89.00"
"764","Saanich",48.52696,-123.36776,"Entire home/apt",1,2,"$140.00"
"765","Juan de Fuca",48.55386,-124.41912,"Entire home/apt",1,1,"$175.00"
"766","Salt Spring Island",48.91057,-123.58221,"Entire home/apt",2.5,3,"$435.00"
"767","Victoria",48.42868,-123.3344,"Private room",1,1,"$85.00"
"768","Saanich",48.44937,-123.33021,"Private room",1,1,"$60.00"
"769","Victoria",48.42282,-123.36507,"Entire home/apt",1,2,"$195.00"
"770","Salt Spring Island",48.8026,-123.44609,"Entire home/apt",1,1,"$93.00"
"771","Saanich",48.45101,-123.40505,"Entire home/apt",1,1,"$81.00"
"772","Oak Bay",48.41778,-123.31364,"Entire home/apt",1,1,"$48.00"
"773","Central Saanich",48.56469,-123.39947,"Entire home/apt",1,2,"$60.00"
"774","Saanich",48.44502,-123.32254,"Private room",1,1,"$75.00"
"775","Saanich",48.48272,-123.33958,"Entire home/apt",1,1,"$85.00"
"776","Southern Gulf Islands",48.79997,-123.31232,"Entire home/apt",1,1,"$171.00"
"777","Victoria",48.42603,-123.36861,"Entire home/apt",1,1,"$81.00"
"778","Saanich",48.46853,-123.35537,"Private room",1,1,"$47.00"
"779","Victoria",48.4082,-123.35477,"Entire home/apt",1,1,"$130.00"
"780","Colwood",48.41669,-123.5065,"Entire home/apt",1,1,"$97.00"
"781","Saanich",48.46344,-123.30123,"Entire home/apt",1,1,"$150.00"
"782","North Saanich",48.61546,-123.4029,"Entire home/apt",1,2,"$89.00"
"783","Saanich",48.43964,-123.32351,"Entire home/apt",1,1,"$75.00"
"784","Victoria",48.43611,-123.33313,"Entire home/apt",1,2,"$110.00"
"785","Salt Spring Island",48.92526,-123.56332,"Entire home/apt",1,1,"$129.00"
"786","Langford",48.45492,-123.53515,"Entire home/apt",1,1,"$95.00"
"787","Victoria",48.42931,-123.34306,"Entire home/apt",1,0,"$90.00"
"788","Victoria",48.4209,-123.34594,"Entire home/apt",1,1,"$99.00"
"789","Southern Gulf Islands",48.84505,-123.29593,"Entire home/apt",1,0,"$130.00"
"790","Sooke",48.38382,-123.72489,"Entire home/apt",1,1,"$109.00"
"791","Juan de Fuca",48.37514,-123.85387,"Entire home/apt",2,3,"$500.00"
"792","Sidney",48.66685,-123.40275,"Entire home/apt",1,0,"$129.00"
"793","Colwood",48.41655,-123.47956,"Private room",0,1,"$89.00"
"794","Victoria",48.42191,-123.35333,"Entire home/apt",1,1,"$60.00"
"795","Saanich",48.45255,-123.40996,"Entire home/apt",1,1,"$140.00"
"796","Langford",48.46027,-123.48806,"Entire home/apt",1,1,"$64.00"
"797","Oak Bay",48.43868,-123.30944,"Entire home/apt",1,2,"$120.00"
"798","Highlands",48.47514,-123.52396,"Entire home/apt",1,1,"$99.00"
"799","Juan de Fuca",48.37502,-123.85431,"Private room",1,1,"$230.00"
"800","Central Saanich",48.6102,-123.47477,"Entire home/apt",1,0,"$81.00"
"801","Victoria",48.42487,-123.35914,"Entire home/apt",1,1,"$87.00"
"802","Saanich",48.47024,-123.37927,"Entire home/apt",2,3,"$219.00"
"803","Victoria",48.42773,-123.3526,"Entire home/apt",1,1,"$101.00"
"804","Southern Gulf Islands",48.75771,-123.20647,"Entire home/apt",4,4,"$450.00"
"805","Victoria",48.43672,-123.33309,"Entire home/apt",1,2,"$140.00"
"806","Victoria",48.42136,-123.38037,"Entire home/apt",2,2,"$214.00"
"807","Victoria",48.42193,-123.38205,"Entire home/apt",2,2,"$214.00"
"808","Victoria",48.42115,-123.37988,"Entire home/apt",2,3,"$348.00"
"809","Victoria",48.42681,-123.34901,"Entire home/apt",1.5,2,"$136.00"
"810","Victoria",48.4156,-123.37971,"Entire home/apt",1,1,"$105.00"
"811","Salt Spring Island",48.92609,-123.57364,"Entire home/apt",1,2,"$200.00"
"812","Central Saanich",48.58031,-123.46572,"Private room",1,1,"$99.00"
"813","Saanich",48.47345,-123.33185,"Entire home/apt",1,1,"$89.00"
"814","Saanich",48.48499,-123.31612,"Entire home/apt",1,1,"$77.00"
"815","Sidney",48.66513,-123.40629,"Private room",1,1,"$68.00"
"816","Victoria",48.42195,-123.38559,"Entire home/apt",1,2,"$115.00"
"817","Saanich",48.45719,-123.35884,"Entire home/apt",1,0,"$73.00"
"818","Victoria",48.42113,-123.38018,"Entire home/apt",2,2,"$242.00"
"819","Salt Spring Island",48.85611,-123.51091,"Entire home/apt",1,1,"$149.00"
"820","Juan de Fuca",48.36175,-123.80889,"Entire home/apt",2,3,"$295.00"
"821","Victoria",48.42156,-123.37562,"Entire home/apt",1.5,2,"$99.00"
"822","Langford",48.45301,-123.54165,"Entire home/apt",1,2,"$48.00"
"823","North Saanich",48.69341,-123.43832,"Entire home/apt",2,3,"$197.00"
"824","Victoria",48.41249,-123.37236,"Private room",1,1,"$110.00"
"825","Southern Gulf Islands",48.80846,-123.19396,"Entire home/apt",3.5,3,"$450.00"
"826","Saanich",48.47765,-123.36207,"Private room",1,1,"$50.00"
"827","Oak Bay",48.44556,-123.31703,"Entire home/apt",1,0,"$75.00"
"828","Saanich",48.45422,-123.34361,"Entire home/apt",2,5,"$490.00"
"829","Southern Gulf Islands",48.99864,-123.56553,"Entire home/apt",1,0,"$85.00"
"830","Victoria",48.42484,-123.3474,"Entire home/apt",1,2,"$125.00"
"831","Salt Spring Island",48.8579,-123.50928,"Private room",1,1,"$160.00"
"832","Victoria",48.4305,-123.33168,"Entire home/apt",1,2,"$105.00"
"833","Langford",48.46514,-123.51087,"Entire home/apt",3,4,"$279.00"
"834","Victoria",48.42531,-123.36322,"Entire home/apt",1,1,"$149.00"
"835","Saanich",48.45324,-123.32815,"Private room",1,1,"$70.00"
"836","Juan de Fuca",48.38101,-123.90308,"Entire home/apt",1,1,"$180.00"
"837","Saanich",48.49089,-123.40092,"Entire home/apt",2.5,3,"$150.00"
"838","Esquimalt",48.44078,-123.39688,"Entire home/apt",1,0,"$60.00"
"839","Southern Gulf Islands",48.89325,-123.33817,"Entire home/apt",1,2,"$115.00"
"840","Juan de Fuca",48.3762,-123.84028,"Entire home/apt",1,1,"$150.00"
"841","Salt Spring Island",48.77796,-123.49699,"Entire home/apt",1,1,"$120.00"
"842","Saanich",48.45478,-123.32836,"Private room",3,2,"$220.00"
"843","Victoria",48.4247,-123.36696,"Entire home/apt",2,2,"$196.00"
"844","Saanich",48.45006,-123.36572,"Entire home/apt",1.5,2,"$150.00"
"845","Langford",48.45395,-123.48745,"Entire home/apt",3,3,"$67.00"
"846","Juan de Fuca",48.52683,-123.54433,"Entire home/apt",2,4,"$299.00"
"847","Salt Spring Island",48.77695,-123.40924,"Entire home/apt",3.5,3,"$250.00"
"848","Victoria",48.42862,-123.362,"Entire home/apt",1,2,"$175.00"
"849","Southern Gulf Islands",48.74513,-123.17776,"Entire home/apt",2,3,"$275.00"
"850","Saanich",48.52112,-123.36631,"Entire home/apt",1,1,"$125.00"
"851","Victoria",48.42842,-123.33587,"Entire home/apt",1,2,"$64.00"
"852","Langford",48.46582,-123.49885,"Private room",1,1,"$39.00"
"853","Saanich",48.45579,-123.26668,"Entire home/apt",2,2,"$226.00"
"854","Langford",48.47594,-123.53318,"Entire home/apt",1,1,"$103.00"
"855","Esquimalt",48.44556,-123.41188,"Entire home/apt",2,3,"$180.00"
"856","Victoria",48.44107,-123.33269,"Entire home/apt",1,1,"$85.00"
"857","Victoria",48.43243,-123.34213,"Entire home/apt",2,4,"$209.00"
"858","Saanich",48.45398,-123.32655,"Private room",1,1,"$50.00"
"859","Langford",48.42895,-123.53064,"Entire home/apt",2.5,4,"$551.00"
"860","Victoria",48.42532,-123.35703,"Entire home/apt",1,1,"$120.00"
"861","Victoria",48.42367,-123.35364,"Entire home/apt",1,1,"$86.00"
"862","Saanich",48.47787,-123.36327,"Private room",1,1,"$46.00"
"863","Sooke",48.37397,-123.72799,"Private room",2,2,"$50.00"
"864","Victoria",48.42932,-123.36326,"Entire home/apt",2,2,"$91.00"
"865","Victoria",48.43846,-123.39059,"Entire home/apt",1,1,"$140.00"
"866","Victoria",48.42604,-123.36242,"Entire home/apt",1,1,"$99.00"
"867","Salt Spring Island",48.85924,-123.51509,"Entire home/apt",1,1,"$99.00"
"868","Saanich",48.45029,-123.40994,"Entire home/apt",1,2,"$115.00"
"869","Juan de Fuca",48.38134,-123.90781,"Entire home/apt",2,3,"$345.00"
"870","Langford",48.47009,-123.48687,"Entire home/apt",1,2,"$125.00"
"871","Victoria",48.441,-123.37375,"Entire home/apt",1,1,"$81.00"
"872","Salt Spring Island",48.83446,-123.47437,"Entire home/apt",1,1,"$120.00"
"873","Saanich",48.46927,-123.3449,"Private room",1,1,"$149.00"
"874","Victoria",48.42264,-123.36582,"Entire home/apt",2,2,"$330.00"
"875","Colwood",48.42328,-123.49613,"Entire home/apt",1,3,"$125.00"
"876","Victoria",48.41289,-123.37389,"Entire home/apt",1,0,"$103.00"
"877","Central Saanich",48.58607,-123.42037,"Entire home/apt",1,3,"$195.00"
"878","Sooke",48.37552,-123.72017,"Entire home/apt",1,0,"$120.00"
"879","Southern Gulf Islands",48.93967,-123.49281,"Entire home/apt",1,1,"$150.00"
"880","Victoria",48.43393,-123.38899,"Private room",1,1,"$40.00"
"881","Victoria",48.42195,-123.36492,"Entire home/apt",1,1,"$189.00"
"882","Victoria",48.40838,-123.35311,"Entire home/apt",1,2,"$169.00"
"883","Victoria",48.41221,-123.3757,"Entire home/apt",1,2,"$50.00"
"884","Langford",48.45931,-123.51103,"Entire home/apt",1.5,3,"$250.00"
"885","Victoria",48.43616,-123.33229,"Entire home/apt",3.5,4,"$299.00"
"886","Victoria",48.41717,-123.36881,"Entire home/apt",1,2,"$75.00"
"887","Salt Spring Island",48.87185,-123.55568,"Entire home/apt",1,1,"$89.00"
"888","Salt Spring Island",48.84179,-123.50622,"Entire home/apt",1,1,"$115.00"
"889","Victoria",48.4113,-123.35562,"Entire home/apt",1,1,"$115.00"
"890","Victoria",48.42813,-123.36805,"Entire home/apt",1,1,"$180.00"
"891","North Saanich",48.62307,-123.41796,"Entire home/apt",1,2,"$79.00"
"892","Victoria",48.41678,-123.36815,"Entire home/apt",1,1,"$78.00"
"893","Victoria",48.43237,-123.34877,"Private room",2.5,1,"$85.00"
"894","Victoria",48.44189,-123.35632,"Entire home/apt",1.5,3,"$195.00"
"895","Salt Spring Island",48.76488,-123.45518,"Private room",1,1,"$50.00"
"896","Oak Bay",48.44316,-123.32093,"Private room",1,1,"$64.00"
"897","Victoria",48.43733,-123.35515,"Private room",1,1,"$43.00"
"898","Juan de Fuca",48.40283,-123.98824,"Entire home/apt",1,2,"$200.00"
"899","Victoria",48.42763,-123.36464,"Entire home/apt",1,1,"$86.00"
"900","Salt Spring Island",48.88861,-123.50279,"Private room",1,1,"$110.00"
"901","Salt Spring Island",48.82457,-123.49296,"Entire home/apt",1,2,"$90.00"
"902","Salt Spring Island",48.79579,-123.45539,"Entire home/apt",2,2,"$244.00"
"903","Oak Bay",48.42972,-123.32005,"Entire home/apt",1,2,"$107.00"
"904","Salt Spring Island",48.80826,-123.4517,"Private room",0.5,1,"$48.00"
"905","North Saanich",48.67915,-123.45474,"Entire home/apt",2,1,"$165.00"
"906","Victoria",48.42739,-123.36748,"Entire home/apt",1,1,"$89.00"
"907","Victoria",48.43003,-123.37734,"Entire home/apt",2,2,"$150.00"
"908","Victoria",48.42661,-123.36129,"Entire home/apt",1,1,"$149.00"
"909","Saanich",48.52767,-123.43882,"Entire home/apt",1,1,"$64.00"
"910","Saanich",48.46447,-123.3458,"Entire home/apt",1,1,"$110.00"
"911","Saanich",48.46618,-123.32681,"Entire home/apt",1,1,"$75.00"
"912","Southern Gulf Islands",48.83552,-123.31748,"Entire home/apt",1,2,"$181.00"
"913","Colwood",48.41691,-123.48139,"Private room",1,1,"$60.00"
"914","Southern Gulf Islands",48.87814,-123.32389,"Entire home/apt",1,1,"$120.00"
"915","Langford",48.42774,-123.53222,"Entire home/apt",2.5,2,"$85.00"
"916","Saanich",48.45456,-123.41851,"Entire home/apt",1,1,"$70.00"
"917","Esquimalt",48.43607,-123.40499,"Entire home/apt",1,1,"$120.00"
"918","Salt Spring Island",48.83888,-123.49726,"Entire home/apt",1,1,"$99.00"
"919","Central Saanich",48.57583,-123.4089,"Entire home/apt",1,2,"$55.00"
"920","Salt Spring Island",48.76847,-123.39238,"Entire home/apt",1,2,"$189.00"
"921","Salt Spring Island",48.77407,-123.45019,"Entire home/apt",2.5,3,"$279.00"
"922","Saanich",48.50188,-123.39058,"Entire home/apt",2,1,"$169.00"
"923","Victoria",48.44471,-123.35926,"Entire home/apt",1,0,"$52.00"
"924","Victoria",48.42229,-123.37627,"Entire home/apt",2,2,"$132.00"
"925","Victoria",48.42822,-123.36915,"Entire home/apt",1,0,"$140.00"
"926","Southern Gulf Islands",48.84211,-123.32179,"Private room",1,1,"$189.00"
"927","Salt Spring Island",48.79958,-123.3999,"Entire home/apt",1,1,"$160.00"
"928","Langford",48.4542,-123.47642,"Entire home/apt",1,2,"$120.00"
"929","Victoria",48.41845,-123.38296,"Entire home/apt",1,1,"$90.00"
"930","Victoria",48.43403,-123.33207,"Entire home/apt",2,4,"$258.00"
"931","Esquimalt",48.42487,-123.40844,"Private room",1,1,"$89.00"
"932","Esquimalt",48.42829,-123.40079,"Entire home/apt",1,1,"$52.00"
"933","Saanich",48.45324,-123.26726,"Entire home/apt",1,1,"$70.00"
"934","Victoria",48.42837,-123.36698,"Entire home/apt",1,1,"$89.00"
"935","Juan de Fuca",48.55554,-124.41711,"Entire home/apt",2,3,"$275.00"
"936","Saanich",48.44779,-123.32199,"Entire home/apt",1,2,"$149.00"
"937","Saanich",48.46794,-123.36583,"Entire home/apt",1,2,"$64.00"
"938","Victoria",48.4217,-123.36657,"Entire home/apt",1,1,"$200.00"
"939","Victoria",48.42666,-123.37057,"Entire home/apt",1,1,"$200.00"
"940","Saanich",48.46349,-123.29871,"Entire home/apt",1,1,"$99.00"
"941","Langford",48.47265,-123.53774,"Entire home/apt",2,2,"$124.00"
"942","Esquimalt",48.42172,-123.41489,"Entire home/apt",3.5,3,"$904.00"
"943","Victoria",48.414,-123.35136,"Entire home/apt",1,1,"$110.00"
"944","Victoria",48.42206,-123.36498,"Entire home/apt",2,2,"$265.00"
"945","Salt Spring Island",48.94304,-123.58947,"Private room",1,1,"$150.00"
"946","Salt Spring Island",48.77172,-123.44816,"Entire home/apt",1,4,"$290.00"
"947","View Royal",48.44989,-123.43537,"Entire home/apt",1,1,"$120.00"
"948","Esquimalt",48.43041,-123.41957,"Entire home/apt",1.5,3,"$136.00"
"949","Salt Spring Island",48.89462,-123.58516,"Private room",1,0,"$85.00"
"950","Salt Spring Island",48.85496,-123.51323,"Entire home/apt",1,1,"$115.00"
"951","Salt Spring Island",48.82894,-123.48015,"Entire home/apt",1,1,"$120.00"
"952","Victoria",48.4186,-123.35273,"Entire home/apt",1,1,"$81.00"
"953","Victoria",48.43571,-123.33111,"Private room",1,1,"$68.00"
"954","Central Saanich",48.5552,-123.43521,"Entire home/apt",2,3,"$350.00"
"955","Sooke",48.39068,-123.63747,"Entire home/apt",1,2,"$68.00"
"956","Juan de Fuca",48.39753,-123.95777,"Entire home/apt",1,2,"$125.00"
"957","Southern Gulf Islands",48.80396,-123.2774,"Private room",1,1,"$136.00"
"958","Victoria",48.43608,-123.3499,"Entire home/apt",1,1,"$89.00"
"959","Salt Spring Island",48.86058,-123.49962,"Entire home/apt",1,1,"$136.00"
"960","Saanich",48.44213,-123.32302,"Private room",1,1,"$99.00"
"961","Juan de Fuca",48.38148,-123.92978,"Entire home/apt",1,2,"$226.00"
"962","Salt Spring Island",48.88386,-123.57677,"Private room",1.5,1,"$68.00"
"963","Victoria",48.42135,-123.37654,"Entire home/apt",2,2,"$189.00"
"964","Saanich",48.46647,-123.32262,"Entire home/apt",1,2,"$70.00"
"965","Victoria",48.42108,-123.34575,"Private room",1,1,"$150.00"
"966","Southern Gulf Islands",48.77591,-123.31839,"Entire home/apt",3,4,"$312.00"
"967","Victoria",48.43128,-123.39347,"Entire home/apt",1,1,"$79.00"
"968","Victoria",48.42767,-123.36502,"Entire home/apt",1,1,"$195.00"
"969","View Royal",48.46278,-123.45365,"Entire home/apt",2,3,"$162.00"
"970","Victoria",48.41764,-123.37781,"Entire home/apt",1,1,"$60.00"
"971","Saanich",48.45028,-123.41058,"Entire home/apt",1,1,"$68.00"
"972","Southern Gulf Islands",48.83942,-123.32125,"Entire home/apt",1,1,"$110.00"
"973","Victoria",48.42208,-123.37726,"Entire home/apt",2,2,"$99.00"
"974","Salt Spring Island",48.86035,-123.53295,"Entire home/apt",1,1,"$46.00"
"975","Southern Gulf Islands",48.84166,-123.32289,"Private room",1,1,"$180.00"
"976","Victoria",48.41631,-123.37696,"Entire home/apt",1.5,3,"$250.00"
"977","Saanich",48.45625,-123.29944,"Entire home/apt",1,1,"$133.00"
"978","Esquimalt",48.42832,-123.42449,"Entire home/apt",1,1,"$85.00"
"979","Victoria",48.41644,-123.35258,"Entire home/apt",1,2,"$195.00"
"980","Victoria",48.42689,-123.3628,"Entire home/apt",1,1,"$130.00"
"981","View Royal",48.46308,-123.45424,"Private room",1,1,"$20.00"
"982","Victoria",48.42478,-123.35649,"Entire home/apt",1,1,"$75.00"
"983","Victoria",48.44403,-123.34199,"Entire home/apt",1,1,"$85.00"
"984","Salt Spring Island",48.89026,-123.57436,"Private room",1.5,1,"$68.00"
"985","Salt Spring Island",48.88686,-123.57604,"Private room",1.5,2,"$141.00"
"986","Salt Spring Island",48.88539,-123.53283,"Entire home/apt",2,6,"$289.00"
"987","Salt Spring Island",48.91926,-123.54855,"Entire home/apt",1,3,"$299.00"
"988","Victoria",48.41345,-123.37201,"Private room",1,1,"$59.00"
"989","Victoria",48.42953,-123.36054,"Entire home/apt",1,1,"$120.00"
"990","Esquimalt",48.44417,-123.40219,"Private room",1,1,"$70.00"
"991","Victoria",48.42633,-123.36951,"Entire home/apt",1,1,"$129.00"
"992","Salt Spring Island",48.79836,-123.47858,"Entire home/apt",1,1,"$70.00"
"993","Saanich",48.50435,-123.35565,"Entire home/apt",1,2,"$175.00"
"994","Southern Gulf Islands",48.80211,-123.31138,"Entire home/apt",2,2,"$99.00"
"995","Salt Spring Island",48.84493,-123.50316,"Entire home/apt",1.5,2,"$175.00"
"996","Saanich",48.51867,-123.38077,"Entire home/apt",1,1,"$60.00"
"997","Salt Spring Island",48.8723,-123.49917,"Entire home/apt",1,0,"$160.00"
"998","Victoria",48.41276,-123.35603,"Entire home/apt",1,2,"$102.00"
"999","Southern Gulf Islands",48.74897,-123.21752,"Entire home/apt",3,3,"$299.00"
"1000","Saanich",48.47613,-123.31462,"Entire home/apt",1,2,"$99.00"
"1001","Southern Gulf Islands",48.89144,-123.38409,"Entire home/apt",1,2,"$125.00"
"1002","Langford",48.44918,-123.51587,"Entire home/apt",1,1,"$64.00"
"1003","Salt Spring Island",48.84533,-123.49207,"Private room",1,1,"$150.00"
"1004","Victoria",48.4288,-123.35957,"Entire home/apt",1,1,"$99.00"
"1005","Victoria",48.42983,-123.3672,"Entire home/apt",1,1,"$111.00"
"1006","Esquimalt",48.42507,-123.40418,"Entire home/apt",1,2,"$85.00"
"1007","Saanich",48.49527,-123.38162,"Entire home/apt",1,1,"$107.00"
"1008","Victoria",48.43579,-123.39094,"Private room",1,1,"$81.00"
"1009","Saanich",48.46538,-123.29115,"Entire home/apt",2,2,"$154.00"
"1010","Victoria",48.42075,-123.36465,"Entire home/apt",1,1,"$171.00"
"1011","Salt Spring Island",48.8922,-123.5626,"Entire home/apt",1,2,"$133.00"
"1012","Saanich",48.48315,-123.33472,"Private room",1,1,"$124.00"
"1013","Victoria",48.42994,-123.36797,"Entire home/apt",1,1,"$172.00"
"1014","Salt Spring Island",48.89136,-123.52831,"Entire home/apt",1.5,2,"$145.00"
"1015","Victoria",48.42896,-123.32853,"Entire home/apt",2,3,"$250.00"
"1016","Saanich",48.45549,-123.35854,"Entire home/apt",1,3,"$77.00"
"1017","Victoria",48.41717,-123.36086,"Entire home/apt",1,2,"$200.00"
"1018","Langford",48.47636,-123.52679,"Entire home/apt",3.5,6,"$400.00"
"1019","Saanich",48.46849,-123.37789,"Entire home/apt",1,0,"$48.00"
"1020","Southern Gulf Islands",48.87761,-123.32112,"Entire home/apt",1,1,"$136.00"
"1021","Saanich",48.46674,-123.32776,"Entire home/apt",1,3,"$89.00"
"1022","Victoria",48.42834,-123.35933,"Entire home/apt",1,1,"$106.00"
"1023","Victoria",48.41885,-123.37696,"Entire home/apt",1,1,"$150.00"
"1024","Juan de Fuca",48.5527,-124.41691,"Entire home/apt",3,4,"$294.00"
"1025","Saanich",48.47364,-123.39704,"Private room",1,1,"$42.00"
"1026","Victoria",48.41984,-123.38221,"Entire home/apt",1,2,"$128.00"
"1027","Southern Gulf Islands",48.85651,-123.27945,"Entire home/apt",1,1,"$140.00"
"1028","Victoria",48.41116,-123.35545,"Entire home/apt",2,2,"$94.00"
"1029","Sooke",48.38983,-123.68119,"Entire home/apt",2,3,"$175.00"
"1030","Salt Spring Island",48.79746,-123.39816,"Entire home/apt",1.5,1,"$125.00"
"1031","Victoria",48.40757,-123.3559,"Entire home/apt",1,2,"$125.00"
"1032","Juan de Fuca",48.37717,-123.80629,"Entire home/apt",1,1,"$120.00"
"1033","Victoria",48.40702,-123.35491,"Entire home/apt",1,1,"$120.00"
"1034","Victoria",48.40875,-123.35204,"Entire home/apt",2,3,"$299.00"
"1035","Langford",48.47046,-123.50381,"Shared room",1,1,"$17.00"
"1036","Oak Bay",48.41267,-123.32272,"Private room",1,1,"$70.00"
"1037","Saanich",48.47893,-123.34878,"Entire home/apt",1,1,"$110.00"
"1038","Southern Gulf Islands",48.80402,-123.31951,"Entire home/apt",1,1,"$175.00"
"1039","View Royal",48.45792,-123.44104,"Private room",1,1,"$48.00"
"1040","Southern Gulf Islands",48.83368,-123.2484,"Entire home/apt",1,1,"$130.00"
"1041","Victoria",48.41605,-123.37122,"Entire home/apt",2,3,"$299.00"
"1042","Victoria",48.43061,-123.36978,"Entire home/apt",1,1,"$85.00"
"1043","Victoria",48.42846,-123.33271,"Entire home/apt",1,0,"$64.00"
"1044","Victoria",48.42021,-123.36494,"Entire home/apt",2,2,"$220.00"
"1045","Salt Spring Island",48.86228,-123.53402,"Entire home/apt",1,2,"$107.00"
"1046","Sidney",48.65961,-123.39856,"Entire home/apt",1,0,"$81.00"
"1047","Salt Spring Island",48.77083,-123.44934,"Entire home/apt",1,1,"$115.00"
"1048","Victoria",48.42809,-123.36146,"Entire home/apt",1,1,"$180.00"
"1049","Victoria",48.41537,-123.3689,"Entire home/apt",1,2,"$85.00"
"1050","Southern Gulf Islands",48.80382,-123.32224,"Entire home/apt",1,1,"$175.00"
"1051","Langford",48.47191,-123.51814,"Entire home/apt",1,1,"$150.00"
"1052","North Saanich",48.68518,-123.40535,"Entire home/apt",2,4,"$195.00"
"1053","Esquimalt",48.42766,-123.406,"Entire home/apt",1,1,"$110.00"
"1054","Victoria",48.42762,-123.36396,"Entire home/apt",1,2,"$165.00"
"1055","Southern Gulf Islands",48.76662,-123.2537,"Entire home/apt",1,1,"$209.00"
"1056","Victoria",48.42057,-123.36292,"Entire home/apt",1,1,"$160.00"
"1057","Victoria",48.41163,-123.34438,"Entire home/apt",1,1,"$175.00"
"1058","Victoria",48.41071,-123.3563,"Private room",1,2,"$98.00"
"1059","Saanich",48.48356,-123.33528,"Private room",1,1,"$40.00"
"1060","Victoria",48.43432,-123.33598,"Entire home/apt",1,3,"$200.00"
"1061","Victoria",48.42982,-123.37054,"Entire home/apt",1,1,"$94.00"
"1062","Victoria",48.42978,-123.36299,"Entire home/apt",1,2,"$118.00"
"1063","Victoria",48.42729,-123.36832,"Entire home/apt",1,1,"$75.00"
"1064","Esquimalt",48.42514,-123.41986,"Private room",1,1,"$81.00"
"1065","Juan de Fuca",48.36115,-123.66156,"Entire home/apt",2.5,4,"$231.00"
"1066","Salt Spring Island",48.93268,-123.59334,"Entire home/apt",1,1,"$316.00"
"1067","Saanich",48.47455,-123.31569,"Entire home/apt",1,3,"$150.00"
"1068","Oak Bay",48.43414,-123.31336,"Entire home/apt",1,1,"$75.00"
"1069","Victoria",48.42149,-123.38068,"Entire home/apt",2,2,"$329.00"
"1070","Juan de Fuca",48.55918,-124.40418,"Entire home/apt",1,1,"$226.00"
"1071","Salt Spring Island",48.84008,-123.49045,"Private room",1,1,"$64.00"
"1072","North Saanich",48.63521,-123.46293,"Entire home/apt",1,2,"$140.00"
"1073","Salt Spring Island",48.83408,-123.47383,"Entire home/apt",2,3,"$395.00"
"1074","Victoria",48.40699,-123.35384,"Entire home/apt",1,1,"$200.00"
"1075","Sooke",48.3898,-123.63286,"Entire home/apt",1,1,"$243.00"
"1076","Sooke",48.39012,-123.63419,"Private room",1,1,"$187.00"
"1077","Sooke",48.38818,-123.63441,"Entire home/apt",1,1,"$232.00"
"1078","Langford",48.46542,-123.51328,"Entire home/apt",1,1,"$60.00"
"1079","Oak Bay",48.43255,-123.3077,"Entire home/apt",2,2,"$244.00"
"1080","Juan de Fuca",48.33889,-123.63777,"Entire home/apt",1.5,3,"$195.00"
"1081","Esquimalt",48.423,-123.40835,"Entire home/apt",1,0,"$81.00"
"1082","Saanich",48.50524,-123.36804,"Entire home/apt",1,1,"$42.00"
"1083","Salt Spring Island",48.88541,-123.54601,"Entire home/apt",1,1,"$165.00"
"1084","Saanich",48.50765,-123.36744,"Entire home/apt",1,1,"$105.00"
"1085","Central Saanich",48.59658,-123.44806,"Entire home/apt",1,1,"$90.00"
"1086","Southern Gulf Islands",48.87764,-123.31592,"Entire home/apt",1,1,"$150.00"
