id,last_scraped,neighbourhood_group_cleansed,latitude,longitude,room_type,price
13796847,2019/8/31,Oak Bay,48.43414,-123.31336,Entire home/apt,74
13809386,2019/8/31,Victoria,48.42149,-123.38068,Entire home/apt,326
13812083,2019/8/31,Juan de Fuca,48.55918,-124.40418,Entire home/apt,225
13813890,2019/8/31,Salt Spring Island,48.84008,-123.49045,Private room,65
13814098,2019/8/31,North Saanich,48.63521,-123.46293,Entire home/apt,105
13816010,2019/8/31,Salt Spring Island,48.83408,-123.47383,Entire home/apt,395
13831338,2019/8/31,Victoria,48.40699,-123.35384,Entire home/apt,199
13844654,2019/8/31,Sooke,48.3898,-123.63286,Entire home/apt,243
13845755,2019/8/31,Sooke,48.39012,-123.63419,Private room,188
13847049,2019/8/31,Sooke,48.38818,-123.63441,Entire home/apt,231
13865416,2019/8/31,Langford,48.46542,-123.51328,Entire home/apt,60
13866511,2019/8/31,Oak Bay,48.43255,-123.3077,Entire home/apt,245
13867116,2019/8/31,Juan de Fuca,48.33889,-123.63777,Entire home/apt,196
13882275,2019/8/31,Saanich,48.50524,-123.36804,Entire home/apt,43
13899478,2019/8/31,Salt Spring Island,48.88541,-123.54601,Entire home/apt,165
13914377,2019/8/31,Saanich,48.50765,-123.36744,Entire home/apt,105
13914539,2019/8/31,Central Saanich,48.59658,-123.44806,Entire home/apt,90
13914656,2019/8/31,Southern Gulf Islands,48.87764,-123.31592,Entire home/apt,150
13915588,2019/8/31,Salt Spring Island,48.84302,-123.49288,Private room,125
13926780,2019/8/31,Saanich,48.45447,-123.41356,Private room,104
13927304,2019/8/31,Victoria,48.42804,-123.36209,Entire home/apt,130
13929339,2019/8/31,Southern Gulf Islands,48.81144,-123.31009,Entire home/apt,110
13939898,2019/8/31,Saanich,48.52088,-123.37131,Entire home/apt,160
13956271,2019/8/31,Oak Bay,48.43504,-123.31115,Private room,66
13974719,2019/8/31,Victoria,48.44267,-123.36027,Private room,74
13981873,2019/8/31,Salt Spring Island,48.92633,-123.56018,Entire home/apt,400
13993941,2019/8/31,Salt Spring Island,48.84287,-123.49312,Private room,94
13999336,2019/8/31,Victoria,48.43267,-123.33424,Entire home/apt,150
13999967,2019/8/31,Southern Gulf Islands,48.87573,-123.32181,Entire home/apt,110
14007177,2019/8/31,Southern Gulf Islands,48.80182,-123.31269,Entire home/apt,165
14008822,2019/8/31,North Saanich,48.68761,-123.40281,Private room,66
14013161,2019/8/31,Saanich,48.44208,-123.3245,Entire home/apt,98
14027394,2019/8/31,Salt Spring Island,48.84734,-123.44797,Private room,249
14029111,2019/8/31,Victoria,48.42863,-123.37055,Entire home/apt,176
14031960,2019/8/31,Victoria,48.43961,-123.3545,Entire home/apt,180
14042264,2019/8/31,Salt Spring Island,48.9139,-123.52874,Private room,98
14043673,2019/8/31,Victoria,48.4302,-123.36404,Entire home/apt,165
14043991,2019/8/31,Colwood,48.42347,-123.47436,Private room,52
14051566,2019/8/31,Southern Gulf Islands,48.74788,-123.18777,Entire home/apt,150
14053374,2019/8/31,Saanich,48.49684,-123.39009,Entire home/apt,199
14068557,2019/8/31,Victoria,48.43356,-123.34816,Entire home/apt,162
14077574,2019/8/31,Victoria,48.42364,-123.36411,Entire home/apt,98
14138035,2019/8/31,Victoria,48.42801,-123.34994,Entire home/apt,97
14142097,2019/8/31,Salt Spring Island,48.7821,-123.427,Entire home/apt,100
14143698,2019/8/31,Saanich,48.46853,-123.33175,Entire home/apt,160
14154304,2019/8/31,Sooke,48.38304,-123.73735,Private room,70
14164009,2019/8/31,Esquimalt,48.44836,-123.4122,Private room,80
14203754,2019/8/31,Saanich,48.45105,-123.32881,Entire home/apt,185
14204829,2019/8/31,Saanich,48.46411,-123.36001,Entire home/apt,68
14222437,2019/8/31,Victoria,48.42681,-123.36324,Entire home/apt,169
14223226,2019/8/31,Esquimalt,48.42452,-123.41292,Entire home/apt,110
14223365,2019/8/31,Sidney,48.64724,-123.39824,Entire home/apt,150
14279944,2019/8/31,Salt Spring Island,48.78151,-123.50359,Entire home/apt,250
14280616,2019/8/31,Victoria,48.44416,-123.35926,Entire home/apt,250
14281520,2019/8/31,Victoria,48.41016,-123.35544,Entire home/apt,69
14282182,2019/8/31,Saanich,48.4522,-123.35578,Entire home/apt,125
14283059,2019/8/31,Victoria,48.4399,-123.39014,Entire home/apt,250
14302045,2019/8/31,Victoria,48.41817,-123.34539,Entire home/apt,136
14312545,2019/8/31,Saanich,48.44942,-123.32672,Entire home/apt,74
14334083,2019/8/31,North Saanich,48.61539,-123.41631,Entire home/apt,55
14336368,2019/8/31,Langford,48.46903,-123.5232,Entire home/apt,97
14337110,2019/8/31,Victoria,48.43448,-123.35844,Entire home/apt,90
14350374,2019/8/31,Sooke,48.37089,-123.7309,Entire home/apt,125
14353158,2019/8/31,Victoria,48.42939,-123.36937,Entire home/apt,150
14370227,2019/8/31,Juan de Fuca,48.37399,-123.68796,Entire home/apt,51
14376348,2019/8/31,Victoria,48.41895,-123.37877,Entire home/apt,90
14401907,2019/8/31,Southern Gulf Islands,48.74644,-123.22056,Entire home/apt,105
14405900,2019/8/31,Oak Bay,48.41189,-123.31917,Entire home/apt,114
14415548,2019/8/31,Sooke,48.35478,-123.73315,Entire home/apt,172
14420614,2019/8/31,Saanich,48.46676,-123.32772,Private room,59
14466878,2019/8/31,Oak Bay,48.41998,-123.31602,Entire home/apt,90
14482082,2019/8/31,Saanich,48.45016,-123.32875,Private room,88
14482656,2019/8/31,Saanich,48.44847,-123.33073,Private room,68
14483482,2019/8/31,Victoria,48.41094,-123.33193,Entire home/apt,74
14489972,2019/8/31,Saanich,48.47988,-123.41347,Entire home/apt,295
14504406,2019/8/31,Victoria,48.44187,-123.34065,Entire home/apt,250
14549047,2019/8/31,Sooke,48.36384,-123.73836,Entire home/apt,89
14571691,2019/8/31,Central Saanich,48.60807,-123.39355,Private room,125
14587928,2019/8/31,Metchosin,48.34889,-123.54742,Entire home/apt,81
14592102,2019/8/31,Victoria,48.42594,-123.36231,Entire home/apt,160
14604644,2019/8/31,Victoria,48.42713,-123.36287,Entire home/apt,180
14608811,2019/8/31,Victoria,48.42811,-123.34377,Entire home/apt,199
14617132,2019/8/31,Sidney,48.648,-123.40128,Entire home/apt,105
14617209,2019/8/31,Saanich,48.46185,-123.36692,Entire home/apt,68
14634799,2019/8/31,Victoria,48.41831,-123.32924,Entire home/apt,150
14638694,2019/8/31,Saanich,48.48202,-123.33317,Private room,43
14653715,2019/8/31,Saanich,48.49055,-123.33803,Entire home/apt,89
14654214,2019/8/31,Victoria,48.4291,-123.36395,Entire home/apt,199
14695572,2019/8/31,Saanich,48.44952,-123.33054,Entire home/apt,328
14711707,2019/8/31,Victoria,48.42743,-123.37019,Entire home/apt,176
14711708,2019/8/31,Victoria,48.42891,-123.36908,Entire home/apt,199
14711709,2019/8/31,Victoria,48.42886,-123.36954,Entire home/apt,199
14711710,2019/8/31,Victoria,48.42734,-123.36962,Entire home/apt,176
14743539,2019/8/31,Victoria,48.4094,-123.34715,Entire home/apt,60
14745556,2019/8/31,Colwood,48.42206,-123.51305,Entire home/apt,85
14786416,2019/8/31,Saanich,48.44862,-123.32888,Private room,168
14788387,2019/8/31,Juan de Fuca,48.37282,-123.63424,Entire home/apt,118
14788632,2019/8/31,Victoria,48.42228,-123.38352,Entire home/apt,85
14789140,2019/8/31,Central Saanich,48.57684,-123.46442,Entire home/apt,114
14791583,2019/8/31,Victoria,48.41865,-123.35846,Private room,80
14805704,2019/8/31,Victoria,48.43129,-123.36817,Entire home/apt,74
14807938,2019/8/31,Saanich,48.529,-123.37521,Entire home/apt,96
14819187,2019/8/31,Saanich,48.45122,-123.38373,Entire home/apt,250
14827689,2019/8/31,Langford,48.41331,-123.53584,Entire home/apt,100
14840135,2019/8/31,Victoria,48.42928,-123.36799,Entire home/apt,98
14844413,2019/8/31,Central Saanich,48.57554,-123.46589,Entire home/apt,136
14860444,2019/8/31,Langford,48.45066,-123.48364,Entire home/apt,105
14871976,2019/8/31,Saanich,48.46528,-123.33956,Entire home/apt,56
14883597,2019/8/31,Juan de Fuca,48.56007,-124.40208,Entire home/apt,199
14883699,2019/8/31,Langford,48.47082,-123.50243,Private room,77
14885286,2019/8/31,Oak Bay,48.43373,-123.30825,Entire home/apt,301
14892145,2019/8/31,Saanich,48.52828,-123.41748,Entire home/apt,150
14894389,2019/8/31,Saanich,48.45354,-123.36024,Entire home/apt,63
14902706,2019/8/31,Saanich,48.49355,-123.30644,Entire home/apt,301
14912799,2019/8/31,Esquimalt,48.43102,-123.40174,Entire home/apt,148
14927889,2019/8/31,Victoria,48.42751,-123.36714,Entire home/apt,196
14952116,2019/8/31,Colwood,48.42126,-123.49129,Entire home/apt,100
14953094,2019/8/31,Langford,48.47623,-123.52636,Private room,100
14962201,2019/8/31,Salt Spring Island,48.77257,-123.49782,Entire home/apt,85
14964353,2019/8/31,Victoria,48.41589,-123.37046,Entire home/apt,80
14966485,2019/8/31,Juan de Fuca,48.55321,-124.4171,Entire home/apt,239
14982790,2019/8/31,Langford,48.46589,-123.49979,Private room,51
14985331,2019/8/31,Sooke,48.3984,-123.72327,Entire home/apt,60
14994787,2019/8/31,Sooke,48.38191,-123.70837,Entire home/apt,290
15006232,2019/8/31,Saanich,48.51079,-123.36812,Entire home/apt,250
15026125,2019/8/31,Salt Spring Island,48.75091,-123.45919,Entire home/apt,196
15028324,2019/8/31,Saanich,48.47006,-123.29646,Entire home/apt,74
15040911,2019/8/31,Victoria,48.42089,-123.36495,Entire home/apt,142
15060878,2019/8/31,Central Saanich,48.55748,-123.39417,Entire home/apt,90
15071710,2019/8/31,Salt Spring Island,48.87818,-123.5293,Entire home/apt,230
15071711,2019/8/31,Salt Spring Island,48.87865,-123.52849,Entire home/apt,245
15071715,2019/8/31,Salt Spring Island,48.87988,-123.52999,Entire home/apt,176
15071716,2019/8/31,Salt Spring Island,48.87946,-123.53005,Entire home/apt,136
15071719,2019/8/31,Salt Spring Island,48.88019,-123.52898,Entire home/apt,160
15071723,2019/8/31,Salt Spring Island,48.87991,-123.53517,Entire home/apt,136
15071727,2019/8/31,Salt Spring Island,48.87946,-123.53234,Entire home/apt,138
15071730,2019/8/31,Salt Spring Island,48.88019,-123.53056,Entire home/apt,255
15071731,2019/8/31,Salt Spring Island,48.87836,-123.53012,Entire home/apt,180
15086474,2019/8/31,Colwood,48.41889,-123.51306,Entire home/apt,74
15098736,2019/8/31,View Royal,48.46502,-123.45092,Entire home/apt,49
15101547,2019/8/31,Victoria,48.42886,-123.3691,Entire home/apt,118
15107007,2019/8/31,Saanich,48.4727,-123.38251,Private room,70
15109059,2019/8/31,Sidney,48.64722,-123.39939,Entire home/apt,120
15110263,2019/8/31,Victoria,48.4125,-123.34711,Entire home/apt,94
15114262,2019/8/31,Victoria,48.42728,-123.36789,Entire home/apt,176
15114964,2019/8/31,Saanich,48.4629,-123.36308,Private room,60
15127623,2019/8/31,Saanich,48.53618,-123.41511,Entire home/apt,150
15128204,2019/8/31,Langford,48.46754,-123.50563,Private room,40
15131998,2019/8/31,Langford,48.46878,-123.50505,Private room,35
15151262,2019/8/31,Victoria,48.42779,-123.36684,Entire home/apt,173
15158242,2019/8/31,Saanich,48.52798,-123.38749,Entire home/apt,85
15160430,2019/8/31,Sooke,48.38753,-123.64733,Entire home/apt,160
15161155,2019/8/31,Sooke,48.38766,-123.64852,Entire home/apt,189
15167803,2019/8/31,Victoria,48.4235,-123.36563,Entire home/apt,149
15223401,2019/8/31,Victoria,48.42589,-123.34639,Entire home/apt,100
15233283,2019/8/31,Southern Gulf Islands,48.85067,-123.29641,Entire home/apt,176
15256969,2019/8/31,Juan de Fuca,48.5564,-124.40628,Entire home/apt,235
15268338,2019/8/31,Salt Spring Island,48.87652,-123.56319,Entire home/apt,100
15296700,2019/8/31,Victoria,48.44217,-123.34065,Entire home/apt,150
15298105,2019/8/31,Victoria,48.42099,-123.36523,Entire home/apt,358
15298944,2019/8/31,Victoria,48.42653,-123.3618,Entire home/apt,331
15300899,2019/8/31,Victoria,48.42887,-123.34283,Private room,60
15314617,2019/8/31,Victoria,48.43161,-123.33133,Entire home/apt,65
15323349,2019/8/31,Salt Spring Island,48.87978,-123.54926,Entire home/apt,74
15356911,2019/8/31,Saanich,48.45703,-123.34161,Entire home/apt,215
15378384,2019/8/31,Victoria,48.42544,-123.36453,Entire home/apt,120
15396995,2019/8/31,Sooke,48.39067,-123.63702,Entire home/apt,47
15406109,2019/8/31,Saanich,48.48854,-123.32219,Entire home/apt,160
15422628,2019/8/31,Central Saanich,48.57968,-123.42908,Entire home/apt,90
15423675,2019/8/31,Saanich,48.45561,-123.41376,Entire home/apt,140
15431131,2019/8/31,Victoria,48.43557,-123.34037,Entire home/apt,98
15463719,2019/8/31,Saanich,48.51855,-123.36981,Entire home/apt,110
15470056,2019/8/31,Victoria,48.4092,-123.3536,Entire home/apt,250
15501430,2019/8/31,Oak Bay,48.43956,-123.30677,Entire home/apt,120
15509742,2019/8/31,Victoria,48.41955,-123.37599,Private room,55
15523705,2019/8/31,North Saanich,48.67465,-123.47401,Entire home/apt,84
15534203,2019/8/31,Victoria,48.42896,-123.37078,Entire home/apt,74
15583472,2019/8/31,Victoria,48.42999,-123.36246,Entire home/apt,84
15599184,2019/8/31,View Royal,48.46648,-123.45725,Entire home/apt,109
15602580,2019/8/31,Saanich,48.4504,-123.3881,Private room,48
15630192,2019/8/31,Victoria,48.43923,-123.34934,Entire home/apt,255
15633686,2019/8/31,Juan de Fuca,48.40803,-123.3338,Entire home/apt,130
15634316,2019/8/31,Victoria,48.43529,-123.34056,Entire home/apt,89
15634561,2019/8/31,Victoria,48.42654,-123.36284,Entire home/apt,140
15642981,2019/8/31,Saanich,48.47661,-123.37561,Private room,69
15675433,2019/8/31,North Saanich,48.67854,-123.47401,Entire home/apt,80
15678840,2019/8/31,Saanich,48.45285,-123.3727,Entire home/apt,176
15692915,2019/8/31,Victoria,48.43792,-123.36587,Private room,31
15701121,2019/8/31,Victoria,48.43505,-123.34063,Entire home/apt,90
15720550,2019/8/31,Victoria,48.43039,-123.33787,Entire home/apt,74
15741496,2019/8/31,Salt Spring Island,48.78749,-123.42662,Entire home/apt,275
15743560,2019/8/31,Victoria,48.42884,-123.36523,Entire home/apt,150
15758350,2019/8/31,Southern Gulf Islands,48.76541,-123.28604,Entire home/apt,98
15759885,2019/8/31,Sidney,48.64646,-123.3981,Entire home/apt,89
15788110,2019/8/31,Esquimalt,48.4326,-123.40312,Entire home/apt,120
15792611,2019/8/31,Saanich,48.51895,-123.38237,Entire home/apt,136
15822225,2019/8/31,Oak Bay,48.44193,-123.31194,Entire home/apt,66
15854110,2019/8/31,Victoria,48.42736,-123.36389,Entire home/apt,176
15854483,2019/8/31,Victoria,48.42783,-123.36901,Entire home/apt,78
15857325,2019/8/31,Juan de Fuca,48.3625,-123.80821,Entire home/apt,140
15860003,2019/8/31,Victoria,48.41955,-123.37879,Private room,80
15894612,2019/8/31,Saanich,48.48524,-123.33613,Entire home/apt,114
15941233,2019/8/31,Victoria,48.44281,-123.33626,Entire home/apt,45
15971553,2019/8/31,Sooke,48.37561,-123.73352,Entire home/apt,80
16005639,2019/8/31,Saanich,48.48313,-123.33793,Private room,51
16012047,2019/8/31,Juan de Fuca,48.55539,-124.41479,Entire home/apt,140
16017201,2019/8/31,Central Saanich,48.59682,-123.4158,Entire home/apt,74
16018717,2019/8/31,Oak Bay,48.41408,-123.31853,Entire home/apt,68
16019546,2019/8/31,Victoria,48.42781,-123.36881,Entire home/apt,210
16032929,2019/8/31,Sooke,48.38273,-123.63633,Entire home/apt,245
16041624,2019/8/31,Victoria,48.43028,-123.36694,Entire home/apt,156
16057941,2019/8/31,Salt Spring Island,48.86042,-123.53356,Entire home/apt,100
16069378,2019/8/31,Colwood,48.41237,-123.49817,Entire home/apt,69
16120335,2019/8/31,View Royal,48.459,-123.44831,Private room,70
16120388,2019/8/31,Victoria,48.42894,-123.3697,Entire home/apt,129
16121190,2019/8/31,Victoria,48.41553,-123.37665,Entire home/apt,275
16145456,2019/8/31,Salt Spring Island,48.88643,-123.5284,Entire home/apt,149
16148474,2019/8/31,Victoria,48.42314,-123.34461,Entire home/apt,88
16164267,2019/8/31,Oak Bay,48.4552,-123.31949,Private room,45
16164992,2019/8/31,Oak Bay,48.43514,-123.31082,Entire home/apt,80
16166263,2019/8/31,Sooke,48.36715,-123.78335,Entire home/apt,156
16180702,2019/8/31,Victoria,48.44834,-123.36092,Entire home/apt,66
16195672,2019/8/31,Sooke,48.40192,-123.70193,Entire home/apt,94
16231036,2019/8/31,Victoria,48.42731,-123.36709,Entire home/apt,149
16244371,2019/8/31,Victoria,48.42741,-123.3675,Entire home/apt,98
16253942,2019/8/31,Victoria,48.42208,-123.36277,Entire home/apt,170
16284198,2019/8/31,Southern Gulf Islands,48.89235,-123.39159,Private room,650
16302892,2019/8/31,Saanich,48.47361,-123.32988,Entire home/apt,176
16303785,2019/8/31,Juan de Fuca,48.55644,-124.40483,Entire home/apt,275
16324761,2019/8/31,Saanich,48.49009,-123.31341,Entire home/apt,51
16332186,2019/8/31,Esquimalt,48.42167,-123.41009,Entire home/apt,48
16336606,2019/8/31,Victoria,48.41294,-123.36916,Entire home/apt,89
16351547,2019/8/31,Victoria,48.42113,-123.33746,Private room,301
16365625,2019/8/31,Victoria,48.41947,-123.37599,Entire home/apt,60
16377866,2019/8/31,Langford,48.47676,-123.53464,Entire home/apt,110
16392413,2019/8/31,Victoria,48.42263,-123.33684,Private room,239
16393618,2019/8/31,Victoria,48.42125,-123.33857,Private room,259
16393802,2019/8/31,Victoria,48.42302,-123.3372,Private room,250
16399859,2019/8/31,Victoria,48.42819,-123.34309,Private room,60
16427710,2019/8/31,Victoria,48.41358,-123.37587,Private room,47
16441044,2019/8/31,Salt Spring Island,48.85921,-123.46891,Private room,150
16442687,2019/8/31,North Saanich,48.69506,-123.43859,Private room,59
16452376,2019/8/31,Juan de Fuca,48.375,-123.69089,Entire home/apt,325
16458308,2019/8/31,Langford,48.47288,-123.52542,Entire home/apt,109
16462107,2019/8/31,Victoria,48.429,-123.36824,Entire home/apt,98
16464140,2019/8/31,Victoria,48.42782,-123.36865,Entire home/apt,80
16478144,2019/8/31,Salt Spring Island,48.82886,-123.47538,Entire home/apt,180
16482112,2019/8/31,Victoria,48.41859,-123.33074,Entire home/apt,185
16483051,2019/8/31,Sidney,48.64217,-123.41063,Entire home/apt,82
16489485,2019/8/31,Victoria,48.4296,-123.3695,Entire home/apt,98
16499619,2019/8/31,Victoria,48.42794,-123.36869,Entire home/apt,150
16530192,2019/8/31,Victoria,48.43297,-123.34002,Entire home/apt,250
16546295,2019/8/31,Victoria,48.42923,-123.3698,Entire home/apt,250
16553994,2019/8/31,Metchosin,48.35558,-123.59143,Entire home/apt,206
16571066,2019/8/31,Southern Gulf Islands,48.92876,-123.4553,Entire home/apt,150
16572163,2019/8/31,Victoria,48.42106,-123.37788,Private room,85
16579028,2019/8/31,Victoria,48.41839,-123.33038,Entire home/apt,196
16579585,2019/8/31,Victoria,48.41825,-123.33042,Entire home/apt,98
16588896,2019/8/31,Salt Spring Island,48.88323,-123.54608,Entire home/apt,140
16598489,2019/8/31,Saanich,48.4921,-123.32827,Entire home/apt,172
16599081,2019/8/31,Juan de Fuca,48.5539,-124.41924,Entire home/apt,215
16600880,2019/8/31,Salt Spring Island,48.87597,-123.54686,Private room,90
16621312,2019/8/31,Salt Spring Island,48.86592,-123.50684,Entire home/apt,140
16632095,2019/8/31,Victoria,48.42734,-123.3705,Entire home/apt,74
16633401,2019/8/31,Victoria,48.42815,-123.37081,Entire home/apt,97
16645899,2019/8/31,Victoria,48.41507,-123.37999,Entire home/apt,230
16661146,2019/8/31,Juan de Fuca,48.36313,-123.79873,Entire home/apt,230
16673476,2019/8/31,Salt Spring Island,48.87711,-123.54678,Private room,80
16675438,2019/8/31,Victoria,48.42951,-123.37021,Entire home/apt,94
16675549,2019/8/31,Salt Spring Island,48.87641,-123.54834,Private room,90
16703568,2019/8/31,Victoria,48.42969,-123.36921,Entire home/apt,98
16724187,2019/8/31,North Saanich,48.6337,-123.42153,Entire home/apt,60
16725132,2019/8/31,Victoria,48.42789,-123.36989,Entire home/apt,100
16739704,2019/8/31,Victoria,48.42084,-123.35088,Entire home/apt,89
16783551,2019/8/31,Victoria,48.40779,-123.34974,Entire home/apt,100
16798251,2019/8/31,Victoria,48.41373,-123.37261,Entire home/apt,285
16813313,2019/8/31,Victoria,48.42771,-123.37081,Entire home/apt,105
16813498,2019/8/31,Victoria,48.42746,-123.3693,Entire home/apt,182
16825468,2019/8/31,Southern Gulf Islands,48.83259,-123.24895,Private room,120
16827910,2019/8/31,Victoria,48.42159,-123.36615,Entire home/apt,170
16829848,2019/8/31,Salt Spring Island,48.85624,-123.50201,Entire home/apt,176
16840080,2019/8/31,Salt Spring Island,48.8408,-123.49819,Entire home/apt,160
16841248,2019/8/31,Saanich,48.54618,-123.43801,Entire home/apt,250
16843631,2019/8/31,Sooke,48.37452,-123.72044,Private room,85
16843646,2019/8/31,Victoria,48.42989,-123.3694,Entire home/apt,89
16844900,2019/8/31,Southern Gulf Islands,48.8019,-123.31188,Entire home/apt,100
16845931,2019/8/31,Central Saanich,48.56812,-123.46436,Entire home/apt,315
16847317,2019/8/31,Victoria,48.4286,-123.36363,Entire home/apt,114
16856795,2019/8/31,Victoria,48.42879,-123.34442,Entire home/apt,89
16857207,2019/8/31,Juan de Fuca,48.37529,-123.84193,Entire home/apt,125
16858840,2019/8/31,Saanich,48.46027,-123.28099,Entire home/apt,249
16860611,2019/8/31,Victoria,48.42947,-123.36871,Entire home/apt,98
16868803,2019/8/31,Victoria,48.41898,-123.34652,Entire home/apt,63
16871621,2019/8/31,Highlands,48.50323,-123.47807,Entire home/apt,250
16885749,2019/8/31,Sooke,48.37254,-123.7303,Private room,94
16892875,2019/8/31,Victoria,48.4291,-123.37033,Entire home/apt,85
16918742,2019/8/31,Saanich,48.44953,-123.40851,Private room,66
16942810,2019/8/31,Saanich,48.48653,-123.33494,Private room,31
16961244,2019/8/31,Victoria,48.42126,-123.37983,Private room,65
16961355,2019/8/31,Sooke,48.37066,-123.75084,Private room,250
16972953,2019/8/31,Victoria,48.43615,-123.35834,Private room,27
16985287,2019/8/31,Victoria,48.42934,-123.36904,Entire home/apt,169
16986135,2019/8/31,Victoria,48.43152,-123.35727,Private room,74
16996566,2019/8/31,Victoria,48.42965,-123.36745,Entire home/apt,130
16997904,2019/8/31,Saanich,48.47339,-123.38717,Entire home/apt,92
16999783,2019/8/31,Victoria,48.42806,-123.36999,Entire home/apt,94
17000110,2019/8/31,Esquimalt,48.4283,-123.40795,Entire home/apt,98
17014374,2019/8/31,View Royal,48.46553,-123.44284,Private room,80
17028047,2019/8/31,Victoria,48.42851,-123.35872,Entire home/apt,77
17030982,2019/8/31,Victoria,48.42569,-123.36917,Entire home/apt,189
17037315,2019/8/31,Victoria,48.4258,-123.3446,Private room,55
17042755,2019/8/31,Victoria,48.42284,-123.36629,Entire home/apt,136
17047239,2019/8/31,Saanich,48.5025,-123.36803,Entire home/apt,375
17074137,2019/8/31,Victoria,48.42328,-123.36485,Entire home/apt,331
17098472,2019/8/31,Langford,48.47018,-123.48985,Entire home/apt,80
17106025,2019/8/31,Victoria,48.41976,-123.37521,Entire home/apt,74
17109065,2019/8/31,Langford,48.46654,-123.51263,Entire home/apt,196
17123261,2019/8/31,Juan de Fuca,48.55331,-124.4138,Entire home/apt,130
17123490,2019/8/31,Juan de Fuca,48.55553,-124.41541,Entire home/apt,130
17125236,2019/8/31,Victoria,48.42833,-123.37055,Entire home/apt,126
17134652,2019/8/31,Langford,48.47541,-123.52676,Entire home/apt,500
17154598,2019/8/31,Saanich,48.44971,-123.40503,Entire home/apt,70
17156474,2019/8/31,Salt Spring Island,48.85521,-123.45664,Entire home/apt,225
17156623,2019/8/31,Oak Bay,48.44425,-123.31272,Entire home/apt,65
17159254,2019/8/31,Southern Gulf Islands,48.80164,-123.31135,Entire home/apt,199
17160812,2019/8/31,Victoria,48.42894,-123.36929,Entire home/apt,105
17175894,2019/8/31,Victoria,48.42996,-123.37929,Entire home/apt,100
17177193,2019/8/31,Victoria,48.42503,-123.36903,Private room,199
17187458,2019/8/31,Victoria,48.42996,-123.36902,Entire home/apt,98
17188507,2019/8/31,Esquimalt,48.44217,-123.39897,Private room,31
17189542,2019/8/31,Saanich,48.46095,-123.32443,Entire home/apt,98
17190139,2019/8/31,Esquimalt,48.44034,-123.39815,Private room,31
17190515,2019/8/31,Victoria,48.4425,-123.37464,Entire home/apt,59
17191992,2019/8/31,Victoria,48.40909,-123.3513,Entire home/apt,65
17192454,2019/8/31,Salt Spring Island,48.85554,-123.45643,Entire home/apt,275
17207952,2019/8/31,Victoria,48.42116,-123.38136,Entire home/apt,118
17209209,2019/8/31,Colwood,48.41645,-123.47785,Entire home/apt,180
17223165,2019/8/31,Colwood,48.41582,-123.47357,Entire home/apt,118
17226357,2019/8/31,Victoria,48.42798,-123.37074,Entire home/apt,100
17234815,2019/8/31,Southern Gulf Islands,48.8685,-123.35358,Entire home/apt,74
17238843,2019/8/31,North Saanich,48.62513,-123.41389,Private room,52
17240593,2019/8/31,North Saanich,48.62577,-123.41535,Private room,55
17240718,2019/8/31,North Saanich,48.62622,-123.41533,Private room,55
17256926,2019/8/31,Saanich,48.4423,-123.33174,Entire home/apt,100
17266566,2019/8/31,Colwood,48.41812,-123.47886,Entire home/apt,130
17268271,2019/8/31,Victoria,48.42923,-123.37085,Entire home/apt,150
17270361,2019/8/31,Victoria,48.42837,-123.36906,Entire home/apt,80
17271979,2019/8/31,Langford,48.4724,-123.52549,Entire home/apt,185
17285957,2019/8/31,Victoria,48.40837,-123.35481,Entire home/apt,125
17300773,2019/8/31,Victoria,48.41969,-123.37719,Entire home/apt,90
17303302,2019/8/31,Victoria,48.42065,-123.36468,Entire home/apt,98
17311954,2019/8/31,Juan de Fuca,48.55584,-124.41555,Entire home/apt,189
17321266,2019/8/31,Esquimalt,48.42807,-123.41979,Entire home/apt,150
17328751,2019/8/31,Victoria,48.41212,-123.35051,Entire home/apt,350
17334708,2019/8/31,Salt Spring Island,48.83897,-123.49994,Entire home/apt,106
17342625,2019/8/31,Victoria,48.42871,-123.36575,Entire home/apt,225
17349799,2019/8/31,Saanich,48.47972,-123.33505,Private room,40
17362527,2019/8/31,Victoria,48.42721,-123.35375,Entire home/apt,63
17364959,2019/8/31,Saanich,48.44837,-123.40564,Entire home/apt,160
17367159,2019/8/31,North Saanich,48.63423,-123.4639,Private room,105
17369528,2019/8/31,Langford,48.45425,-123.54628,Entire home/apt,69
17409425,2019/8/31,Esquimalt,48.4466,-123.40977,Private room,90
17436065,2019/8/31,Oak Bay,48.41757,-123.31012,Entire home/apt,350
17436104,2019/8/31,Victoria,48.43929,-123.35456,Entire home/apt,65
17448716,2019/8/31,Saanich,48.46026,-123.32527,Entire home/apt,379
17459274,2019/8/31,Saanich,48.47919,-123.33868,Entire home/apt,125
17461087,2019/8/31,Saanich,48.48072,-123.3383,Entire home/apt,74
17465485,2019/8/31,Victoria,48.43112,-123.3349,Entire home/apt,68
17476846,2019/8/31,Salt Spring Island,48.83268,-123.505,Entire home/apt,125
17478927,2019/8/31,North Saanich,48.62408,-123.41581,Entire home/apt,85
17495323,2019/8/31,Salt Spring Island,48.75589,-123.44691,Entire home/apt,82
17497606,2019/8/31,Victoria,48.42688,-123.36381,Entire home/apt,149
17527172,2019/8/31,Colwood,48.4134,-123.47571,Entire home/apt,94
17528347,2019/8/31,Sooke,48.38227,-123.68943,Entire home/apt,169
