id,last_scraped,neighbourhood_group_cleansed,property_type,price
757490,2019-01-27,Southern Gulf Islands,House,$280.00 
765246,2019-01-27,Salt Spring Island,Cabin,$200.00 
773339,2019-01-27,Colwood,Apartment,$81.00 
774824,2019-01-27,Victoria,House,$99.00 
775220,2019-01-27,Juan de Fuca,House,$250.00 
775418,2019-01-27,Esquimalt,Apartment,$100.00 
784093,2019-01-27,Victoria,Bed and breakfast,$81.00 
811395,2019-01-27,Saanich,House,$233.00 
823111,2019-01-27,Colwood,Guest suite,$69.00 
863030,2019-01-27,Salt Spring Island,Cabin,$149.00 
870864,2019-01-27,Esquimalt,Apartment,$61.00 
873616,2019-01-27,Sidney,Guest suite,$189.00 
873876,2019-01-27,Victoria,House,$275.00 
876406,2019-01-27,Victoria,Bungalow,$165.00 
892692,2019-01-27,Victoria,House,$189.00 
908514,2019-01-27,Langford,House,$225.00 
910427,2019-01-27,Southern Gulf Islands,Cabin,$89.00 
920656,2019-01-27,Juan de Fuca,Guesthouse,$100.00 
936367,2019-01-27,Victoria,Guest suite,$85.00 
939467,2019-01-27,Southern Gulf Islands,Nature lodge,$401.00 
945706,2019-01-27,Esquimalt,Apartment,$290.00 
955575,2019-01-27,Southern Gulf Islands,Cabin,$149.00 
966412,2019-01-27,Victoria,House,$349.00 
973849,2019-01-27,Victoria,Apartment,$119.00 
978194,2019-01-27,Victoria,House,$104.00 
978212,2019-01-27,Victoria,Guest suite,$75.00 
978213,2019-01-27,Victoria,Guest suite,$103.00 
978771,2019-01-27,Victoria,Bed and breakfast,$69.00 
985260,2019-01-27,Metchosin,Cottage,$180.00 
1015996,2019-01-27,Oak Bay,House,$330.00 
1021978,2019-01-27,Victoria,Bed and breakfast,$140.00 
1024999,2019-01-27,View Royal,Apartment,$140.00 
1038822,2019-01-27,Victoria,Apartment,$119.00 
1055500,2019-01-27,Victoria,Bed and breakfast,$135.00 
1079545,2019-01-27,Victoria,House,$90.00 
1080149,2019-01-27,Salt Spring Island,Cabin,$149.00 
1080266,2019-01-27,Salt Spring Island,Cabin,$225.00 
1080594,2019-01-27,Victoria,Bed and breakfast,$115.00 
1091391,2019-01-27,Victoria,Apartment,$70.00 
1114544,2019-01-27,Salt Spring Island,Bed and breakfast,$149.00 
1114575,2019-01-27,Salt Spring Island,Bed and breakfast,$185.00 
1156460,2019-01-27,Oak Bay,House,$340.00 
1164613,2019-01-27,Colwood,Apartment,$200.00 
1167115,2019-01-27,Oak Bay,Guest suite,$108.00 
1174303,2019-01-27,Southern Gulf Islands,Cottage,$200.00 
1175299,2019-01-27,Saanich,House,$59.00 
1186607,2019-01-27,North Saanich,Apartment,$175.00 
1193251,2019-01-27,Victoria,Loft,$115.00 
1194953,2019-01-27,Saanich,Guest suite,$59.00 
1200505,2019-01-27,Victoria,Guest suite,$70.00 
1201014,2019-01-27,Victoria,House,$139.00 
1216960,2019-01-27,Salt Spring Island,Cabin,$100.00 
1226283,2019-01-27,Saanich,Apartment,$100.00 
1237030,2019-01-27,Southern Gulf Islands,Cabin,$100.00 
1244138,2019-01-27,Saanich,Condominium,$71.00 
1288741,2019-01-27,Oak Bay,House,$81.00 
1295158,2019-01-27,Southern Gulf Islands,Cottage,$200.00 
1298140,2019-01-27,Victoria,Apartment,$70.00 
1301515,2019-01-27,Victoria,Guest suite,$44.00 
1345737,2019-01-27,Victoria,Apartment,$135.00 
1345746,2019-01-27,Victoria,House,$100.00 
1352283,2019-01-27,Victoria,Apartment,$62.00 
1352981,2019-01-27,Southern Gulf Islands,House,$241.00 
1375505,2019-01-27,Saanich,Bungalow,$56.00 
1393334,2019-01-27,Victoria,Other,$130.00 
1414651,2019-01-27,Salt Spring Island,Guesthouse,$120.00 
1429004,2019-01-27,Salt Spring Island,House,$258.00 
1431103,2019-01-27,Juan de Fuca,Guest suite,$89.00 
1437207,2019-01-27,Victoria,House,$100.00 
1438200,2019-01-27,Southern Gulf Islands,Castle,$500.00 
1446069,2019-01-27,Salt Spring Island,Bed and breakfast,$59.00 
1460894,2019-01-27,North Saanich,Guest suite,$110.00 
1471669,2019-01-27,Victoria,Condominium,$115.00 
1535322,2019-01-27,Sooke,House,$130.00 
1538085,2019-01-27,Victoria,House,$90.00 
1567449,2019-01-27,Saanich,Apartment,$189.00 
1593593,2019-01-27,Victoria,Apartment,$134.00 
1615147,2019-01-27,Victoria,Apartment,$100.00 
1625194,2019-01-27,Victoria,Condominium,$108.00 
1636029,2019-01-27,Southern Gulf Islands,Cabin,$126.00 
1656504,2019-01-27,Salt Spring Island,Bed and breakfast,$145.00 
1672595,2019-01-27,Victoria,Condominium,$215.00 
1672677,2019-01-27,Victoria,Condominium,$246.00 
1672868,2019-01-27,Salt Spring Island,Cabin,$126.00 
1683153,2019-01-27,Juan de Fuca,Apartment,$126.00 
1717474,2019-01-27,Victoria,House,$77.00 
1720832,2019-01-27,Southern Gulf Islands,Earth house,$160.00 
1738396,2019-01-27,Victoria,Loft,$205.00 
1766713,2019-01-27,Victoria,House,$255.00 
1769556,2019-01-27,Victoria,House,$58.00 
1807413,2019-01-27,Sooke,House,$130.00 
1807550,2019-01-27,Southern Gulf Islands,Cabin,$126.00 
1825544,2019-01-27,Sidney,Boat,$185.00 
1826554,2019-01-27,Sidney,Apartment,$99.00 
1892593,2019-01-27,Saanich,Bungalow,$95.00 
1897071,2019-01-27,Victoria,Condominium,$200.00 
1897266,2019-01-27,Saanich,Guest suite,$111.00 
1904895,2019-01-27,North Saanich,House,$160.00 
1913546,2019-01-27,Salt Spring Island,House,$449.00 
1929683,2019-01-27,Victoria,House,$100.00 
1948248,2019-01-27,Victoria,Loft,$85.00 
1979822,2019-01-27,Victoria,House,$25.00 
1983751,2019-01-27,Saanich,House,$149.00 
1993822,2019-01-27,Victoria,Apartment,$85.00 
2015937,2019-01-27,Southern Gulf Islands,Cabin,$200.00 
2027067,2019-01-27,Salt Spring Island,Guesthouse,$100.00 
2027370,2019-01-27,Victoria,House,$75.00 
2033520,2019-01-27,Langford,Guest suite,$65.00 
2039230,2019-01-27,Victoria,Apartment,$50.00 
2060849,2019-01-27,Langford,Loft,$185.00 
2076029,2019-01-27,Victoria,Townhouse,$119.00 
2128603,2019-01-27,Oak Bay,Apartment,$59.00 
2128631,2019-01-27,Esquimalt,Guesthouse,$108.00 
2131218,2019-01-27,Sooke,Bed and breakfast,$130.00 
2138626,2019-01-27,Victoria,Apartment,$250.00 
2138926,2019-01-27,Oak Bay,Guest suite,$95.00 
2140264,2019-01-27,Victoria,Guest suite,$89.00 
2140350,2019-01-27,Victoria,Guest suite,$75.00 
2149566,2019-01-27,Juan de Fuca,Guest suite,$175.00 
2182972,2019-01-27,Saanich,House,$149.00 
2188717,2019-01-27,Victoria,Apartment,$120.00 
2189148,2019-01-27,Salt Spring Island,Guesthouse,$149.00 
2192873,2019-01-27,Salt Spring Island,Cabin,$100.00 
2198199,2019-01-27,Juan de Fuca,House,$126.00 
2198443,2019-01-27,Victoria,Loft,$120.00 
2202285,2019-01-27,Salt Spring Island,House,$260.00 
2211266,2019-01-27,Victoria,House,$250.00 
2229129,2019-01-27,Saanich,Apartment,$70.00 
2242653,2019-01-27,Saanich,House,$175.00 
2279375,2019-01-27,North Saanich,House,$157.00 
2333312,2019-01-27,Victoria,Apartment,$149.00 
2337536,2019-01-27,Salt Spring Island,Bed and breakfast,$126.00 
2342154,2019-01-27,Victoria,House,$112.00 
2361342,2019-01-27,Langford,Bungalow,$175.00 
2386131,2019-01-27,Sooke,Townhouse,$200.00 
2390408,2019-01-27,Juan de Fuca,Bed and breakfast,$145.00 
2390415,2019-01-27,Juan de Fuca,Bed and breakfast,$145.00 
2488004,2019-01-27,Southern Gulf Islands,Cabin,$130.00 
2496433,2019-01-27,Victoria,Guest suite,$90.00 
2516390,2019-01-27,Saanich,House,$67.00 
2526015,2019-01-27,Salt Spring Island,Tipi,$48.00 
2526207,2019-01-27,Salt Spring Island,Bus,$78.00 
2560212,2019-01-27,Sidney,Serviced apartment,$178.00 
2600175,2019-01-27,Saanich,House,$210.00 
2610713,2019-01-27,Salt Spring Island,House,$500.00 
2620751,2019-01-27,Salt Spring Island,Cabin,$120.00 
2671849,2019-01-27,Victoria,Townhouse,$249.00 
2676866,2019-01-27,Victoria,Apartment,$99.00 
2682515,2019-01-27,Saanich,Guest suite,$85.00 
2684251,2019-01-27,Salt Spring Island,Cottage,$219.00 
2685512,2019-01-27,Salt Spring Island,House,$750.00 
2695286,2019-01-27,Victoria,Condominium,$100.00 
2709790,2019-01-27,Esquimalt,Guest suite,$56.00 
2751941,2019-01-27,Southern Gulf Islands,Cabin,$83.00 
2756438,2019-01-27,Salt Spring Island,House,$379.00 
2770659,2019-01-27,Colwood,Condominium,$192.00 
2777765,2019-01-27,Colwood,Condominium,$186.00 
2786165,2019-01-27,Saanich,House,$40.00 
2791284,2019-01-27,Sidney,Condominium,$141.00 
2818153,2019-01-27,Salt Spring Island,Tiny house,$135.00 
2834626,2019-01-27,Victoria,Apartment,$99.00 
2839203,2019-01-27,Victoria,Apartment,$99.00 
2856912,2019-01-27,Victoria,Apartment,$145.00 
2858425,2019-01-27,Victoria,Guest suite,$45.00 
2874927,2019-01-27,Colwood,Condominium,$197.00 
2883153,2019-01-27,Juan de Fuca,House,$424.00 
2950089,2019-01-27,Victoria,Bed and breakfast,$140.00 
2966739,2019-01-27,Salt Spring Island,House,$126.00 
2967844,2019-01-27,Salt Spring Island,House,$126.00 
2970506,2019-01-27,Colwood,House,$89.00 
2970733,2019-01-27,Colwood,Bed and breakfast,$159.00 
2980014,2019-01-27,Victoria,Apartment,$140.00 
2997001,2019-01-27,Langford,House,$100.00 
2998484,2019-01-27,Saanich,House,$65.00 
3022235,2019-01-27,Salt Spring Island,Cottage,$165.00 
3027057,2019-01-27,Southern Gulf Islands,Cottage,$295.00 
3080917,2019-01-27,Salt Spring Island,Cabin,$135.00 
3083934,2019-01-27,Victoria,Apartment,$131.00 
3084861,2019-01-27,Juan de Fuca,Cottage,$140.00 
3115397,2019-01-27,Juan de Fuca,House,$600.00 
3123582,2019-01-27,Colwood,House,$65.00 
3129805,2019-01-27,Saanich,House,$45.00 
3131505,2019-01-27,Victoria,House,$175.00 
3133074,2019-01-27,Oak Bay,Apartment,$89.00 
3175704,2019-01-27,Victoria,House,$349.00 
3182206,2019-01-27,Victoria,House,$100.00 
3186167,2019-01-27,Southern Gulf Islands,Tiny house,$85.00 
3209352,2019-01-27,Victoria,Guest suite,$81.00 
3219266,2019-01-27,Victoria,House,"$2,700.00 "
3230462,2019-01-27,Salt Spring Island,Bed and breakfast,$140.00 
3240638,2019-01-27,Salt Spring Island,Bed and breakfast,$225.00 
3255820,2019-01-27,Saanich,Guest suite,$175.00 
3257553,2019-01-27,Salt Spring Island,Bed and breakfast,$160.00 
3261951,2019-01-27,View Royal,Apartment,$149.00 
3265394,2019-01-27,Saanich,House,$90.00 
3294156,2019-01-27,Saanich,House,$53.00 
3334799,2019-01-27,North Saanich,Bed and breakfast,$81.00 
3350763,2019-01-27,Victoria,Condominium,$126.00 
3361483,2019-01-27,Saanich,House,$205.00 
3380702,2019-01-27,Sooke,Townhouse,$79.00 
3386725,2019-01-27,Southern Gulf Islands,House,$200.00 
3402265,2019-01-27,Salt Spring Island,Apartment,$205.00 
3415390,2019-01-27,Juan de Fuca,Cabin,$295.00 
3440301,2019-01-27,Langford,House,$90.00 
3464301,2019-01-27,Colwood,Apartment,$81.00 
3486035,2019-01-27,Southern Gulf Islands,Cabin,$175.00 
3487196,2019-01-27,Sidney,Guest suite,$70.00 
3490212,2019-01-27,Oak Bay,House,$300.00 
3512430,2019-01-27,Saanich,House,$40.00 
3518169,2019-01-27,Victoria,House,$100.00 
3559698,2019-01-27,Esquimalt,Guest suite,$71.00 
3563531,2019-01-27,Salt Spring Island,Bed and breakfast,$123.00 
3569698,2019-01-27,Salt Spring Island,Guesthouse,$126.00 
3577740,2019-01-27,Salt Spring Island,Guest suite,$90.00 
3609621,2019-01-27,Victoria,House,$59.00 
3617367,2019-01-27,Victoria,House,$149.00 
3651435,2019-01-27,Saanich,House,$34.00 
3654194,2019-01-27,Saanich,House,$59.00 
3655817,2019-01-27,Saanich,House,$81.00 
3676068,2019-01-27,Victoria,Guest suite,$95.00 
3689272,2019-01-27,Victoria,Guest suite,$175.00 
3689834,2019-01-27,Langford,House,$44.00 
3719262,2019-01-27,Saanich,Apartment,$95.00 
3759754,2019-01-27,Salt Spring Island,Cabin,$115.00 
3760976,2019-01-27,Southern Gulf Islands,Cabin,$90.00 
3766520,2019-01-27,Victoria,Apartment,$89.00 
3772122,2019-01-27,Victoria,Apartment,$126.00 
3808375,2019-01-27,Oak Bay,House,$65.00 
3810887,2019-01-27,Victoria,House,$135.00 
3850211,2019-01-27,Southern Gulf Islands,Cabin,$149.00 
3851163,2019-01-27,Victoria,Apartment,$190.00 
3875655,2019-01-27,Juan de Fuca,Cabin,$149.00 
3898775,2019-01-27,Victoria,Townhouse,$299.00 
3913497,2019-01-27,Salt Spring Island,House,$525.00 
3935877,2019-01-27,Saanich,House,$99.00 
3972032,2019-01-27,Southern Gulf Islands,Cabin,$175.00 
3978639,2019-01-27,Southern Gulf Islands,Cabin,$115.00 
3984230,2019-01-27,Victoria,Townhouse,$70.00 
4000182,2019-01-27,Victoria,Guest suite,$75.00 
4022719,2019-01-27,Juan de Fuca,Cabin,$126.00 
4025632,2019-01-27,North Saanich,Guest suite,$250.00 
4025668,2019-01-27,Langford,House,$34.00 
4026248,2019-01-27,Victoria,Resort,$311.00 
4050671,2019-01-27,Southern Gulf Islands,Cottage,$137.00 
4053260,2019-01-27,Juan de Fuca,Treehouse,$52.00 
4137885,2019-01-27,Metchosin,Guest suite,$70.00 
4169620,2019-01-27,Langford,Apartment,$126.00 
4183313,2019-01-27,Victoria,Apartment,$185.00 
4190759,2019-01-27,Victoria,House,$99.00 
4235029,2019-01-27,Southern Gulf Islands,Cottage,$250.00 
4249564,2019-01-27,Saanich,Guest suite,$200.00 
4277981,2019-01-27,Victoria,Bed and breakfast,$130.00 
4279727,2019-01-27,Victoria,House,$219.00 
4279824,2019-01-27,Victoria,House,"$1,750.00 "
4280016,2019-01-27,Salt Spring Island,Guest suite,$95.00 
4280067,2019-01-27,Juan de Fuca,Cabin,$81.00 
4295964,2019-01-27,Victoria,Apartment,$135.00 
4303692,2019-01-27,Sidney,Apartment,$126.00 
4309363,2019-01-27,Sidney,Guesthouse,$90.00 
4316972,2019-01-27,Victoria,Condominium,$48.00 
4334268,2019-01-27,Esquimalt,House,$325.00 
4334962,2019-01-27,Esquimalt,House,$54.00 
4356633,2019-01-27,Victoria,Guest suite,$100.00 
4359039,2019-01-27,Saanich,Bed and breakfast,$126.00 
4370453,2019-01-27,Juan de Fuca,Cabin,$130.00 
4378525,2019-01-27,Juan de Fuca,Guesthouse,$130.00 
4412326,2019-01-27,Victoria,Apartment,$73.00 
4418188,2019-01-27,North Saanich,Guest suite,$140.00 
4419252,2019-01-27,Victoria,House,$180.00 
4440799,2019-01-27,Victoria,Apartment,$115.00 
4461927,2019-01-27,Langford,Guest suite,$90.00 
4469382,2019-01-27,Sooke,House,"$1,199.00 "
4480826,2019-01-27,Victoria,Condominium,$196.00 
4482384,2019-01-27,Southern Gulf Islands,Chalet,$290.00 
4483108,2019-01-27,Saanich,Guest suite,$95.00 
4492586,2019-01-27,Salt Spring Island,Bed and breakfast,$149.00 
4495119,2019-01-27,Sooke,Guest suite,$70.00 
4495124,2019-01-27,Sooke,Guest suite,$67.00 
4495132,2019-01-27,Sooke,Guest suite,$70.00 
4499215,2019-01-27,Victoria,Condominium,$98.00 
4499872,2019-01-27,Victoria,Apartment,$69.00 
4518598,2019-01-27,Langford,House,$139.00 
4531443,2019-01-27,Victoria,Apartment,$45.00 
4558325,2019-01-27,Saanich,Guesthouse,$100.00 
4558328,2019-01-27,Saanich,Bungalow,$85.00 
4575917,2019-01-27,Saanich,Apartment,$85.00 
4589513,2019-01-27,Victoria,Condominium,$130.00 
4599233,2019-01-27,Victoria,Loft,$149.00 
4603681,2019-01-27,North Saanich,Cabin,$126.00 
4604633,2019-01-27,North Saanich,House,$78.00 
4604639,2019-01-27,North Saanich,Guest suite,$126.00 
4605253,2019-01-27,North Saanich,House,$99.00 
4625388,2019-01-27,Southern Gulf Islands,House,$59.00 
4647286,2019-01-27,Victoria,House,$59.00 
4671921,2019-01-27,Victoria,Apartment,$377.00 
4672283,2019-01-27,Saanich,House,$140.00 
4676968,2019-01-27,Salt Spring Island,House,$149.00 
4720729,2019-01-27,Victoria,Townhouse,$59.00 
4737408,2019-01-27,Saanich,Guest suite,$135.00 
4754122,2019-01-27,Victoria,House,$40.00 
4757746,2019-01-27,Southern Gulf Islands,House,$149.00 
4765563,2019-01-27,Central Saanich,House,$70.00 
4768828,2019-01-27,Central Saanich,House,$126.00 
4822235,2019-01-27,Victoria,House,$98.00 
4850022,2019-01-27,Central Saanich,House,$70.00 
4862291,2019-01-27,Saanich,House,$34.00 
4862306,2019-01-27,View Royal,Guest suite,$85.00 
4891049,2019-01-27,Saanich,House,$135.00 
4903940,2019-01-27,Victoria,Guest suite,$145.00 
4943186,2019-01-27,Saanich,House,$85.00 
4958963,2019-01-27,Victoria,Townhouse,$89.00 
4964600,2019-01-27,Juan de Fuca,House,$264.00 
4972620,2019-01-27,Langford,House,$401.00 
4989246,2019-01-27,Central Saanich,Guest suite,$81.00 
4996694,2019-01-27,Sooke,Guesthouse,$67.00 
4997017,2019-01-27,Victoria,Condominium,$149.00 
4997133,2019-01-27,Victoria,Condominium,$159.00 
4997253,2019-01-27,View Royal,House,$56.00 
5019513,2019-01-27,Juan de Fuca,Cabin,$126.00 
5021463,2019-01-27,Victoria,Bed and breakfast,$180.00 
5030380,2019-01-27,Victoria,House,$89.00 
5033602,2019-01-27,Victoria,Condominium,$130.00 
5033866,2019-01-27,Victoria,Condominium,$159.00 
5033999,2019-01-27,Victoria,Condominium,$98.00 
5034094,2019-01-27,Victoria,Condominium,$159.00 
5034179,2019-01-27,Victoria,Condominium,$159.00 
5034366,2019-01-27,Victoria,Condominium,$149.00 
5034449,2019-01-27,Victoria,Apartment,$159.00 
5036991,2019-01-27,Saanich,Cabin,$100.00 
5105228,2019-01-27,Victoria,Condominium,$90.00 
5132925,2019-01-27,Saanich,House,$849.00 
5145163,2019-01-27,Saanich,House,$250.00 
5147135,2019-01-27,Saanich,Farm stay,$135.00 
5151927,2019-01-27,Juan de Fuca,Cabin,$200.00 
5162447,2019-01-27,Southern Gulf Islands,Guest suite,$119.00 
5174267,2019-01-27,Victoria,Apartment,$126.00 
5183063,2019-01-27,Esquimalt,House,$149.00 
5184703,2019-01-27,North Saanich,House,$62.00 
5200999,2019-01-27,North Saanich,House,$59.00 
5251730,2019-01-27,Southern Gulf Islands,Cabin,$171.00 
5262479,2019-01-27,Saanich,Guest suite,$135.00 
5267090,2019-01-27,Victoria,House,$83.00 
5273102,2019-01-27,Salt Spring Island,Apartment,$145.00 
5280841,2019-01-27,Victoria,Guest suite,$120.00 
5281150,2019-01-27,Esquimalt,Guest suite,$99.00 
5286566,2019-01-27,Southern Gulf Islands,House,$149.00 
5308738,2019-01-27,North Saanich,House,$67.00 
5325849,2019-01-27,Victoria,Loft,$100.00 
5364946,2019-01-27,Sooke,Cabin,$140.00 
5375107,2019-01-27,Saanich,House,$180.00 
5397115,2019-01-27,Victoria,House,$196.00 
5430755,2019-01-27,Victoria,Guest suite,$95.00 
5458993,2019-01-27,Central Saanich,House,$275.00 
5466260,2019-01-27,Salt Spring Island,Cabin,$149.00 
5468133,2019-01-27,Victoria,Condominium,$149.00 
5468600,2019-01-27,Victoria,Condominium,$108.00 
5498052,2019-01-27,Esquimalt,House,$59.00 
5498331,2019-01-27,Victoria,House,$67.00 
5500269,2019-01-27,Saanich,Bungalow,$100.00 
5511138,2019-01-27,Salt Spring Island,Camper/RV,$126.00 
5537083,2019-01-27,North Saanich,House,$65.00 
5537189,2019-01-27,North Saanich,House,$93.00 
5562249,2019-01-27,Saanich,Guest suite,$99.00 
5581756,2019-01-27,Salt Spring Island,House,$120.00 
5581937,2019-01-27,North Saanich,Apartment,$120.00 
5643746,2019-01-27,Saanich,Bed and breakfast,$56.00 
5659191,2019-01-27,Juan de Fuca,Cabin,$180.00 
5667158,2019-01-27,Highlands,Cabin,$126.00 
5671750,2019-01-27,Victoria,Condominium,$145.00 
5709060,2019-01-27,Saanich,Cabin,$89.00 
5720842,2019-01-27,Victoria,Apartment,$85.00 
5727435,2019-01-27,Saanich,House,$360.00 
5758594,2019-01-27,Victoria,House,$149.00 
5774924,2019-01-27,Esquimalt,House,$90.00 
5775033,2019-01-27,Victoria,House,$104.00 
5797227,2019-01-27,Esquimalt,Guesthouse,$75.00 
5807008,2019-01-27,Victoria,Guest suite,$70.00 
5839487,2019-01-27,Victoria,Apartment,$89.00 
5839745,2019-01-27,Saanich,Guest suite,$50.00 
5840230,2019-01-27,Southern Gulf Islands,House,$149.00 
5851116,2019-01-27,Victoria,Condominium,$212.00 
5859345,2019-01-27,Southern Gulf Islands,House,$145.00 
5863937,2019-01-27,Victoria,Condominium,$205.00 
5874772,2019-01-27,Sooke,Cabin,$115.00 
5880103,2019-01-27,Victoria,House,$455.00 
5899847,2019-01-27,Victoria,Condominium,$149.00 
5905105,2019-01-27,View Royal,Guest suite,$110.00 
5920467,2019-01-27,Saanich,Apartment,$81.00 
5941262,2019-01-27,Saanich,Guest suite,$178.00 
5946032,2019-01-27,Salt Spring Island,House,$230.00 
5948014,2019-01-27,Southern Gulf Islands,House,$250.00 
5958791,2019-01-27,Salt Spring Island,House,$225.00 
5959264,2019-01-27,Southern Gulf Islands,Cabin,$110.00 
5969673,2019-01-27,Victoria,Condominium,$90.00 
5977725,2019-01-27,Saanich,House,$30.00 
5987638,2019-01-27,Esquimalt,House,$120.00 
5992353,2019-01-27,Victoria,House,$100.00 
5993234,2019-01-27,Victoria,Condominium,$75.00 
6000445,2019-01-27,Sooke,Guest suite,$75.00 
6014062,2019-01-27,Victoria,Apartment,$119.00 
6045029,2019-01-27,Victoria,Condominium,$81.00 
6066283,2019-01-27,Juan de Fuca,Cottage,$130.00 
6073734,2019-01-27,Victoria,Guest suite,$159.00 
6075080,2019-01-27,Salt Spring Island,House,$79.00 
6162690,2019-01-27,Southern Gulf Islands,Boat,$135.00 
6170708,2019-01-27,Salt Spring Island,Farm stay,$145.00 
6181797,2019-01-27,Victoria,Apartment,$79.00 
6214996,2019-01-27,Victoria,Apartment,$108.00 
6234642,2019-01-27,Salt Spring Island,Cottage,$160.00 
6236239,2019-01-27,Saanich,Cabin,$110.00 
6247987,2019-01-27,Victoria,Apartment,$108.00 
6254438,2019-01-27,Victoria,Apartment,$79.00 
6258690,2019-01-27,Central Saanich,House,$59.00 
6261810,2019-01-27,Victoria,Condominium,$104.00 
6272643,2019-01-27,North Saanich,Guest suite,$110.00 
6275602,2019-01-27,Victoria,Resort,$397.00 
6275942,2019-01-27,Saanich,Guest suite,$81.00 
6277163,2019-01-27,Esquimalt,Guest suite,$70.00 
6289414,2019-01-27,Victoria,Bed and breakfast,$79.00 
6305884,2019-01-27,Sooke,Townhouse,$110.00 
6311733,2019-01-27,Saanich,Guest suite,$62.00 
6315755,2019-01-27,Saanich,House,$40.00 
6318174,2019-01-27,Victoria,Apartment,$108.00 
6324723,2019-01-27,Victoria,Apartment,$185.00 
6325322,2019-01-27,Southern Gulf Islands,Cabin,$149.00 
6326083,2019-01-27,Salt Spring Island,Bed and breakfast,$160.00 
6328867,2019-01-27,Langford,Guest suite,$70.00 
6337715,2019-01-27,Victoria,Guest suite,$315.00 
6343216,2019-01-27,Juan de Fuca,Guest suite,$130.00 
6348600,2019-01-27,Victoria,Condominium,$140.00 
